Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,longonly,Ret_fwd6hr,0,2750,10.91,187,6.8,59.9,-0.43,0.54,0.15,0.15,8.61,-3.06,2.56,5.32,0.69,0.48,1.04
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,345,12.5,50.4,-0.26,0.29,0.02,0.02,2.20,-1.65,0.61,4.41,0.28,0.14,0.34
NQ,longonly,Ret_fwd6hr,2,2900,11.51,284,9.8,52.8,-0.46,0.47,0.03,0.03,3.38,-2.71,0.81,7.33,0.26,0.11,0.36
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,449,15.5,48.8,-0.25,0.29,0.01,0.01,1.68,-1.82,0.49,7.36,0.22,0.07,0.15
NQ,longonly,Ret_fwd6hr,17,2600,10.32,304,11.7,53.9,-0.42,0.36,0.00,0.00,3.34,-4.62,0.04,10.34,0.03,0.00,0.01
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,415,16.0,52.0,-0.25,0.28,0.03,0.02,5.08,-3.54,1.02,5.72,0.35,0.18,0.30
NQ,longonly,Ret_fwd6hr,23,2800,11.11,292,10.4,59.2,-0.38,0.41,0.09,0.09,4.59,-3.44,2.35,7.47,0.73,0.31,0.74
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,517,18.5,44.7,-0.26,0.31,-0.00,-0.01,1.87,-3.19,-0.23,11.85,-0.06,-0.02,-0.04
NQ,longonly,Ret_fwd6hr,19,2950,11.71,199,6.7,61.3,-0.32,0.33,0.08,0.08,1.92,-3.94,1.39,4.09,0.61,0.34,1.58
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,494,16.7,45.7,-0.21,0.32,0.03,0.03,5.36,-2.53,1.27,7.91,0.37,0.16,0.56
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,454,15.7,49.1,-0.19,0.21,0.01,0.01,3.89,-1.49,0.23,5.44,0.12,0.04,0.11
NQ,longonly,Ret_fwd6hr,14,3100,12.30,307,9.9,56.4,-0.46,0.56,0.11,0.11,3.31,-5.90,2.76,6.06,0.71,0.46,1.90
NQ,longonly,Ret_fwd6hr,21,2900,11.51,197,6.8,61.4,-0.42,0.42,0.10,0.10,3.51,-2.91,1.72,4.44,0.62,0.39,0.80
NQ,longonly,Ret_fwd6hr,16,3100,12.30,177,5.7,55.9,-0.37,0.30,0.00,0.00,2.49,-4.36,0.04,5.85,0.03,0.01,0.02
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,413,13.3,45.5,-0.42,0.52,0.01,0.01,4.30,-4.80,0.16,9.89,0.06,0.02,0.03
NQ,longonly,Ret_fwd6hr,6,3200,12.70,242,7.6,50.4,-0.81,0.81,0.00,0.00,4.63,-4.60,-0.07,9.64,0.01,-0.01,-0.02
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,411,13.3,47.2,-0.27,0.30,-0.00,-0.00,4.54,-1.52,-0.06,8.82,-0.01,-0.01,-0.01
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,302,9.4,47.0,-0.59,0.66,-0.00,-0.00,2.98,-2.93,-0.10,13.51,-0.00,-0.01,-0.02
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,344,10.6,46.8,-0.46,0.50,-0.01,-0.01,2.37,-3.60,-0.38,16.78,-0.09,-0.02,-0.06
NQ,longonly,Ret_fwd6hr,4,3250,12.90,93,2.9,51.6,-0.40,0.40,0.01,0.01,2.02,-1.20,0.06,6.06,0.05,0.01,0.02
NQ,longonly,Ret_fwd6hr,12,3200,12.70,98,3.1,59.2,-0.83,0.76,0.11,0.11,11.67,-6.99,0.74,8.97,0.19,0.08,0.35
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,369,11.5,42.8,-0.43,0.62,0.02,0.02,9.36,-2.79,0.47,11.98,0.12,0.04,0.08
NQ,longonly,Ret_fwd6hr,8,3300,13.10,51,1.5,60.8,-0.56,1.27,0.55,0.55,11.28,-1.35,2.09,2.17,0.57,0.97,4.58
NQ,longonly,Ret_fwd6hr,10,3300,13.10,205,6.2,59.5,-0.75,0.72,0.12,0.12,10.37,-5.44,1.83,10.09,0.39,0.18,0.89
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,461,14.0,45.1,-0.68,0.85,0.01,0.01,5.13,-6.64,0.12,18.56,0.05,0.01,0.01
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,327,9.9,47.7,-0.60,0.60,-0.02,-0.02,2.87,-2.77,-0.66,22.64,-0.14,-0.03,-0.09
