Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
GC,shortonly,Ret_fwd6hr,19,2800,11.11,329,11.8,45.6,-0.27,0.29,-0.01,-0.01,2.24,-1.53,-0.47,8.45,-0.20,-0.06,-0.19
GC,longonly,Ret_fwd6hr,0,3000,11.90,322,10.7,50.9,-0.25,0.28,0.03,0.02,1.70,-1.95,0.67,3.63,0.36,0.18,0.51
GC,shortonly,Ret_fwd6hr,0,3000,11.90,329,11.0,47.1,-0.27,0.31,0.01,0.01,2.48,-1.67,0.14,6.17,0.08,0.02,0.04
GC,longonly,Ret_fwd6hr,19,2800,11.11,333,11.9,50.2,-0.21,0.31,0.05,0.05,4.09,-2.11,1.49,3.27,0.65,0.46,1.12
GC,longonly,Ret_fwd6hr,2,3000,11.90,337,11.2,49.6,-0.33,0.34,0.00,0.00,1.38,-2.14,0.03,6.40,0.03,0.01,0.01
GC,shortonly,Ret_fwd6hr,2,3000,11.90,329,11.0,52.6,-0.28,0.29,0.02,0.02,1.75,-2.21,0.45,6.03,0.23,0.07,0.23
GC,shortonly,Ret_fwd6hr,16,2900,11.51,346,11.9,45.7,-0.28,0.22,-0.05,-0.05,0.99,-1.88,-1.48,20.55,-0.74,-0.07,-0.16
NQ,longonly,Ret_fwd6hr,2,2900,11.51,346,11.9,52.9,-0.45,0.45,0.03,0.03,3.38,-2.71,0.85,5.91,0.25,0.14,0.42
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,301,10.4,47.5,-0.32,0.34,-0.00,-0.00,2.88,-1.97,-0.10,5.82,-0.03,-0.02,-0.04
GC,longonly,Ret_fwd6hr,16,2900,11.51,319,11.0,57.1,-0.22,0.26,0.06,0.05,1.26,-1.18,1.55,2.75,0.91,0.56,1.88
GC,longonly,Ret_fwd6hr,4,3100,12.30,320,10.3,51.2,-0.41,0.36,-0.01,-0.01,2.16,-2.95,-0.39,16.98,-0.12,-0.02,-0.04
GC,shortonly,Ret_fwd6hr,23,3000,11.90,332,11.1,51.2,-0.27,0.30,0.02,0.02,2.42,-2.08,0.53,6.74,0.25,0.08,0.18
GC,longonly,Ret_fwd6hr,6,3100,12.30,311,10.0,48.6,-0.47,0.47,-0.01,-0.01,2.51,-5.25,-0.34,13.74,-0.08,-0.02,-0.04
GC,shortonly,Ret_fwd6hr,6,3100,12.30,358,11.5,48.6,-0.53,0.49,-0.03,-0.03,2.10,-4.24,-1.05,26.69,-0.25,-0.04,-0.06
GC,longonly,Ret_fwd6hr,23,3000,11.90,322,10.7,49.4,-0.27,0.28,0.00,0.00,1.40,-1.37,0.06,7.57,0.04,0.01,0.02
GC,shortonly,Ret_fwd6hr,4,3100,12.30,339,10.9,48.4,-0.39,0.45,0.02,0.02,2.36,-2.66,0.44,11.87,0.16,0.04,0.09
GC,longonly,Ret_fwd6hr,21,3100,12.30,347,11.2,48.1,-0.23,0.22,-0.01,-0.01,1.41,-1.53,-0.32,6.22,-0.19,-0.05,-0.09
GC,shortonly,Ret_fwd6hr,21,3100,12.30,349,11.3,52.7,-0.29,0.30,0.02,0.02,1.93,-2.14,0.68,6.06,0.31,0.11,0.33
GC,longonly,Ret_fwd6hr,8,3200,12.70,331,10.3,44.7,-0.39,0.51,0.02,0.02,1.94,-2.24,0.43,7.70,0.15,0.06,0.11
GC,shortonly,Ret_fwd6hr,8,3200,12.70,348,10.9,46.6,-0.48,0.55,-0.00,-0.00,2.90,-4.29,-0.15,16.61,-0.02,-0.01,-0.02
NQ,longonly,Ret_fwd6hr,4,3200,12.70,361,11.3,49.3,-0.56,0.53,-0.02,-0.02,3.65,-4.43,-0.74,22.73,-0.16,-0.03,-0.07
NQ,longonly,Ret_fwd6hr,17,2600,10.32,270,10.4,58.1,-0.41,0.39,0.06,0.06,2.62,-3.51,1.40,6.88,0.44,0.20,0.81
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,310,11.9,49.7,-0.28,0.36,0.04,0.04,5.08,-3.54,1.24,4.88,0.37,0.25,0.61
NQ,shortonly,Ret_fwd6hr,4,3200,12.70,349,10.9,49.6,-0.41,0.44,0.01,0.01,1.78,-3.60,0.24,10.11,0.09,0.02,0.06
NQ,longonly,Ret_fwd6hr,6,3200,12.70,373,11.7,55.0,-0.68,0.71,0.09,0.09,4.63,-4.60,2.38,9.20,0.47,0.26,0.79
NQ,longonly,Ret_fwd6hr,23,2800,11.11,332,11.9,58.1,-0.35,0.44,0.11,0.11,4.70,-2.57,3.24,4.75,0.91,0.68,2.57
NQ,longonly,Ret_fwd6hr,19,2900,11.51,316,10.9,56.6,-0.33,0.33,0.04,0.04,2.83,-4.43,1.16,8.35,0.38,0.14,0.59
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,295,10.5,50.5,-0.26,0.31,0.03,0.03,1.73,-1.29,0.78,4.99,0.37,0.16,0.41
NQ,shortonly,Ret_fwd6hr,19,2900,11.51,295,10.2,48.1,-0.20,0.35,0.06,0.06,5.36,-1.22,1.62,6.06,0.56,0.27,1.03
NQ,longonly,Ret_fwd6hr,21,2900,11.51,315,10.9,62.2,-0.33,0.36,0.10,0.10,3.51,-3.90,2.75,6.00,0.84,0.46,3.45
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,290,10.0,44.5,-0.21,0.21,-0.02,-0.02,1.55,-2.00,-0.61,8.09,-0.38,-0.08,-0.13
NQ,longonly,Ret_fwd6hr,14,3100,12.30,329,10.6,53.8,-0.49,0.47,0.03,0.03,3.31,-5.90,0.63,8.30,0.18,0.08,0.18
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,355,11.1,51.3,-0.57,0.65,0.06,0.06,3.11,-3.14,1.47,9.80,0.35,0.15,0.45
NQ,longonly,Ret_fwd6hr,12,3200,12.70,362,11.3,56.9,-0.65,0.54,0.03,0.03,11.67,-6.99,0.61,12.88,0.14,0.05,0.12
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,341,10.7,46.6,-0.52,0.73,0.06,0.06,9.36,-4.03,1.57,14.01,0.32,0.11,0.34
NQ,longonly,Ret_fwd6hr,16,3100,12.30,339,10.9,57.5,-0.53,0.34,-0.03,-0.03,2.81,-5.19,-0.91,24.61,-0.21,-0.04,-0.08
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,304,9.8,48.7,-0.47,0.63,0.07,0.07,5.99,-3.83,1.53,6.45,0.39,0.24,0.55
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,397,12.0,48.1,-0.74,0.91,0.06,0.06,5.13,-6.64,1.49,19.74,0.26,0.08,0.17
NQ,longonly,Ret_fwd6hr,10,3300,13.10,343,10.4,53.9,-0.68,0.64,0.03,0.03,4.79,-5.44,0.73,15.74,0.17,0.05,0.15
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,352,10.7,46.3,-0.65,0.74,-0.01,-0.01,3.80,-3.15,-0.32,16.19,-0.04,-0.02,-0.05
NQ,longonly,Ret_fwd6hr,8,3300,13.10,320,9.7,52.8,-0.78,0.87,0.09,0.09,11.28,-3.63,2.12,16.92,0.36,0.13,0.34
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,348,11.2,43.4,-0.33,0.37,-0.03,-0.03,4.54,-4.22,-0.76,11.96,-0.22,-0.06,-0.11
