Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,385,14.0,46.5,-0.26,0.25,-0.02,-0.02,2.20,-1.31,-0.64,10.34,-0.29,-0.06,-0.11
NQ,longonly,Ret_fwd6hr,0,2750,10.91,541,19.7,56.2,-0.41,0.43,0.06,0.06,8.61,-2.83,2.78,7.80,0.58,0.36,1.66
NQ,longonly,Ret_fwd6hr,2,2900,11.51,466,16.1,54.5,-0.44,0.43,0.04,0.04,3.59,-2.71,1.48,8.82,0.39,0.17,0.39
NQ,longonly,Ret_fwd6hr,17,2600,10.32,507,19.5,54.6,-0.48,0.40,0.00,0.00,3.34,-4.62,-0.11,13.13,0.00,-0.01,-0.02
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,416,16.0,48.6,-0.25,0.28,0.01,0.01,5.08,-3.54,0.50,5.20,0.17,0.10,0.27
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,381,13.1,49.1,-0.26,0.30,0.01,0.01,1.68,-1.28,0.47,7.45,0.21,0.06,0.15
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,360,12.9,45.8,-0.28,0.29,-0.02,-0.02,1.73,-3.19,-0.57,9.51,-0.22,-0.06,-0.10
NQ,longonly,Ret_fwd6hr,23,2800,11.11,628,22.4,55.7,-0.38,0.42,0.07,0.07,6.30,-3.44,3.75,7.37,0.79,0.51,1.01
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,401,13.6,41.9,-0.17,0.22,-0.01,-0.01,5.14,-1.00,-0.32,7.85,-0.14,-0.04,-0.07
NQ,longonly,Ret_fwd6hr,19,2950,11.71,558,18.9,56.1,-0.34,0.36,0.05,0.05,2.83,-4.43,2.37,7.30,0.60,0.32,1.90
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,472,15.2,46.8,-0.23,0.27,0.00,0.00,4.54,-1.27,0.05,9.20,0.03,0.01,0.01
NQ,longonly,Ret_fwd6hr,16,3100,12.30,581,18.7,57.8,-0.46,0.36,0.01,0.01,2.81,-5.19,0.44,25.29,0.12,0.02,0.05
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,460,15.9,46.3,-0.19,0.20,-0.01,-0.01,3.89,-2.00,-0.35,10.65,-0.15,-0.03,-0.08
NQ,longonly,Ret_fwd6hr,21,2900,11.51,574,19.8,59.1,-0.32,0.35,0.08,0.08,3.51,-2.91,3.92,6.46,1.00,0.61,1.86
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,424,13.2,43.4,-0.46,0.65,0.02,0.02,9.36,-2.42,0.68,13.40,0.16,0.05,0.09
NQ,longonly,Ret_fwd6hr,12,3200,12.70,656,20.5,58.4,-0.78,0.67,0.07,0.07,11.67,-6.99,3.22,14.25,0.43,0.23,1.03
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,483,14.9,46.0,-0.39,0.43,-0.01,-0.01,4.43,-3.60,-0.49,14.76,-0.12,-0.03,-0.07
NQ,longonly,Ret_fwd6hr,4,3250,12.90,500,15.4,55.8,-0.51,0.47,0.04,0.04,3.65,-2.76,1.44,9.86,0.36,0.15,0.41
NQ,longonly,Ret_fwd6hr,6,3200,12.70,549,17.2,54.6,-0.75,0.69,0.04,0.04,5.01,-4.60,1.48,17.94,0.25,0.08,0.24
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,410,13.2,48.0,-0.40,0.48,0.02,0.02,5.99,-3.22,0.69,9.79,0.19,0.07,0.14
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,492,14.9,50.4,-0.65,0.66,0.01,0.01,4.38,-3.15,0.31,18.32,0.08,0.02,0.04
NQ,longonly,Ret_fwd6hr,14,3100,12.30,549,17.7,53.7,-0.60,0.60,0.04,0.04,3.31,-8.00,1.81,13.28,0.32,0.14,0.53
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,444,13.9,48.2,-0.62,0.67,0.00,0.00,3.11,-2.88,-0.01,12.82,0.02,-0.00,-0.00
NQ,longonly,Ret_fwd6hr,8,3300,13.10,600,18.2,56.2,-0.77,0.81,0.12,0.12,11.28,-4.01,5.33,10.60,0.69,0.50,2.04
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,463,14.0,43.2,-0.63,0.72,-0.05,-0.05,3.61,-4.61,-1.84,31.95,-0.30,-0.06,-0.11
NQ,longonly,Ret_fwd6hr,10,3300,13.10,550,16.7,57.3,-0.83,0.79,0.10,0.10,10.37,-5.44,3.81,20.29,0.52,0.19,0.57
