Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,536,19.5,47.9,-0.27,0.30,0.00,0.00,2.20,-1.85,0.13,5.73,0.06,0.02,0.05
NQ,longonly,Ret_fwd6hr,0,2750,10.91,570,20.7,54.0,-0.34,0.40,0.06,0.06,8.61,-3.06,3.26,8.09,0.68,0.40,0.98
NQ,longonly,Ret_fwd6hr,2,2900,11.51,546,18.8,53.1,-0.36,0.42,0.06,0.05,3.38,-2.71,2.57,9.62,0.65,0.27,0.85
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,563,19.4,48.8,-0.23,0.27,0.01,0.01,1.68,-1.82,0.66,6.73,0.27,0.10,0.30
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,470,18.1,47.2,-0.25,0.28,0.00,-0.00,2.63,-3.54,-0.02,9.62,0.01,-0.00,-0.00
NQ,longonly,Ret_fwd6hr,17,2600,10.32,543,20.9,53.4,-0.39,0.35,0.01,0.01,3.34,-4.62,0.28,11.60,0.09,0.02,0.09
NQ,longonly,Ret_fwd6hr,23,2800,11.11,558,19.9,56.1,-0.34,0.38,0.07,0.07,6.30,-2.73,3.29,5.74,0.75,0.57,1.42
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,562,20.1,46.1,-0.26,0.29,-0.00,-0.00,1.87,-3.19,-0.17,7.93,-0.04,-0.02,-0.04
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,602,20.4,46.0,-0.20,0.32,0.04,0.04,5.36,-2.53,1.88,6.71,0.50,0.28,0.86
NQ,longonly,Ret_fwd6hr,19,2950,11.71,626,21.2,56.2,-0.26,0.27,0.04,0.04,2.83,-3.94,2.01,7.88,0.62,0.26,0.76
NQ,longonly,Ret_fwd6hr,14,3100,12.30,607,19.6,55.2,-0.49,0.50,0.05,0.05,3.31,-5.90,2.59,9.57,0.50,0.27,0.71
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,638,20.6,47.3,-0.42,0.49,0.01,0.01,4.30,-4.80,0.55,13.51,0.13,0.04,0.10
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,623,21.5,47.7,-0.20,0.22,0.00,0.00,3.89,-2.00,0.06,8.49,0.04,0.01,0.02
NQ,longonly,Ret_fwd6hr,21,2900,11.51,595,20.5,59.8,-0.27,0.29,0.07,0.07,3.51,-2.91,3.58,4.23,1.06,0.85,3.45
NQ,longonly,Ret_fwd6hr,16,3100,12.30,626,20.2,55.9,-0.42,0.34,0.00,0.00,2.49,-4.36,0.11,18.22,0.05,0.01,0.01
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,626,20.2,46.6,-0.27,0.33,0.01,0.01,4.54,-3.58,0.20,9.85,0.07,0.02,0.05
NQ,longonly,Ret_fwd6hr,4,3250,12.90,681,21.0,50.4,-0.46,0.50,0.03,0.03,3.98,-4.43,1.31,14.92,0.28,0.09,0.23
NQ,longonly,Ret_fwd6hr,6,3200,12.70,651,20.3,55.3,-0.66,0.60,0.04,0.04,4.63,-4.60,1.97,12.88,0.34,0.15,0.49
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,643,20.1,45.9,-0.53,0.60,-0.01,-0.01,2.98,-2.93,-0.68,17.73,-0.10,-0.04,-0.08
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,613,18.9,48.0,-0.42,0.45,-0.00,-0.00,2.37,-3.60,-0.19,19.81,-0.02,-0.01,-0.02
NQ,longonly,Ret_fwd6hr,12,3200,12.70,665,20.8,56.7,-0.68,0.58,0.04,0.04,11.67,-6.99,1.64,14.17,0.26,0.12,0.48
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,655,20.5,43.8,-0.42,0.59,0.02,0.02,9.36,-2.79,0.90,17.05,0.18,0.05,0.12
NQ,longonly,Ret_fwd6hr,10,3300,13.10,652,19.8,58.4,-0.73,0.61,0.05,0.05,10.37,-5.44,2.35,20.83,0.36,0.11,0.30
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,685,20.8,45.7,-0.64,0.77,0.01,0.01,5.13,-6.64,0.16,24.95,0.06,0.01,0.01
NQ,longonly,Ret_fwd6hr,8,3300,13.10,693,21.0,52.7,-0.73,0.79,0.07,0.07,11.28,-3.63,3.63,20.73,0.48,0.18,0.74
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,659,20.0,47.0,-0.54,0.63,0.01,0.01,3.80,-2.77,0.35,24.51,0.09,0.01,0.05
