date,time,prediction,actual,signal,pnl
2012-12-17 09:50:00,09:50,-0.19006872568697097,0.9138,0,0.0
2012-12-18 09:50:00,09:50,-0.10559817793354254,1.2578,0,0.0
2012-12-19 09:50:00,09:50,-0.021929362331317367,-0.4194,0,0.0
2012-12-20 09:50:00,09:50,0.19657722803420627,0.3482,1,0.3482
2012-12-21 09:50:00,09:50,-0.2591169723060399,0.3112,0,0.0
2012-12-24 09:50:00,09:50,-0.05291246106692496,0.0503,0,0.0
2012-12-26 09:50:00,09:50,-0.04972344483288521,-0.8445,0,0.0
2012-12-27 09:50:00,09:50,-0.2961823572935909,-0.1584,0,0.0
2012-12-28 09:50:00,09:50,-0.26526397730313617,-0.4625,0,0.0
2012-12-31 09:50:00,09:50,0.030537807833179668,1.4224,0,0.0
2013-01-02 09:50:00,09:50,0.047554621529534026,0.311,0,0.0
2013-01-03 09:50:00,09:50,-0.17031525064901432,-0.4016,0,0.0
2013-01-04 09:50:00,09:50,-0.2833753308245054,-0.2691,0,0.0
2013-01-07 09:50:00,09:50,-0.26348923190714946,0.499,0,0.0
2013-01-08 09:50:00,09:50,-0.20328348387592388,-0.0123,0,0.0
2013-01-09 09:50:00,09:50,-0.08368401813305094,0.0031,0,0.0
2013-01-10 09:50:00,09:50,-0.15676206247844507,-0.0061,0,0.0
2013-01-11 09:50:00,09:50,-0.17414263702372623,0.2314,0,0.0
2013-01-14 09:50:00,09:50,-0.06282325889462706,0.1834,0,0.0
2013-01-15 09:50:00,09:50,-0.14512272152863975,0.3231,0,0.0
2013-01-16 09:50:00,09:50,-0.1458287514162425,0.1407,0,0.0
2013-01-17 09:50:00,09:50,-0.10639346950353876,0.0974,0,0.0
2013-01-18 09:50:00,09:50,-0.11760908255586486,0.0548,0,0.0
2013-01-21 09:50:00,09:50,-0.04918984259139919,0.2223,0,0.0
2013-01-22 09:50:00,09:50,-0.08962701044435085,0.2164,0,0.0
2013-01-23 09:50:00,09:50,-0.013812624871163613,-0.0393,0,0.0
2013-01-24 09:50:00,09:50,0.1295581607627001,-0.5975,1,-0.5975
2013-01-25 09:50:00,09:50,0.11721264393987553,-0.2161,1,-0.2161
2013-01-28 09:50:00,09:50,-0.1558655686121768,-0.0517,0,0.0
2013-01-29 09:50:00,09:50,-0.19230688699650628,0.2624,0,0.0
2013-01-30 09:50:00,09:50,-0.06753451440223159,-0.5669,0,0.0
2013-01-31 09:50:00,09:50,-0.1153388737269582,-0.6134,0,0.0
2013-02-01 09:50:00,09:50,-0.15289293509526222,0.7611,0,0.0
2013-02-04 09:50:00,09:50,-0.008695036623747694,-1.4039,0,0.0
2013-02-05 09:50:00,09:50,0.16192076696451754,0.7631,1,0.7631
2013-02-06 09:50:00,09:50,-0.20028797137570892,-0.2063,0,0.0
2013-02-07 09:50:00,09:50,-0.30472540375952856,0.1338,0,0.0
2013-02-08 09:50:00,09:50,0.001719967309133809,-0.0991,0,0.0
2013-02-11 09:50:00,09:50,-0.002278621491358768,0.2018,0,0.0
2013-02-12 09:50:00,09:50,-0.1652157292824466,-0.2319,0,0.0
2013-02-13 09:50:00,09:50,-0.3163401782484246,-0.1321,0,0.0
2013-02-14 09:50:00,09:50,-0.22849292734144938,0.3775,0,0.0
2013-02-15 09:50:00,09:50,-0.010093535733069535,-0.3757,0,0.0
2013-02-18 09:50:00,09:50,-0.19117901782676264,0.0241,0,0.0
2013-02-19 09:50:00,09:50,-0.1317355357152463,0.2552,0,0.0
2013-02-20 09:50:00,09:50,-0.08715792342921742,-1.303,0,0.0
2013-02-21 09:50:00,09:50,-0.13247082934962395,-0.331,0,0.0
2013-02-22 09:50:00,09:50,-0.24776134305801037,0.6097,0,0.0
2013-02-25 09:50:00,09:50,-0.07462876280405568,-2.1048,0,0.0
2013-02-26 09:50:00,09:50,0.1586181994097074,0.1323,1,0.1323
2013-02-27 09:50:00,09:50,-0.2281342538824812,0.8277,0,0.0
2013-02-28 09:50:00,09:50,-0.11056114333401938,-0.5722,0,0.0
2013-03-01 09:50:00,09:50,0.1879533650538426,1.0362,1,1.0362
2013-03-04 09:50:00,09:50,-0.051639020785336456,0.6721,0,0.0
2013-03-05 09:50:00,09:50,0.010557994241713213,0.5598,0,0.0
2013-03-06 09:50:00,09:50,-0.027583743818563215,-0.2173,0,0.0
2013-03-07 09:50:00,09:50,0.18562852498002885,0.158,1,0.158
2013-03-08 09:50:00,09:50,-0.1961546694830863,0.1013,0,0.0
2013-03-11 09:50:00,09:50,-0.15179365295600347,0.4922,0,0.0
2013-03-12 09:50:00,09:50,-0.08210334845784399,-0.2319,0,0.0
2013-03-13 09:50:00,09:50,-0.20627087660689408,0.1794,0,0.0
2013-03-14 09:50:00,09:50,-0.1709673300590104,-0.0981,0,0.0
2013-03-15 09:50:00,09:50,-0.18361530076192856,-0.0328,0,0.0
2013-03-18 09:50:00,09:50,-0.156086564918375,0.3784,0,0.0
2013-03-19 09:50:00,09:50,-0.09031292980682505,-0.578,0,0.0
2013-03-20 09:50:00,09:50,-0.2088215710750483,0.1073,0,0.0
2013-03-21 09:50:00,09:50,-0.10309631281010709,-0.36,0,0.0
2013-03-22 09:50:00,09:50,-0.23974392700050118,0.5427,0,0.0
2013-03-25 09:50:00,09:50,-0.04141368108385822,-0.7842,0,0.0
2013-03-26 09:50:00,09:50,-0.19733672212292647,0.0864,0,0.0
2013-03-27 09:50:00,09:50,-0.11015772582393829,0.6791,0,0.0
2013-03-28 09:50:00,09:50,-0.0903053201312105,0.2913,0,0.0
2013-04-01 09:50:00,09:50,-0.0384242317697033,-0.7378,0,0.0
2013-04-02 09:50:00,09:50,0.1669995031068275,-0.0681,1,-0.0681
2013-04-03 09:50:00,09:50,-0.09322047597219289,-0.912,0,0.0
2013-04-04 09:50:00,09:50,0.0849099739916019,-0.0269,0,0.0
2013-04-05 09:50:00,09:50,-0.267180149237417,0.7807,0,0.0
2013-04-08 09:50:00,09:50,-0.2695772271945544,0.5365,0,0.0
2013-04-09 09:50:00,09:50,-0.18843572308001316,0.729,0,0.0
2013-04-10 09:50:00,09:50,-0.13999735961241935,1.1673,0,0.0
2013-04-11 09:50:00,09:50,-0.06340208637269694,0.1903,0,0.0
2013-04-12 09:50:00,09:50,-0.11467621933818341,0.1493,0,0.0
2013-04-15 09:50:00,09:50,-0.08276119418621317,-1.5947,0,0.0
2013-04-16 09:50:00,09:50,0.1642425982608915,0.8102,1,0.8102
2013-04-17 09:50:00,09:50,-0.09265490226954838,-0.8723,0,0.0
2013-04-18 09:50:00,09:50,0.10253912153409157,-0.9026,0,0.0
2013-04-19 09:50:00,09:50,-0.07987971337179128,0.8303,0,0.0
2013-04-22 09:50:00,09:50,-0.15122412973728752,0.4541,0,0.0
2013-04-23 09:50:00,09:50,-0.11367222956207063,0.0442,0,0.0
2013-04-24 09:50:00,09:50,-0.1823667715060947,-0.0736,0,0.0
2013-04-25 09:50:00,09:50,-0.015266661325168997,-0.0234,0,0.0
2013-04-26 09:50:00,09:50,-0.11435647656597298,-0.1702,0,0.0
2013-04-29 09:50:00,09:50,-0.1003767610365736,0.3274,0,0.0
2013-04-30 09:50:00,09:50,-0.08209834045972032,0.8487,0,0.0
2013-05-01 09:50:00,09:50,-0.15494990084787844,-0.3618,0,0.0
2013-05-02 09:50:00,09:50,0.10439275253072562,0.7197,0,0.0
2013-05-03 09:50:00,09:50,0.05274896525298087,-0.0991,0,0.0
2013-05-06 09:50:00,09:50,-0.047499767047025895,0.1585,0,0.0
2013-05-07 09:50:00,09:50,-0.07222194532883963,-0.2792,0,0.0
2013-05-08 09:50:00,09:50,-0.04408668880591394,0.3303,0,0.0
2013-05-09 09:50:00,09:50,-0.009581400712248476,-0.1153,0,0.0
2013-05-10 09:50:00,09:50,-0.16778364590641026,0.1851,0,0.0
2013-05-13 09:50:00,09:50,-0.10472786053743864,0.2973,0,0.0
2013-05-14 09:50:00,09:50,-0.0776263361657679,0.1784,0,0.0
2013-05-15 09:50:00,09:50,-0.1163154226362645,0.2701,0,0.0
2013-05-16 09:50:00,09:50,-0.028468374893526337,-0.4758,0,0.0
2013-05-17 09:50:00,09:50,0.24658406124911494,0.4702,1,0.4702
2013-05-20 09:50:00,09:50,-0.23814960202333274,-0.124,0,0.0
2013-05-21 09:50:00,09:50,-0.14217006892737782,0.0165,0,0.0
2013-05-22 09:50:00,09:50,-0.023591283936139615,-1.1776,0,0.0
2013-05-23 09:50:00,09:50,-0.002358247809897552,0.6787,0,0.0
2013-05-24 09:50:00,09:50,-0.2341382344628183,0.6337,0,0.0
2013-05-27 09:50:00,09:50,-0.15556955801503192,0.3505,0,0.0
2013-05-28 09:50:00,09:50,-0.08236110801572062,-0.6791,0,0.0
2013-05-29 09:50:00,09:50,0.0834781492156003,0.0585,0,0.0
2013-05-30 09:50:00,09:50,-0.1635441328283752,-0.0747,0,0.0
2013-05-31 09:50:00,09:50,-0.19382310605984443,-0.9275,0,0.0
2013-06-03 09:50:00,09:50,0.20531003983246543,0.3497,1,0.3497
2013-06-04 09:50:00,09:50,-0.05661214188489619,-0.9413,0,0.0
2013-06-05 09:50:00,09:50,0.0869524450853082,-1.1755,0,0.0
2013-06-06 09:50:00,09:50,0.06247446472803645,0.3091,0,0.0
2013-06-07 09:50:00,09:50,-0.21188947406794834,0.8294,0,0.0
2013-06-10 09:50:00,09:50,-0.08568666033428737,-0.0863,0,0.0
2013-06-11 09:50:00,09:50,-0.03161425221634493,-0.104,0,0.0
2013-06-12 09:50:00,09:50,-0.1567143266753236,-1.3738,0,0.0
2013-06-13 09:50:00,09:50,0.06607650413339845,1.2331,0,0.0
2013-06-14 09:50:00,09:50,-0.2317853090904393,-0.6452,0,0.0
2013-06-17 09:50:00,09:50,0.15370941376308475,-0.1907,1,-0.1907
2013-06-18 09:50:00,09:50,-0.09643972109156883,0.4449,0,0.0
2013-06-19 09:50:00,09:50,-0.16252367523257114,-1.0958,0,0.0
2013-06-20 09:50:00,09:50,0.11387589710201951,-1.5309,1,-1.5309
2013-06-21 09:50:00,09:50,0.18596349771199194,-0.1941,1,-0.1941
2013-06-24 09:50:00,09:50,-0.3481719459068953,0.5069,0,0.0
2013-06-25 09:50:00,09:50,-0.43085598883167164,0.0992,0,0.0
2013-06-26 09:50:00,09:50,-0.24946794795629468,0.0289,0,0.0
2013-06-27 09:50:00,09:50,-0.0544548148163833,-0.3636,0,0.0
2013-06-28 09:50:00,09:50,-0.23266143088974667,0.4239,0,0.0
2013-07-01 09:50:00,09:50,-0.05166909140373312,-0.5756,0,0.0
2013-07-02 09:50:00,09:50,-0.073904931013969,-0.3891,0,0.0
2013-07-03 09:50:00,09:50,-0.05391678282628546,0.5928,0,0.0
2013-07-04 09:50:00,09:50,0.05142559439431251,-0.0225,0,0.0
2013-07-05 09:50:00,09:50,-0.08842624563496602,0.294,0,0.0
2013-07-08 09:50:00,09:50,-0.22143961205358617,-0.2668,0,0.0
2013-07-09 09:50:00,09:50,-0.11044367414252285,0.3341,0,0.0
2013-07-10 09:50:00,09:50,-0.06589526541714574,0.2874,0,0.0
2013-07-11 09:50:00,09:50,-0.08213978127159433,0.8222,0,0.0
2013-07-12 09:50:00,09:50,-0.060890640391348484,0.4554,0,0.0
2013-07-15 09:50:00,09:50,-0.1294418074091503,0.2636,0,0.0
2013-07-16 09:50:00,09:50,-0.038997899745358576,-0.0813,0,0.0
2013-07-17 09:50:00,09:50,-0.1334185518712511,0.046,0,0.0
2013-07-18 09:50:00,09:50,-0.15820021595498807,-0.103,0,0.0
2013-07-19 09:50:00,09:50,0.0393509896550007,0.0494,0,0.0
2013-07-22 09:50:00,09:50,-0.26405029033658123,0.2659,0,0.0
2013-07-23 09:50:00,09:50,-0.2706387201217678,-0.6401,0,0.0
2013-07-24 09:50:00,09:50,-0.27517465683271536,-0.2137,0,0.0
2013-07-25 09:50:00,09:50,-0.20448355894631454,0.1995,0,0.0
2013-07-26 09:50:00,09:50,-0.20988919252482724,0.6555,0,0.0
2013-07-29 09:50:00,09:50,-0.17932273373213498,-0.3144,0,0.0
2013-07-30 09:50:00,09:50,-0.08489377161553138,0.2305,0,0.0
2013-07-31 09:50:00,09:50,-0.1633107704570261,-0.2559,0,0.0
2013-08-01 09:50:00,09:50,-0.09520780595501753,0.3378,0,0.0
2013-08-02 09:50:00,09:50,-0.034983920870251185,0.6418,0,0.0
2013-08-05 09:50:00,09:50,-0.1165377431867843,0.1037,0,0.0
2013-08-06 09:50:00,09:50,-0.14503125925892874,-0.301,0,0.0
2013-08-07 09:50:00,09:50,0.062400453499063674,0.185,0,0.0
2013-08-08 09:50:00,09:50,-0.20439603267443782,0.1654,0,0.0
2013-08-09 09:50:00,09:50,-0.27634036436132275,-0.4843,0,0.0
2013-08-12 09:50:00,09:50,0.11171474255277719,0.1523,1,0.1523
2013-08-13 09:50:00,09:50,-0.1883857382923307,0.5873,0,0.0
2013-08-14 09:50:00,09:50,-0.1259157473780745,-0.3451,0,0.0
2013-08-15 09:50:00,09:50,0.08682158195970739,-0.0569,0,0.0
2013-08-16 09:50:00,09:50,-0.02274589128124,-0.2111,0,0.0
2013-08-19 09:50:00,09:50,0.0851399018962222,-0.685,0,0.0
2013-08-20 09:50:00,09:50,-0.09593917764714208,0.1326,0,0.0
2013-08-21 09:50:00,09:50,-0.398497285694893,-0.4215,0,0.0
2013-08-22 09:50:00,09:50,0.09237429535802665,0.2397,0,0.0
2013-08-23 09:50:00,09:50,-0.19919460160983427,0.1443,0,0.0
2013-08-26 09:50:00,09:50,0.007708739361945541,-0.314,0,0.0
2013-08-27 09:50:00,09:50,0.0550015654178732,-1.2404,0,0.0
2013-08-28 09:50:00,09:50,-0.006581317010328156,0.1005,0,0.0
2013-08-29 09:50:00,09:50,-0.1763730032344622,0.0809,0,0.0
2013-08-30 09:50:00,09:50,-0.2378873935081441,-0.3944,0,0.0
2013-09-02 09:50:00,09:50,-0.2021810143948536,0.0429,0,0.0
2013-09-03 09:50:00,09:50,-0.21473101500013766,-0.5818,0,0.0
2013-09-04 09:50:00,09:50,0.06628516451940467,0.5822,0,0.0
2013-09-05 09:50:00,09:50,-0.17679182672886035,-0.0984,0,0.0
2013-09-06 09:50:00,09:50,0.019212324686722907,0.691,0,0.0
2013-09-09 09:50:00,09:50,-0.12652402627341228,0.4437,0,0.0
2013-09-10 09:50:00,09:50,-0.09131827548743551,0.0157,0,0.0
2013-09-11 09:50:00,09:50,-0.1959884902473493,0.4713,0,0.0
2013-09-12 09:50:00,09:50,-0.04276911037426297,-0.1258,0,0.0
2013-09-13 09:50:00,09:50,-0.12770307852874122,0.0236,0,0.0
2013-09-16 09:50:00,09:50,-0.13591625376550348,-0.6309,0,0.0
2013-09-17 09:50:00,09:50,0.13292986501299095,0.3018,1,0.3018
2013-09-18 09:50:00,09:50,-0.217078846015401,0.9896,0,0.0
2013-09-19 09:50:00,09:50,-0.188820547605364,-0.1288,0,0.0
2013-09-20 09:50:00,09:50,-0.1835344396594668,-0.4201,0,0.0
2013-09-23 09:50:00,09:50,0.21884599517197958,-0.2535,1,-0.2535
2013-09-24 09:50:00,09:50,-0.037691938897714175,-0.0337,0,0.0
2013-09-25 09:50:00,09:50,-0.1949706116717568,-0.0234,0,0.0
2013-09-26 09:50:00,09:50,0.0337028311540459,-0.0258,0,0.0
2013-09-27 09:50:00,09:50,-0.25690078174121805,0.4077,0,0.0
2013-09-30 09:50:00,09:50,-0.20974327853833574,0.5215,0,0.0
2013-10-01 09:50:00,09:50,-0.21092497737435892,0.8544,0,0.0
2013-10-02 09:50:00,09:50,-0.1304509245132388,0.3324,0,0.0
2013-10-03 09:50:00,09:50,-0.16376429620673164,-0.8298,0,0.0
2013-10-04 09:50:00,09:50,0.08465918876800328,0.4581,0,0.0
2013-10-07 09:50:00,09:50,-0.01996314928728162,-0.37,0,0.0
2013-10-08 09:50:00,09:50,0.10954087022773137,-1.7661,1,-1.7661
2013-10-09 09:50:00,09:50,0.16185039365946735,-0.0717,1,-0.0717
2013-10-10 09:50:00,09:50,-0.1988126340694619,0.5206,0,0.0
2013-10-11 09:50:00,09:50,-0.10111488955729486,0.5139,0,0.0
2013-10-14 09:50:00,09:50,-0.23990752709324525,0.958,0,0.0
2013-10-15 09:50:00,09:50,-0.0380462791248735,-0.4126,0,0.0
2013-10-16 09:50:00,09:50,-0.05696792522246524,0.2449,0,0.0
2013-10-17 09:50:00,09:50,-0.1682272014670437,0.868,0,0.0
2013-10-18 09:50:00,09:50,-0.05827778621182418,0.5458,0,0.0
2013-10-21 09:50:00,09:50,-0.0448243846003608,-0.1663,0,0.0
2013-10-22 09:50:00,09:50,-0.04836879231852326,-0.3389,0,0.0
2013-10-23 09:50:00,09:50,-0.08692893110520158,0.1375,0,0.0
2013-10-24 09:50:00,09:50,-0.22087998126691416,0.2891,0,0.0
2013-10-25 09:50:00,09:50,0.03725116771911823,-0.3738,0,0.0
2013-10-28 09:50:00,09:50,-0.20523871440868927,0.0914,0,0.0
2013-10-29 09:50:00,09:50,-0.011738088556046305,0.2295,0,0.0
2013-10-30 09:50:00,09:50,-0.05329287324268307,-0.5102,0,0.0
2013-10-31 09:50:00,09:50,-0.14642923749776296,0.2154,0,0.0
2013-11-01 09:50:00,09:50,-0.22974379567626227,-0.3398,0,0.0
2013-11-04 09:50:00,09:50,-0.025692474402497965,0.2498,0,0.0
2013-11-05 09:50:00,09:50,-0.26280118772717403,0.6644,0,0.0
2013-11-06 09:50:00,09:50,-0.15794235949173518,-0.4344,0,0.0
2013-11-07 09:50:00,09:50,0.09003538102632079,-1.5482,0,0.0
2013-11-08 09:50:00,09:50,0.09913908606551866,1.1076,1,1.1076
2013-11-11 09:50:00,09:50,-0.24676745923998453,-0.1957,0,0.0
2013-11-12 09:50:00,09:50,-0.24962008770781494,0.1166,0,0.0
2013-11-13 09:50:00,09:50,-0.18944951356698858,1.4409,0,0.0
2013-11-14 09:50:00,09:50,-0.16905193251868078,0.3973,0,0.0
2013-11-15 09:50:00,09:50,-0.05113293134852959,0.2688,0,0.0
2013-11-18 09:50:00,09:50,-0.1753749795953244,-0.786,0,0.0
2013-11-19 09:50:00,09:50,0.1583679649075874,-0.4691,1,-0.4691
2013-11-20 09:50:00,09:50,0.0016429149530204502,-0.4926,0,0.0
2013-11-21 09:50:00,09:50,-0.15870801984130276,0.3244,0,0.0
2013-11-22 09:50:00,09:50,-0.25633226202606046,0.2222,0,0.0
2013-11-25 09:50:00,09:50,-0.21553867097760457,0.0462,0,0.0
2013-11-26 09:50:00,09:50,-0.18852420768800876,0.5836,0,0.0
2013-11-27 09:50:00,09:50,-0.020268648970739243,0.1804,0,0.0
2013-11-28 09:50:00,09:50,-0.09062920683142643,0.0455,0,0.0
2013-11-29 09:50:00,09:50,-0.07729900582521033,0.1912,0,0.0
2013-12-02 09:50:00,09:50,-0.21473557150123349,-0.1792,0,0.0
2013-12-03 09:50:00,09:50,-0.04434100336774693,-0.0909,0,0.0
2013-12-04 09:50:00,09:50,-0.1341866809236109,0.3192,0,0.0
2013-12-05 09:50:00,09:50,-0.2778245608676223,-0.122,0,0.0
2013-12-06 09:50:00,09:50,-0.1187731444456698,-0.0285,0,0.0
2013-12-09 09:50:00,09:50,-0.049194412229330284,-0.1491,0,0.0
2013-12-10 09:50:00,09:50,-0.2797243846238924,0.1424,0,0.0
2013-12-11 09:50:00,09:50,-0.14739083335261857,-1.0738,0,0.0
2013-12-12 09:50:00,09:50,0.1373556427368382,-0.233,1,-0.233
2013-12-13 09:50:00,09:50,0.1569273136019056,-0.1832,1,-0.1832
2013-12-16 09:50:00,09:50,-0.02203792365773724,-0.5231,0,0.0
2013-12-17 09:50:00,09:50,-0.23585471261955837,0.0072,0,0.0
2013-12-18 09:50:00,09:50,0.08721675795956686,1.4422,1,1.4422
2013-12-19 09:50:00,09:50,-0.12591262539236645,0.1194,0,0.0
2013-12-20 09:50:00,09:50,-0.08748298902539002,0.4412,0,0.0
2013-12-23 09:50:00,09:50,-0.016140090430723918,0.3965,0,0.0
2013-12-24 09:50:00,09:50,-0.11022583638431946,0.2523,0,0.0
2013-12-26 09:50:00,09:50,-0.03630417728030045,0.2825,0,0.0
2013-12-27 09:50:00,09:50,-0.0315636979558581,-0.2444,0,0.0
2013-12-30 09:50:00,09:50,0.1962439985362243,0.1662,1,0.1662
2013-12-31 09:50:00,09:50,-0.18301786436921916,0.3519,0,0.0
2014-01-02 09:50:00,09:50,-0.220598028237296,0.0843,0,0.0
2014-01-03 09:50:00,09:50,-0.11810426328916873,-0.7283,0,0.0
2014-01-06 09:50:00,09:50,-0.10355823896844278,0.0047,0,0.0
2014-01-07 09:50:00,09:50,-0.12195818473100407,0.1881,0,0.0
2014-01-08 09:50:00,09:50,-0.1273508947818311,0.244,0,0.0
2014-01-09 09:50:00,09:50,-0.12428843923050938,-0.5861,0,0.0
2014-01-10 09:50:00,09:50,0.007824195541452203,0.2559,0,0.0
2014-01-13 09:50:00,09:50,-0.14285611073844154,-1.4081,0,0.0
2014-01-14 09:50:00,09:50,-0.06227308006686841,1.4358,0,0.0
2014-01-15 09:50:00,09:50,-0.23907659629781036,0.1854,0,0.0
2014-01-16 09:50:00,09:50,-0.2237429195136932,0.0694,0,0.0
2014-01-17 09:50:00,09:50,0.13488399593662476,-0.1788,1,-0.1788
2014-01-20 09:50:00,09:50,-0.04721383068117882,0.4974,0,0.0
2014-01-21 09:50:00,09:50,-0.023441360585492833,0.0023,0,0.0
2014-01-22 09:50:00,09:50,-0.09474388781436667,0.1845,0,0.0
2014-01-23 09:50:00,09:50,-0.23649940903682304,0.2664,0,0.0
2014-01-24 09:50:00,09:50,-0.16405298026694942,-1.2917,0,0.0
2014-01-27 09:50:00,09:50,0.20730944874926066,-0.8797,1,-0.8797
2014-01-28 09:50:00,09:50,0.030707015405674234,0.1957,0,0.0
2014-01-29 09:50:00,09:50,-0.2783227004196407,-0.5078,0,0.0
2014-01-30 09:50:00,09:50,0.0033468938309416142,0.5851,0,0.0
2014-01-31 09:50:00,09:50,-0.2556342286946092,0.5413,0,0.0
2014-02-03 09:50:00,09:50,-0.3884265265687945,-2.013,0,0.0
2014-02-04 09:50:00,09:50,0.022850355140717094,0.1422,0,0.0
2014-02-05 09:50:00,09:50,-0.17240258271264536,0.3199,0,0.0
2014-02-06 09:50:00,09:50,-0.14961919793445927,0.3374,0,0.0
2014-02-07 09:50:00,09:50,-0.03401571453840679,1.0897,0,0.0
2014-02-10 09:50:00,09:50,-0.1472637763533891,0.2522,0,0.0
2014-02-11 09:50:00,09:50,-0.016598653693106605,0.7635,0,0.0
2014-02-12 09:50:00,09:50,-0.11728453197480192,-0.1813,0,0.0
2014-02-13 09:50:00,09:50,-0.02542172326707245,0.923,0,0.0
2014-02-14 09:50:00,09:50,-0.17957043787866284,0.384,0,0.0
2014-02-17 09:50:00,09:50,-0.040237180238977,-0.1318,0,0.0
2014-02-18 09:50:00,09:50,-0.13359501198980586,0.3479,0,0.0
2014-02-19 09:50:00,09:50,-0.1685190293500132,-0.4633,0,0.0
2014-02-20 09:50:00,09:50,0.0436785824139193,0.6973,0,0.0
2014-02-21 09:50:00,09:50,-0.10719605012218192,-0.5813,0,0.0
2014-02-24 09:50:00,09:50,-0.05176678565101318,-0.0926,0,0.0
2014-02-25 09:50:00,09:50,-0.3921657048935414,0.1565,0,0.0
2014-02-26 09:50:00,09:50,-0.11654099665973319,-0.1064,0,0.0
2014-02-27 09:50:00,09:50,-0.1652094884824843,0.6368,0,0.0
