trade_num,date,target_value,pnl,cumsum_pnl,pnl_decimal,portfolio_value,compound_return_pct,actual_profitable,hit_rate_cumulative,drawdown,drawdown_pct
391,2016-06-09 16:50:00,0.1389,-0.1389,2.173999999999995,-0.001389,102.02652195133639,2.0265219513363917,1,0.47570332480818417,-3.251500000000002,-59.92996037231598
392,2016-06-10 16:50:00,-0.0757,0.0757,2.249699999999995,0.0007570000000000001,102.10375602845355,2.103756028453546,0,0.4744897959183674,-3.175800000000002,-58.53469726292515
393,2016-06-13 16:50:00,0.3005,-0.3005,1.949199999999995,-0.003005,101.79693424158803,1.7969342415880334,1,0.4758269720101781,-3.476300000000002,-64.07335729425867
394,2016-06-14 16:50:00,0.1423,-0.1423,1.8068999999999948,-0.001423,101.65207720416225,1.6520772041622536,1,0.47715736040609136,-3.618600000000002,-66.69615703621794
395,2016-06-15 16:50:00,-0.6952,0.6952,2.502099999999995,0.006952000000000001,102.3587624448856,2.358762444885599,0,0.4759493670886076,-2.9234000000000018,-53.88259146622437
396,2016-06-16 16:50:00,-0.437,0.437,2.939099999999995,0.00437,102.80607023676974,2.8060702367697417,0,0.47474747474747475,-2.486400000000002,-45.82803428255466
397,2016-06-17 16:50:00,1.1523,-1.1523,1.7867999999999948,-0.011523,101.62143588943145,1.621435889431453,1,0.4760705289672544,-3.638700000000002,-67.0666298037048
398,2016-06-21 16:50:00,-0.0341,0.0341,1.8208999999999949,0.000341,101.65608879906974,1.6560887990697353,0,0.4748743718592965,-3.6046000000000022,-66.438116302645
399,2016-06-23 16:50:00,-6.551,6.551,8.371899999999995,0.06551,108.3155791762968,8.315579176296794,0,0.47368421052631576,0.0,0.0
400,2016-06-24 16:50:00,-0.7077,0.7077,9.079599999999996,0.007077,109.08212853012745,9.082128530127449,0,0.4725,0.0,0.0
401,2016-06-27 16:50:00,0.5147,-0.5147,8.564899999999996,-0.0051470000000000005,108.52068281458288,8.520682814582884,1,0.47381546134663344,-0.5146999999999995,-5.66875192739768
402,2016-06-29 16:50:00,0.3379,-0.3379,8.226999999999997,-0.0033789999999999996,108.15399142735241,8.153991427352409,1,0.47512437810945274,-0.8525999999999989,-9.39028151019868
403,2016-06-30 16:50:00,-0.6645,0.6645,8.891499999999997,0.006645,108.87267470038717,8.872674700387165,0,0.4739454094292804,-0.1880999999999986,-2.071677166394981
404,2016-07-01 16:50:00,-0.3049,0.3049,9.196399999999997,0.003049,109.20462748554866,9.204627485548656,0,0.47277227722772275,0.0,0.0
405,2016-07-05 16:50:00,-0.7999,0.7999,9.996299999999998,0.007999000000000001,110.07815530080556,10.078155300805562,0,0.47160493827160493,0.0,0.0
406,2016-07-06 16:50:00,-0.2929,0.2929,10.289199999999997,0.0029289999999999997,110.40057421768162,10.400574217681623,0,0.47044334975369456,0.0,0.0
407,2016-07-08 16:50:00,-0.2146,0.2146,10.503799999999998,0.0021460000000000003,110.63749384995276,10.637493849952762,0,0.4692874692874693,0.0,0.0
408,2016-07-11 16:50:00,-0.0713,0.0713,10.575099999999999,0.000713,110.71637838306778,10.716378383067777,0,0.4681372549019608,0.0,0.0
409,2016-07-12 16:50:00,-0.2049,0.2049,10.78,0.002049,110.94323624237468,10.943236242374681,0,0.4669926650366748,0.0,0.0
410,2016-07-14 16:50:00,0.4593,-0.4593,10.320699999999999,-0.004593,110.43367395831346,10.433673958313463,1,0.4682926829268293,-0.4593000000000007,-4.260667903525054
411,2016-07-15 16:50:00,0.7,-0.7,9.6207,-0.006999999999999999,109.66063824060527,9.660638240605266,1,0.46958637469586373,-1.1593,-10.75417439703154
412,2016-07-18 16:50:00,-0.0351,0.0351,9.6558,0.00035099999999999997,109.69912912462772,9.699129124627717,0,0.4684466019417476,-1.1242,-10.42857142857143
413,2016-07-19 16:50:00,-0.0951,0.0951,9.7509,0.000951,109.80345299642524,9.803452996425236,0,0.46731234866828086,-1.0290999999999997,-9.54638218923933
414,2016-07-20 16:50:00,0.0785,-0.0785,9.6724,-0.000785,109.71725728582304,9.717257285823038,1,0.46859903381642515,-1.1075999999999997,-10.274582560296844
415,2016-07-21 16:50:00,0.343,-0.343,9.3294,-0.0034300000000000003,109.34092709333267,9.340927093332667,1,0.46987951807228917,-1.4505999999999997,-13.456400742115026
416,2016-07-22 16:50:00,0.3883,-0.3883,8.9411,-0.0038829999999999997,108.91635627342926,8.916356273429258,1,0.47115384615384615,-1.8388999999999989,-17.058441558441547
417,2016-07-26 16:50:00,0.1868,-0.1868,8.7543,-0.0018679999999999999,108.71290051991049,8.712900519910491,1,0.4724220623501199,-2.0256999999999987,-18.791280148422995
418,2016-07-27 16:50:00,0.1742,-0.1742,8.5801,-0.0017419999999999998,108.5235226472048,8.5235226472048,1,0.47368421052631576,-2.1998999999999995,-20.407235621521334
419,2016-07-28 16:50:00,-0.37,0.37,8.950099999999999,0.0037,108.92505968099947,8.925059680999468,0,0.47255369928400953,-1.8299000000000003,-16.974953617810765
420,2016-07-29 16:50:00,0.0687,-0.0687,8.8814,-0.000687,108.85022816499863,8.850228164998626,1,0.4738095238095238,-1.8986,-17.612244897959187
421,2016-08-01 16:50:00,0.2868,-0.2868,8.5946,-0.002868,108.53804571062142,8.538045710621418,1,0.4750593824228028,-2.1853999999999996,-20.27272727272727
422,2016-08-02 16:50:00,-0.0438,0.0438,8.638399999999999,0.00043799999999999997,108.58558537464266,8.585585374642662,0,0.47393364928909953,-2.1416000000000004,-19.866419294990727
423,2016-08-03 16:50:00,0.4788,-0.4788,8.1596,-0.004788,108.06567759186888,8.065677591868877,1,0.475177304964539,-2.6204,-24.307977736549166
424,2016-08-05 16:50:00,-0.0547,0.0547,8.2143,0.000547,108.12478951751164,8.124789517511644,0,0.4740566037735849,-2.5656999999999996,-23.800556586270872
425,2016-08-09 16:50:00,-0.7303,0.7303,8.9446,0.007303,108.91442485535804,8.914424855358035,0,0.47294117647058825,-1.8354,-17.025974025974026
426,2016-08-10 16:50:00,0.3057,-0.3057,8.6389,-0.0030570000000000003,108.5814734585752,8.581473458575203,1,0.47417840375586856,-2.1411,-19.86178107606679
427,2016-08-15 16:50:00,-0.5206,0.5206,9.1595,0.005206,109.14674860940055,9.146748609400547,0,0.47306791569086654,-1.6204999999999998,-15.03246753246753
428,2016-08-16 16:50:00,0.1554,-0.1554,9.0041,-0.001554,108.97713456206154,8.977134562061536,1,0.4742990654205608,-1.7759,-16.474025974025974
429,2016-08-18 16:50:00,0.415,-0.415,8.5891,-0.00415,108.52487945362898,8.524879453628984,1,0.4755244755244755,-2.190899999999999,-20.32374768089053
430,2016-08-19 16:50:00,0.6019,-0.6019,7.9872000000000005,-0.006019,107.87166820419759,7.87166820419759,1,0.47674418604651164,-2.792799999999999,-25.907235621521323
431,2016-08-23 16:50:00,-0.0099,0.0099,7.9971000000000005,9.900000000000001e-05,107.88234749934982,7.8823474993498195,0,0.4756380510440835,-2.782899999999999,-25.815398886827452
432,2016-08-24 16:50:00,-0.1055,0.1055,8.1026,0.001055,107.99616337596164,7.996163375961643,0,0.47453703703703703,-2.6773999999999987,-24.836734693877542
433,2016-08-26 16:50:00,0.2718,-0.2718,7.830800000000001,-0.002718,107.70262980390578,7.702629803905779,1,0.47575057736720555,-2.9491999999999985,-27.358070500927635
434,2016-08-30 16:50:00,-0.2943,0.2943,8.125100000000002,0.002943,108.01959864341866,8.01959864341866,0,0.47465437788018433,-2.654899999999998,-24.628014842300537
435,2016-08-31 16:50:00,-0.0915,0.0915,8.216600000000001,0.000915,108.11843657617739,8.118436576177388,0,0.4735632183908046,-2.563399999999998,-23.77922077922076
436,2016-09-01 16:50:00,0.0304,-0.0304,8.186200000000001,-0.000304,108.08556857145824,8.08556857145824,1,0.47477064220183485,-2.593799999999998,-24.0612244897959
437,2016-09-02 16:50:00,0.0276,-0.0276,8.158600000000002,-0.000276,108.0557369545325,8.055736954532506,1,0.4759725400457666,-2.6213999999999977,-24.317254174397014
438,2016-09-06 16:50:00,-0.1452,0.1452,8.303800000000003,0.001452,108.21263388459049,8.212633884590488,0,0.4748858447488584,-2.476199999999997,-22.9703153988868
439,2016-09-07 16:50:00,-0.0716,0.0716,8.375400000000003,0.000716,108.29011413045185,8.290114130451855,0,0.47380410022779046,-2.4045999999999967,-22.30612244897956
440,2016-09-08 16:50:00,-0.0447,0.0447,8.420100000000003,0.00044699999999999997,108.33851981146817,8.338519811468174,0,0.4727272727272727,-2.359899999999996,-21.891465677179927
441,2016-09-12 16:50:00,-0.2253,0.2253,8.645400000000004,0.002253,108.58260649660342,8.582606496603418,0,0.47165532879818595,-2.1345999999999954,-19.801484230055618
442,2016-09-13 16:50:00,-0.0933,0.0933,8.738700000000003,0.0009329999999999999,108.68391406846476,8.683914068464759,0,0.47058823529411764,-2.041299999999996,-18.935992578849685
443,2016-09-14 16:50:00,-0.0377,0.0377,8.776400000000002,0.00037699999999999995,108.72488790406858,8.72488790406858,0,0.46952595936794583,-2.003599999999997,-18.586270871985132
444,2016-09-15 16:50:00,0.0379,-0.0379,8.738500000000002,-0.00037900000000000005,108.68368117155293,8.683681171552934,1,0.47072072072072074,-2.0414999999999974,-18.937847866419272
445,2016-09-19 16:50:00,-0.1798,0.1798,8.918300000000002,0.001798,108.87909443029938,8.879094430299375,0,0.4696629213483146,-1.8616999999999972,-17.269944341372888
446,2016-09-20 16:50:00,-0.048,0.048,8.966300000000002,0.00048,108.93135639562593,8.931356395625926,0,0.46860986547085204,-1.8136999999999972,-16.8246753246753
447,2016-09-21 16:50:00,0.214,-0.214,8.752300000000002,-0.00214,108.69824329293928,8.698243292939281,1,0.4697986577181208,-2.0276999999999976,-18.809833024118717
448,2016-09-22 16:50:00,0.2063,-0.2063,8.546000000000001,-0.002063,108.47399881702594,8.473998817025944,1,0.47098214285714285,-2.233999999999998,-20.723562152133564
449,2016-09-23 16:50:00,0.2758,-0.2758,8.2702,-0.002758,108.17482752828859,8.174827528288588,1,0.47216035634743875,-2.5097999999999985,-23.28200371057513
450,2016-09-27 16:50:00,0.1278,-0.1278,8.1424,-0.001278,108.03658009870743,8.036580098707432,1,0.47333333333333333,-2.637599999999999,-24.46753246753246
451,2016-09-29 16:50:00,-0.1486,0.1486,8.291,0.0014860000000000001,108.19712245673412,8.197122456734121,0,0.4722838137472284,-2.488999999999999,-23.08905380333951
452,2016-09-30 16:50:00,0.0354,-0.0354,8.255600000000001,-0.000354,108.15882067538445,8.158820675384447,1,0.47345132743362833,-2.524399999999998,-23.417439703153974
453,2016-10-10 16:50:00,0.0555,-0.0555,8.2001,-0.000555,108.09879252990962,8.098792529909616,1,0.4746136865342163,-2.5798999999999985,-23.93228200371056
454,2016-10-11 16:50:00,-0.3587,0.3587,8.558800000000002,0.0035870000000000003,108.4865428987144,8.486542898714404,0,0.473568281938326,-2.221199999999998,-20.60482374768087
455,2016-10-12 16:50:00,-0.4031,0.4031,8.961900000000002,0.004031,108.92385215313911,8.923852153139109,0,0.4725274725274725,-1.8180999999999976,-16.865491651205915
456,2016-10-13 16:50:00,0.1721,-0.1721,8.789800000000001,-0.001721,108.73639420358356,8.736394203583558,1,0.47368421052631576,-1.990199999999998,-18.46196660482373
457,2016-10-14 16:50:00,-0.2104,0.2104,9.000200000000001,0.002104,108.9651755769879,8.965175576987903,0,0.4726477024070022,-1.779799999999998,-16.510204081632637
458,2016-10-17 16:50:00,-0.2626,0.2626,9.262800000000002,0.002626,109.25131812805307,9.251318128053072,0,0.47161572052401746,-1.5171999999999972,-14.074211502782907
459,2016-10-18 16:50:00,-0.0449,0.0449,9.307700000000002,0.000449,109.30037196989255,9.300371969892552,0,0.47058823529411764,-1.472299999999997,-13.657699443413703
460,2016-10-19 16:50:00,-0.2572,0.2572,9.564900000000002,0.0025719999999999996,109.58149252659912,9.58149252659912,0,0.46956521739130436,-1.2150999999999978,-11.271799628942466
461,2016-10-20 16:50:00,0.2816,-0.2816,9.283300000000002,-0.0028160000000000004,109.27291104364421,9.272911043644214,1,0.47071583514099785,-1.496699999999997,-13.884044526901643
462,2016-10-24 16:50:00,-0.0738,0.0738,9.357100000000003,0.000738,109.35355445199441,9.353554451994412,0,0.4696969696969697,-1.4228999999999967,-13.199443413729098
463,2016-10-25 16:50:00,-0.102,0.102,9.459100000000003,0.0010199999999999999,109.46509507753545,9.465095077535452,0,0.468682505399568,-1.3208999999999964,-12.25324675324672
464,2016-10-26 16:50:00,0.021,-0.021,9.438100000000002,-0.00021,109.44210740756917,9.442107407569168,1,0.4698275862068966,-1.3418999999999972,-12.448051948051923
465,2016-10-27 16:50:00,-0.2364,0.2364,9.674500000000002,0.0023639999999999998,109.70082854948066,9.700828549480661,0,0.46881720430107526,-1.1054999999999975,-10.255102040816304
466,2016-10-28 16:50:00,-0.0992,0.0992,9.773700000000002,0.000992,109.80965177140176,9.80965177140176,0,0.4678111587982833,-1.0062999999999978,-9.334879406307957
467,2016-10-31 16:50:00,-0.0078,0.0078,9.781500000000001,7.8e-05,109.81821692423993,9.818216924239934,0,0.4668094218415418,-0.9984999999999982,-9.262523191094603
468,2016-11-01 16:50:00,-0.212,0.212,9.993500000000001,0.00212,110.05103154411931,10.051031544119311,0,0.4658119658119658,-0.7864999999999984,-7.295918367346925
469,2016-11-02 16:50:00,-0.6346,0.6346,10.628100000000002,0.006346000000000001,110.74941539029828,10.749415390298282,0,0.464818763326226,-0.1518999999999977,-1.4090909090908879
470,2016-11-03 16:50:00,0.289,-0.289,10.339100000000002,-0.0028899999999999998,110.42934957982033,10.429349579820325,1,0.46595744680851064,-0.4408999999999974,-4.089981447124281
471,2016-11-04 16:50:00,1.1235,-1.1235,9.215600000000002,-0.011235,109.18867583729104,9.188675837291044,1,0.46709129511677283,-1.5643999999999973,-14.512059369202202
472,2016-11-08 16:50:00,-4.3826,4.3826,13.598200000000002,0.043826000000000004,113.97397874453615,13.973978744536154,0,0.4661016949152542,0.0,0.0
473,2016-11-09 16:50:00,-0.4252,0.4252,14.023400000000002,0.004252000000000001,114.45859610215791,14.458596102157912,0,0.46511627906976744,0.0,0.0
474,2016-11-15 16:50:00,-0.0733,0.0733,14.096700000000002,0.000733,114.5424942531008,14.542494253100799,0,0.4641350210970464,0.0,0.0
475,2016-11-16 16:50:00,0.0,-0.0,14.096700000000002,-0.0,114.5424942531008,14.542494253100799,0,0.4631578947368421,0.0,0.0
476,2016-11-17 16:50:00,0.6359,-0.6359,13.460800000000003,-0.006359,113.81411853214533,13.81411853214533,1,0.4642857142857143,-0.6358999999999995,-4.510984840423641
477,2016-11-18 16:50:00,-0.2401,0.2401,13.700900000000003,0.002401,114.08738623074102,14.087386230741018,0,0.46331236897274636,-0.3957999999999995,-2.8077493314037993
478,2016-11-21 16:50:00,-0.2691,0.2691,13.970000000000002,0.0026910000000000002,114.39439538708794,14.39439538708794,0,0.46234309623430964,-0.1266999999999996,-0.8987919158384556
479,2016-11-22 16:50:00,-0.1128,0.1128,14.082800000000002,0.0011279999999999999,114.52343226508458,14.52343226508458,0,0.4613778705636743,-0.01389999999999958,-0.09860463796491077
480,2016-11-28 16:50:00,0.1676,-0.1676,13.915200000000002,-0.001676,114.3314909926083,14.331490992608295,1,0.4625,-0.18149999999999977,-1.2875353806209946
481,2016-11-29 16:50:00,-0.0868,0.0868,14.002000000000002,0.0008680000000000001,114.43073072678989,14.43073072678989,0,0.46153846153846156,-0.09469999999999956,-0.6717884327537619
482,2016-11-30 16:50:00,0.1334,-0.1334,13.868600000000002,-0.001334,114.27808013200035,14.278080132000355,1,0.46265560165975106,-0.22809999999999953,-1.618109202863078
483,2016-12-01 16:50:00,-0.2159,0.2159,14.084500000000002,0.002159,114.52480650700535,14.524806507005351,0,0.4616977225672878,-0.012199999999999989,-0.08654507792603933
484,2016-12-02 16:50:00,0.13,-0.13,13.954500000000001,-0.0013,114.37592425854625,14.375924258546249,1,0.4628099173553719,-0.14220000000000077,-1.0087467279576123
485,2016-12-05 16:50:00,-0.1194,0.1194,14.073900000000002,0.001194,114.51248911211094,14.512489112110941,0,0.4618556701030928,-0.022800000000000153,-0.16173998169784523
486,2016-12-06 16:50:00,0.1451,-0.1451,13.928800000000003,-0.001451,114.34633149040927,14.34633149040927,1,0.46296296296296297,-0.1678999999999995,-1.191058900309998
487,2016-12-08 16:50:00,0.2843,-0.2843,13.644500000000003,-0.002843,114.02124486998203,14.021244869982027,1,0.46406570841889117,-0.4521999999999995,-3.207842970340572
488,2016-12-13 16:50:00,-0.1552,0.1552,13.799700000000003,0.001552,114.19820584202024,14.198205842020243,0,0.46311475409836067,-0.2969999999999988,-2.1068760773798036
489,2016-12-14 16:50:00,0.1106,-0.1106,13.689100000000003,-0.001106,114.07190262635896,14.071902626358963,1,0.46421267893660534,-0.40759999999999863,-2.8914568657912745
490,2016-12-15 16:50:00,-0.1445,0.1445,13.833600000000004,0.0014449999999999999,114.23673652565404,14.236736525654038,0,0.463265306122449,-0.2630999999999979,-1.8663942624869498
491,2016-12-16 16:50:00,-0.4047,0.4047,14.238300000000004,0.004047,114.69905259837336,14.699052598373356,0,0.4623217922606925,0.0,0.0
492,2016-12-19 16:50:00,0.231,-0.231,14.007300000000004,-0.00231,114.4340977868711,14.434097786871106,1,0.4634146341463415,-0.23099999999999987,-1.6223846948020468
493,2016-12-20 16:50:00,-0.3381,0.3381,14.345400000000005,0.0033810000000000003,114.82099947148852,14.82099947148852,0,0.46247464503042596,0.0,0.0
494,2016-12-21 16:50:00,0.1206,-0.1206,14.224800000000005,-0.001206,114.6825253461259,14.6825253461259,1,0.46356275303643724,-0.1205999999999996,-0.8406876071772105
495,2016-12-23 16:50:00,-0.282,0.282,14.506800000000005,0.0028199999999999996,115.00593006760198,15.00593006760198,0,0.4626262626262626,0.0,0.0
496,2016-12-27 16:50:00,-0.2428,0.2428,14.749600000000006,0.002428,115.28516446580613,15.285164465806133,0,0.46169354838709675,0.0,0.0
497,2016-12-28 16:50:00,-0.6681,0.6681,15.417700000000007,0.006681,116.05538464960217,16.055384649602175,0,0.4607645875251509,0.0,0.0
498,2016-12-29 16:50:00,-0.1783,0.1783,15.596000000000007,0.0017829999999999999,116.26231140043242,16.262311400432424,0,0.4598393574297189,0.0,0.0
499,2016-12-30 16:50:00,-0.4772,0.4772,16.073200000000007,0.004772,116.81711515043528,16.817115150435285,0,0.4589178356713427,0.0,0.0
500,2017-01-04 16:50:00,-0.8707,0.8707,16.943900000000006,0.008707,117.83424177205012,17.83424177205012,0,0.458,0.0,0.0
501,2017-01-05 16:50:00,0.2428,-0.2428,16.701100000000007,-0.002428,117.54814023302758,17.54814023302758,1,0.4590818363273453,-0.24279999999999902,-1.4329640755670119
502,2017-01-06 16:50:00,-0.1705,0.1705,16.871600000000008,0.0017050000000000001,117.7485598121249,17.748559812124896,0,0.4581673306772908,-0.07229999999999848,-0.42670223502262433
503,2017-01-09 16:50:00,-0.3303,0.3303,17.20190000000001,0.003303,118.13748330518435,18.137483305184347,0,0.4572564612326044,0.0,0.0
504,2017-01-10 16:50:00,-0.0309,0.0309,17.232800000000008,0.00030900000000000003,118.17398778752563,18.173987787525633,0,0.45634920634920634,0.0,0.0
505,2017-01-11 16:50:00,-0.4728,0.4728,17.705600000000008,0.0047279999999999996,118.73271440178506,18.73271440178506,0,0.45544554455445546,0.0,0.0
506,2017-01-12 16:50:00,0.0948,-0.0948,17.61080000000001,-0.000948,118.62015578853217,18.620155788532173,1,0.45652173913043476,-0.09479999999999933,-0.535423820712087
507,2017-01-13 16:50:00,-0.5011,0.5011,18.11190000000001,0.005011,119.21456138918852,19.214561389188518,0,0.4556213017751479,0.0,0.0
508,2017-01-17 16:50:00,0.1644,-0.1644,17.94750000000001,-0.0016439999999999998,119.01857265026469,19.018572650264687,1,0.4566929133858268,-0.16440000000000055,-0.9076905239096973
509,2017-01-19 16:50:00,-0.2325,0.2325,18.18000000000001,0.0023250000000000002,119.29529083167654,19.29529083167654,0,0.45579567779960706,0.0,0.0
510,2017-01-20 16:50:00,-0.3664,0.3664,18.54640000000001,0.003664,119.73238877728379,19.732388777283788,0,0.4549019607843137,0.0,0.0
511,2017-01-23 16:50:00,0.1943,-0.1943,18.35210000000001,-0.001943,119.49974874588952,19.49974874588952,1,0.45596868884540115,-0.19429999999999836,-1.0476426691972474
512,2017-01-24 16:50:00,0.2896,-0.2896,18.06250000000001,-0.002896,119.15367747352143,19.153677473521427,1,0.45703125,-0.48389999999999844,-2.6091316913255302
513,2017-01-26 16:50:00,0.4012,-0.4012,17.66130000000001,-0.004012,118.67563291949766,18.67563291949766,1,0.4580896686159844,-0.8850999999999978,-4.7723547426993775
514,2017-01-27 16:50:00,-0.2016,0.2016,17.86290000000001,0.002016,118.91488299546337,18.914882995463373,0,0.4571984435797665,-0.6834999999999987,-3.68535133502997
515,2017-01-30 16:50:00,-0.5151,0.5151,18.37800000000001,0.005151,119.52741355777299,19.527413557772988,0,0.4563106796116505,-0.16839999999999833,-0.9079929258508295
516,2017-01-31 16:50:00,0.165,-0.165,18.21300000000001,-0.00165,119.33019332540266,19.33019332540266,1,0.4573643410852713,-0.3333999999999975,-1.7976534529612072
517,2017-02-01 16:50:00,-0.4374,0.4374,18.650400000000012,0.004374,119.85214359100799,19.852143591007987,0,0.4564796905222437,0.0,0.0
518,2017-02-02 16:50:00,0.1998,-0.1998,18.450600000000012,-0.001998,119.61267900811315,19.612679008113147,1,0.4575289575289575,-0.19979999999999976,-1.071290696178096
519,2017-02-06 16:50:00,0.2263,-0.2263,18.224300000000014,-0.002263,119.34199551551778,19.34199551551778,1,0.45857418111753373,-0.42609999999999815,-2.2846694977051314
520,2017-02-07 16:50:00,0.0702,-0.0702,18.154100000000014,-0.0007019999999999999,119.2582174346659,19.258217434665895,1,0.4596153846153846,-0.49629999999999797,-2.6610689314974354
521,2017-02-08 16:50:00,0.0295,-0.0295,18.124600000000015,-0.00029499999999999996,119.22303626052266,19.22303626052266,1,0.46065259117082535,-0.5257999999999967,-2.819242482734935
522,2017-02-09 16:50:00,0.366,-0.366,17.758600000000015,-0.00366,118.78667994780915,18.786679947809148,1,0.4616858237547893,-0.8917999999999964,-4.781666881139255
523,2017-02-13 16:50:00,-0.2827,0.2827,18.041300000000014,0.002827,119.12248989202159,19.12248989202159,0,0.4608030592734226,-0.609099999999998,-3.265881696907292
524,2017-02-14 16:50:00,0.2305,-0.2305,17.810800000000015,-0.002305,118.84791255282047,18.847912552820475,1,0.4618320610687023,-0.8395999999999972,-4.5017801226783165
525,2017-02-16 16:50:00,0.0511,-0.0511,17.759700000000013,-0.000511,118.78718126950598,18.78718126950598,1,0.46285714285714286,-0.8906999999999989,-4.7757688843134645
526,2017-02-22 16:50:00,-0.0161,0.0161,17.775800000000014,0.000161,118.80630600569037,18.806306005690374,0,0.4619771863117871,-0.8745999999999974,-4.68944365804485
527,2017-02-23 16:50:00,-0.0347,0.0347,17.810500000000015,0.00034700000000000003,118.84753179387435,18.847531793874353,0,0.46110056925996207,-0.8398999999999965,-4.503388667267169
528,2017-02-24 16:50:00,0.0636,-0.0636,17.746900000000014,-0.0006360000000000001,118.77194476365345,18.77194476365345,1,0.4621212121212121,-0.9034999999999975,-4.8444001201046465
529,2017-03-01 16:50:00,0.2213,-0.2213,17.525600000000015,-0.002213,118.50910244989149,18.509102449891486,1,0.46313799621928164,-1.124799999999997,-6.0309698451507545
530,2017-03-02 16:50:00,0.0081,-0.0081,17.517500000000016,-8.099999999999999e-05,118.49950321259304,18.49950321259304,1,0.4641509433962264,-1.1328999999999958,-6.07440054904986
531,2017-03-03 16:50:00,0.1161,-0.1161,17.401400000000017,-0.001161,118.36192528936323,18.361925289363228,1,0.4651600753295669,-1.2489999999999952,-6.69690730493713
532,2017-03-06 16:50:00,0.0272,-0.0272,17.374200000000016,-0.000272,118.32973084568451,18.32973084568451,1,0.46616541353383456,-1.2761999999999958,-6.84274868099341
533,2017-03-08 16:50:00,0.2815,-0.2815,17.092700000000015,-0.002815,117.9966326533539,17.9966326533539,1,0.46716697936210133,-1.557699999999997,-8.352099686869966
534,2017-03-10 16:50:00,-0.1439,0.1439,17.236600000000013,0.001439,118.16642980774208,18.166429807742077,0,0.46629213483146065,-1.4137999999999984,-7.58053446574871
535,2017-03-13 16:50:00,0.0277,-0.0277,17.208900000000014,-0.000277,118.13369770668534,18.13369770668534,1,0.4672897196261682,-1.4414999999999978,-7.729056749453078
536,2017-03-15 16:50:00,-0.4429,0.4429,17.651800000000016,0.004429,118.65691185382825,18.656911853828248,0,0.4664179104477612,-0.9985999999999962,-5.354308754771991
537,2017-03-16 16:50:00,-0.0272,0.0272,17.679000000000016,0.000272,118.68918653385249,18.689186533852492,0,0.4655493482309125,-0.9713999999999956,-5.208467378715711
538,2017-03-17 16:50:00,-0.3716,0.3716,18.050600000000017,0.0037159999999999997,119.13023555101229,19.13023555101229,0,0.4646840148698885,-0.5997999999999948,-3.216016814652739
539,2017-03-20 16:50:00,0.4916,-0.4916,17.55900000000002,-0.004916,118.54459131304351,18.54459131304351,1,0.46567717996289426,-1.091399999999993,-5.851885214258099
540,2017-03-22 16:50:00,0.2055,-0.2055,17.353500000000018,-0.002055,118.30098217789521,18.300982177895207,1,0.4666666666666667,-1.2968999999999937,-6.953738257624463
541,2017-03-23 16:50:00,0.1071,-0.1071,17.24640000000002,-0.001071,118.17428182598267,18.174281825982675,1,0.4676524953789279,-1.4039999999999928,-7.527988675846051
542,2017-03-24 16:50:00,-1.0157,1.0157,18.262100000000018,0.010157000000000001,119.37457800648917,19.374578006489173,0,0.466789667896679,-0.3882999999999939,-2.0819928795092526
543,2017-03-27 16:50:00,0.0213,-0.0213,18.240800000000018,-0.000213,119.34915122137379,19.349151221373788,1,0.4677716390423573,-0.40959999999999397,-2.196199545318029
544,2017-03-29 16:50:00,0.3139,-0.3139,17.926900000000018,-0.0031390000000000003,118.9745142356899,18.974514235689895,1,0.46875,-0.7234999999999943,-3.8792733667910277
545,2017-04-03 16:50:00,-0.1912,0.1912,18.118100000000016,0.001912,119.20199350690852,19.201993506908522,0,0.46788990825688076,-0.5322999999999958,-2.8540942821601436
546,2017-04-04 16:50:00,0.0689,-0.0689,18.049200000000017,-0.000689,119.11986333338226,19.119863333382256,1,0.46886446886446886,-0.6011999999999951,-3.2235233560674015
547,2017-04-05 16:50:00,0.1272,-0.1272,17.92200000000002,-0.0012720000000000001,118.96834286722219,18.96834286722219,1,0.46983546617915906,-0.7283999999999935,-3.905546261742338
548,2017-04-06 16:50:00,-0.904,0.904,18.82600000000002,0.00904,120.04381668674188,20.043816686741877,0,0.46897810218978103,0.0,0.0
549,2017-04-07 16:50:00,0.0876,-0.0876,18.73840000000002,-0.0008759999999999999,119.93865830332429,19.93865830332429,1,0.46994535519125685,-0.08759999999999835,-0.46531392754700024
550,2017-04-10 16:50:00,-0.0769,0.0769,18.81530000000002,0.0007689999999999999,120.03089113155954,20.030891131559542,0,0.4690909090909091,-0.010699999999999932,-0.05683629023690599
551,2017-04-11 16:50:00,-0.0575,0.0575,18.87280000000002,0.000575,120.09990889396019,20.09990889396019,0,0.46823956442831216,0.0,0.0
552,2017-04-12 16:50:00,0.0672,-0.0672,18.80560000000002,-0.000672,120.01920175518345,20.019201755183445,1,0.4692028985507246,-0.0671999999999997,-0.3560679920308573
553,2017-04-13 16:50:00,-0.2404,0.2404,19.04600000000002,0.002404,120.30772791620292,20.30772791620292,0,0.46835443037974683,0.0,0.0
554,2017-04-17 16:50:00,0.0855,-0.0855,18.96050000000002,-0.0008550000000000001,120.20486480883456,20.204864808834557,1,0.4693140794223827,-0.08549999999999969,-0.4489131576183954
555,2017-04-18 16:50:00,0.2426,-0.2426,18.71790000000002,-0.002426,119.91324780680831,19.913247806808315,1,0.4702702702702703,-0.32809999999999917,-1.7226714270712948
