Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,581,21.1,47.3,-0.28,0.30,-0.00,-0.00,2.20,-1.85,-0.24,6.86,-0.06,-0.04,-0.07
NQ,longonly,Ret_fwd6hr,0,2750,10.91,552,20.1,55.1,-0.34,0.41,0.07,0.07,8.61,-2.04,3.68,5.97,0.77,0.62,1.78
NQ,longonly,Ret_fwd6hr,17,2600,10.32,522,20.1,55.2,-0.41,0.35,0.01,0.01,3.34,-4.62,0.40,12.95,0.11,0.03,0.10
NQ,longonly,Ret_fwd6hr,2,2900,11.51,575,19.8,51.8,-0.38,0.41,0.03,0.03,3.59,-2.71,1.36,8.39,0.34,0.16,0.43
NQ,longonly,Ret_fwd6hr,23,2800,11.11,556,19.9,55.0,-0.32,0.42,0.09,0.09,6.30,-2.73,4.47,5.23,0.99,0.86,3.74
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,553,21.3,48.3,-0.27,0.32,0.02,0.02,5.08,-3.54,0.94,6.65,0.27,0.14,0.29
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,580,20.7,47.4,-0.27,0.31,0.00,0.00,1.87,-3.19,0.15,8.65,0.06,0.02,0.03
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,569,19.6,50.8,-0.24,0.27,0.02,0.02,1.54,-1.28,1.01,4.98,0.41,0.20,0.54
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,653,20.4,48.2,-0.55,0.63,0.02,0.02,3.11,-2.93,0.67,9.56,0.14,0.07,0.16
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,593,20.4,47.0,-0.21,0.21,-0.01,-0.01,3.89,-2.00,-0.66,13.24,-0.26,-0.05,-0.12
NQ,longonly,Ret_fwd6hr,6,3200,12.70,645,20.2,56.3,-0.66,0.64,0.07,0.07,5.01,-4.62,3.49,12.82,0.54,0.27,0.79
NQ,longonly,Ret_fwd6hr,21,2900,11.51,624,21.5,59.9,-0.28,0.31,0.07,0.07,3.51,-2.91,3.88,3.82,1.06,1.02,5.22
NQ,longonly,Ret_fwd6hr,19,2950,11.71,607,20.6,56.3,-0.27,0.30,0.06,0.05,2.83,-3.94,2.84,4.09,0.82,0.69,3.87
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,599,20.3,45.7,-0.20,0.32,0.03,0.03,5.36,-2.53,1.71,6.68,0.47,0.26,0.85
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,649,20.3,45.0,-0.40,0.56,0.03,0.03,5.37,-2.18,1.53,10.19,0.32,0.15,0.36
NQ,longonly,Ret_fwd6hr,12,3200,12.70,674,21.1,58.0,-0.65,0.58,0.07,0.07,11.67,-6.99,3.37,13.90,0.49,0.24,0.98
NQ,longonly,Ret_fwd6hr,14,3100,12.30,625,20.2,54.2,-0.52,0.50,0.04,0.04,3.31,-5.90,1.75,7.43,0.34,0.24,0.72
NQ,longonly,Ret_fwd6hr,16,3100,12.30,636,20.5,56.0,-0.38,0.32,0.01,0.01,2.35,-4.36,0.38,12.12,0.11,0.03,0.08
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,644,20.8,47.2,-0.42,0.49,0.01,0.01,5.99,-4.80,0.45,13.40,0.11,0.03,0.06
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,630,20.3,45.7,-0.30,0.34,-0.01,-0.01,4.54,-3.58,-0.44,17.05,-0.10,-0.03,-0.05
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,669,20.3,46.0,-0.68,0.80,0.00,0.00,5.13,-6.64,-0.15,26.29,0.02,-0.01,-0.01
NQ,longonly,Ret_fwd6hr,10,3300,13.10,618,18.7,59.4,-0.73,0.66,0.09,0.09,10.37,-5.44,4.20,8.10,0.61,0.52,1.59
NQ,longonly,Ret_fwd6hr,8,3300,13.10,707,21.4,54.3,-0.73,0.71,0.05,0.05,11.28,-3.63,2.62,16.15,0.37,0.16,0.46
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,643,19.5,47.1,-0.56,0.69,0.03,0.03,4.38,-2.92,1.30,14.64,0.25,0.09,0.21
NQ,longonly,Ret_fwd6hr,4,3250,12.90,696,21.4,49.0,-0.50,0.51,-0.00,-0.01,3.98,-4.43,-0.40,20.49,-0.05,-0.02,-0.05
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,649,20.0,47.0,-0.41,0.43,-0.01,-0.01,2.37,-3.60,-0.72,21.85,-0.15,-0.03,-0.07
