date,Return,TradeFlag,NoneTradePrice,_perm_id,_ticker,_direction,_target,_hour
2012-10-11 07:50:00,-0.6984,0,2732.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-10-12 07:50:00,-0.1318,1,2719.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-10-15 07:50:00,-0.2016,0,2727.75,8,NQ,longonly,Ret_fwd6hr,8
2012-10-16 07:50:00,0.7918,0,2746.75,8,NQ,longonly,Ret_fwd6hr,8
2012-10-17 07:50:00,0.1086,0,2761.5,8,NQ,longonly,Ret_fwd6hr,8
2012-10-18 07:50:00,-1.2211,0,2764.0,8,NQ,longonly,Ret_fwd6hr,8
2012-10-19 07:50:00,-1.9035,0,2727.416748,8,NQ,longonly,Ret_fwd6hr,8
2012-10-22 07:50:00,-0.1775,0,2675.5,8,NQ,longonly,Ret_fwd6hr,8
2012-10-23 07:50:00,0.41,0,2662.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-10-24 07:50:00,-0.3622,0,2668.666748,8,NQ,longonly,Ret_fwd6hr,8
2012-10-25 07:50:00,-0.5277,0,2668.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-10-26 07:50:00,0.4826,0,2641.75,8,NQ,longonly,Ret_fwd6hr,8
2012-10-29 07:50:00,-0.1075,0,2636.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-10-30 07:50:00,0.2676,0,2646.916748,8,NQ,longonly,Ret_fwd6hr,8
2012-10-31 07:50:00,-1.0684,0,2667.5,8,NQ,longonly,Ret_fwd6hr,8
2012-11-01 07:50:00,1.0763,0,2648.0,8,NQ,longonly,Ret_fwd6hr,8
2012-11-02 07:50:00,-0.4967,0,2684.333252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-05 07:50:00,0.4767,0,2639.916748,8,NQ,longonly,Ret_fwd6hr,8
2012-11-06 07:50:00,0.3275,0,2671.75,8,NQ,longonly,Ret_fwd6hr,8
2012-11-07 07:50:00,-1.4876,0,2655.25,8,NQ,longonly,Ret_fwd6hr,8
2012-11-08 07:50:00,-1.0721,0,2619.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-09 07:50:00,0.9915,0,2563.333252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-12 07:50:00,-0.3501,0,2594.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-13 07:50:00,0.6433,0,2564.75,8,NQ,longonly,Ret_fwd6hr,8
2012-11-14 07:50:00,-0.5834,0,2571.25,8,NQ,longonly,Ret_fwd6hr,8
2012-11-15 07:50:00,-0.1579,0,2533.5,8,NQ,longonly,Ret_fwd6hr,8
2012-11-16 07:50:00,0.4694,0,2521.166748,8,NQ,longonly,Ret_fwd6hr,8
2012-11-19 07:50:00,1.157,0,2549.75,8,NQ,longonly,Ret_fwd6hr,8
2012-11-20 07:50:00,-0.1258,0,2584.25,8,NQ,longonly,Ret_fwd6hr,8
2012-11-21 07:50:00,0.1895,0,2594.333252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-22 07:50:00,-0.1567,0,2605.333252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-23 07:50:00,0.8699,0,2605.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-26 07:50:00,0.5488,0,2626.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-27 07:50:00,0.0346,0,2652.083252,8,NQ,longonly,Ret_fwd6hr,8
2012-11-28 07:50:00,0.7785,0,2633.25,8,NQ,longonly,Ret_fwd6hr,8
2012-11-29 07:50:00,0.0684,0,2680.166748,8,NQ,longonly,Ret_fwd6hr,8
2012-11-30 07:50:00,-0.3755,0,2685.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-03 07:50:00,-0.5756,0,2693.0,8,NQ,longonly,Ret_fwd6hr,8
2012-12-04 07:50:00,-0.2431,0,2674.25,8,NQ,longonly,Ret_fwd6hr,8
2012-12-05 07:50:00,-0.896,0,2669.166748,8,NQ,longonly,Ret_fwd6hr,8
2012-12-06 07:50:00,0.8697,0,2635.083252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-07 07:50:00,-0.5597,0,2650.083252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-10 07:50:00,0.5671,0,2630.333252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-11 07:50:00,1.1942,0,2658.75,8,NQ,longonly,Ret_fwd6hr,8
2012-12-12 07:50:00,-0.1794,0,2693.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-13 07:50:00,-0.7052,0,2670.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-14 07:50:00,-0.4634,1,2643.5,8,NQ,longonly,Ret_fwd6hr,8
2012-12-17 07:50:00,0.7661,1,2621.416748,8,NQ,longonly,Ret_fwd6hr,8
2012-12-18 07:50:00,0.7059,0,2679.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-19 07:50:00,-0.4425,0,2711.75,8,NQ,longonly,Ret_fwd6hr,8
2012-12-20 07:50:00,-0.1793,1,2695.833252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-21 07:50:00,-0.0942,0,2655.0,8,NQ,longonly,Ret_fwd6hr,8
2012-12-24 07:50:00,0.044,0,2650.333252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-26 07:50:00,-0.8257,0,2654.166748,8,NQ,longonly,Ret_fwd6hr,8
2012-12-27 07:50:00,-1.3027,0,2635.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-28 07:50:00,0.3035,0,2608.583252,8,NQ,longonly,Ret_fwd6hr,8
2012-12-31 07:50:00,1.7439,0,2585.166748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-02 07:50:00,0.3909,0,2707.166748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-03 07:50:00,0.3415,0,2733.416748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-04 07:50:00,-0.3724,0,2729.916748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-07 07:50:00,-0.0277,0,2709.75,8,NQ,longonly,Ret_fwd6hr,8
2013-01-08 07:50:00,-0.1719,0,2715.416748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-09 07:50:00,0.2576,0,2717.5,8,NQ,longonly,Ret_fwd6hr,8
2013-01-10 07:50:00,-0.2806,0,2732.666748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-11 07:50:00,0.0365,0,2737.25,8,NQ,longonly,Ret_fwd6hr,8
2013-01-14 07:50:00,-0.165,0,2727.75,8,NQ,longonly,Ret_fwd6hr,8
2013-01-15 07:50:00,-0.2879,0,2720.583252,8,NQ,longonly,Ret_fwd6hr,8
2013-01-16 07:50:00,0.6572,0,2713.666748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-17 07:50:00,0.5487,0,2733.5,8,NQ,longonly,Ret_fwd6hr,8
2013-01-18 07:50:00,-0.061,0,2733.166748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-21 07:50:00,0.2011,0,2735.25,8,NQ,longonly,Ret_fwd6hr,8
2013-01-22 07:50:00,-0.198,0,2735.916748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-23 07:50:00,0.1423,0,2753.083252,8,NQ,longonly,Ret_fwd6hr,8
2013-01-24 07:50:00,-0.309,0,2724.166748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-25 07:50:00,0.1892,0,2730.083252,8,NQ,longonly,Ret_fwd6hr,8
2013-01-28 07:50:00,0.2134,0,2733.166748,8,NQ,longonly,Ret_fwd6hr,8
2013-01-29 07:50:00,0.3573,0,2728.5,8,NQ,longonly,Ret_fwd6hr,8
2013-01-30 07:50:00,-0.0668,0,2743.333252,8,NQ,longonly,Ret_fwd6hr,8
2013-01-31 07:50:00,0.0855,0,2729.416748,8,NQ,longonly,Ret_fwd6hr,8
2013-02-01 07:50:00,0.9195,0,2737.083252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-04 07:50:00,-1.2904,0,2751.0,8,NQ,longonly,Ret_fwd6hr,8
2013-02-05 07:50:00,0.9148,0,2723.833252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-06 07:50:00,-0.1793,0,2741.416748,8,NQ,longonly,Ret_fwd6hr,8
2013-02-07 07:50:00,-0.2647,0,2738.75,8,NQ,longonly,Ret_fwd6hr,8
2013-02-08 07:50:00,1.071,0,2746.583252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-11 07:50:00,-0.3451,0,2776.833252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-12 07:50:00,-0.0662,0,2767.833252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-13 07:50:00,0.1746,0,2768.666748,8,NQ,longonly,Ret_fwd6hr,8
2013-02-14 07:50:00,0.3804,0,2760.5,8,NQ,longonly,Ret_fwd6hr,8
2013-02-15 07:50:00,0.1477,0,2765.416748,8,NQ,longonly,Ret_fwd6hr,8
2013-02-18 07:50:00,0.0876,0,2760.083252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-19 07:50:00,0.1355,0,2767.75,8,NQ,longonly,Ret_fwd6hr,8
2013-02-20 07:50:00,-0.6565,0,2779.75,8,NQ,longonly,Ret_fwd6hr,8
2013-02-21 07:50:00,-0.7883,0,2727.5,8,NQ,longonly,Ret_fwd6hr,8
2013-02-22 07:50:00,0.2201,0,2726.5,8,NQ,longonly,Ret_fwd6hr,8
2013-02-25 07:50:00,-0.949,0,2757.166748,8,NQ,longonly,Ret_fwd6hr,8
2013-02-26 07:50:00,0.0431,0,2708.333252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-27 07:50:00,1.047,0,2714.083252,8,NQ,longonly,Ret_fwd6hr,8
2013-02-28 07:50:00,0.5011,0,2743.75,8,NQ,longonly,Ret_fwd6hr,8
2013-03-01 07:50:00,0.8044,0,2724.583252,8,NQ,longonly,Ret_fwd6hr,8
2013-03-04 07:50:00,0.2218,0,2742.666748,8,NQ,longonly,Ret_fwd6hr,8
2013-03-05 07:50:00,0.857,0,2771.25,8,NQ,longonly,Ret_fwd6hr,8
