date,Return,TradeFlag,_perm_id,_ticker,_direction,_target,_hour
2014-06-03 16:50:00,0.0027,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-04 16:50:00,-0.0188,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-05 16:50:00,-0.008,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-06 16:50:00,0.0293,1,19,GC,shortonly,Ret_fwd6hr,17
2014-06-09 16:50:00,-0.1757,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-10 16:50:00,-0.1587,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-11 16:50:00,-0.0,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-12 16:50:00,0.0052,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-13 16:50:00,-0.3498,1,19,GC,shortonly,Ret_fwd6hr,17
2014-06-16 16:50:00,0.2358,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-17 16:50:00,0.1993,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-18 16:50:00,0.0026,1,19,GC,shortonly,Ret_fwd6hr,17
2014-06-19 16:50:00,0.4721,1,19,GC,shortonly,Ret_fwd6hr,17
2014-06-20 16:50:00,0.2002,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-23 16:50:00,0.1492,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-24 16:50:00,0.4651,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-25 16:50:00,0.2147,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-26 16:50:00,-0.1721,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-27 16:50:00,0.0582,0,19,GC,shortonly,Ret_fwd6hr,17
2014-06-30 16:50:00,-0.0025,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-01 16:50:00,0.0126,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-02 16:50:00,0.2561,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-03 16:50:00,-0.005,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-07 16:50:00,0.1691,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-08 16:50:00,-0.298,1,19,GC,shortonly,Ret_fwd6hr,17
2014-07-09 16:50:00,-0.1556,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-10 16:50:00,-0.1646,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-11 16:50:00,0.4927,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-14 16:50:00,-0.0204,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-15 16:50:00,-0.1519,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-16 16:50:00,-0.2616,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-17 16:50:00,0.197,1,19,GC,shortonly,Ret_fwd6hr,17
2014-07-18 16:50:00,-0.0051,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-21 16:50:00,0.0152,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-22 16:50:00,-0.0204,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-23 16:50:00,0.5312,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-24 16:50:00,0.1649,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-25 16:50:00,0.2244,1,19,GC,shortonly,Ret_fwd6hr,17
2014-07-28 16:50:00,-0.1457,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-29 16:50:00,-0.0077,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-30 16:50:00,0.1233,0,19,GC,shortonly,Ret_fwd6hr,17
2014-07-31 16:50:00,-0.0545,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-01 16:50:00,0.0566,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-04 16:50:00,-0.0776,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-05 16:50:00,-0.1241,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-06 16:50:00,-0.0612,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-07 16:50:00,-0.2969,1,19,GC,shortonly,Ret_fwd6hr,17
2014-08-08 16:50:00,0.244,1,19,GC,shortonly,Ret_fwd6hr,17
2014-08-11 16:50:00,0.1527,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-12 16:50:00,0.0076,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-13 16:50:00,-0.0457,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-14 16:50:00,0.0913,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-15 16:50:00,0.337,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-18 16:50:00,-0.1103,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-19 16:50:00,0.0489,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-20 16:50:00,0.3532,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-21 16:50:00,-0.167,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-22 16:50:00,0.3303,1,19,GC,shortonly,Ret_fwd6hr,17
2014-08-25 16:50:00,-0.227,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-26 16:50:00,-0.1794,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-27 16:50:00,-0.2363,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-28 16:50:00,-0.0723,0,19,GC,shortonly,Ret_fwd6hr,17
2014-08-29 16:50:00,0.0155,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-02 16:50:00,-0.1001,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-03 16:50:00,-0.2519,1,19,GC,shortonly,Ret_fwd6hr,17
2014-09-04 16:50:00,-0.132,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-05 16:50:00,-0.1129,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-08 16:50:00,0.0026,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-09 16:50:00,-0.0717,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-10 16:50:00,0.064,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-11 16:50:00,0.494,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-12 16:50:00,-0.3468,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-15 16:50:00,-0.2756,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-16 16:50:00,-0.1267,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-17 16:50:00,-0.049,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-18 16:50:00,-0.2013,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-19 16:50:00,0.1809,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-22 16:50:00,-0.2304,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-23 16:50:00,-0.0136,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-24 16:50:00,0.1588,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-25 16:50:00,-0.2264,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-26 16:50:00,0.0438,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-29 16:50:00,-0.1781,0,19,GC,shortonly,Ret_fwd6hr,17
2014-09-30 16:50:00,0.1407,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-01 16:50:00,-0.604,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-02 16:50:00,0.1564,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-03 16:50:00,0.2181,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-06 16:50:00,0.1491,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-07 16:50:00,-0.2812,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-08 16:50:00,-0.2811,1,19,GC,shortonly,Ret_fwd6hr,17
2014-10-09 16:50:00,0.1497,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-10 16:50:00,-0.8011,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-13 16:50:00,0.1322,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-14 16:50:00,0.4246,1,19,GC,shortonly,Ret_fwd6hr,17
2014-10-15 16:50:00,0.0349,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-16 16:50:00,-0.0054,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-17 16:50:00,0.1857,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-20 16:50:00,-0.0214,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-21 16:50:00,0.0107,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-22 16:50:00,-0.0886,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-23 16:50:00,0.1109,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-24 16:50:00,-0.019,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-27 16:50:00,-0.1468,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-28 16:50:00,-0.1221,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-29 16:50:00,-0.0605,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-30 16:50:00,-0.0,0,19,GC,shortonly,Ret_fwd6hr,17
2014-10-31 16:50:00,0.3327,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-03 16:50:00,-0.1001,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-04 16:50:00,0.4452,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-05 16:50:00,-0.2193,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-06 16:50:00,0.1665,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-07 16:50:00,0.3739,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-10 16:50:00,0.1709,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-11 16:50:00,0.0631,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-12 16:50:00,-0.2381,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-13 16:50:00,0.2669,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-14 16:50:00,0.0617,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-17 16:50:00,-0.0141,1,19,GC,shortonly,Ret_fwd6hr,17
2014-11-18 16:50:00,0.326,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-19 16:50:00,0.2735,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-20 16:50:00,-0.0419,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-21 16:50:00,0.0971,1,19,GC,shortonly,Ret_fwd6hr,17
2014-11-24 16:50:00,0.0752,1,19,GC,shortonly,Ret_fwd6hr,17
2014-11-25 16:50:00,0.2222,0,19,GC,shortonly,Ret_fwd6hr,17
2014-11-26 16:50:00,0.9353,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-01 16:50:00,0.575,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-02 16:50:00,-0.192,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-03 16:50:00,0.3114,1,19,GC,shortonly,Ret_fwd6hr,17
2014-12-04 16:50:00,0.2627,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-05 16:50:00,-0.0559,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-08 16:50:00,0.2243,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-09 16:50:00,0.0298,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-10 16:50:00,-0.201,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-11 16:50:00,0.4505,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-12 16:50:00,0.4252,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-15 16:50:00,-0.3938,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-16 16:50:00,-0.0418,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-17 16:50:00,-0.7173,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-18 16:50:00,0.1585,1,19,GC,shortonly,Ret_fwd6hr,17
2014-12-19 16:50:00,-0.1756,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-22 16:50:00,-0.2749,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-23 16:50:00,-0.136,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-26 16:50:00,0.0585,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-29 16:50:00,-0.3409,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-30 16:50:00,-0.15,0,19,GC,shortonly,Ret_fwd6hr,17
2014-12-31 16:50:00,-0.1605,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-02 16:50:00,-0.2299,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-05 16:50:00,-0.1909,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-06 16:50:00,0.2927,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-07 16:50:00,0.3578,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-08 16:50:00,-0.2096,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-09 16:50:00,-0.2726,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-12 16:50:00,-0.1757,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-13 16:50:00,0.1056,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-14 16:50:00,-0.1871,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-15 16:50:00,0.3457,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-16 16:50:00,0.3514,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-20 16:50:00,-0.0721,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-21 16:50:00,-0.0309,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-22 16:50:00,0.3635,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-23 16:50:00,0.0695,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-26 16:50:00,0.2706,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-27 16:50:00,0.1987,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-28 16:50:00,0.1506,1,19,GC,shortonly,Ret_fwd6hr,17
2015-01-29 16:50:00,-0.2889,0,19,GC,shortonly,Ret_fwd6hr,17
2015-01-30 16:50:00,0.2803,1,19,GC,shortonly,Ret_fwd6hr,17
2015-02-02 16:50:00,0.0209,1,19,GC,shortonly,Ret_fwd6hr,17
2015-02-03 16:50:00,-0.2221,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-04 16:50:00,-0.189,1,19,GC,shortonly,Ret_fwd6hr,17
2015-02-05 16:50:00,-0.1476,1,19,GC,shortonly,Ret_fwd6hr,17
2015-02-06 16:50:00,-0.2593,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-09 16:50:00,-0.2771,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-10 16:50:00,-0.2135,1,19,GC,shortonly,Ret_fwd6hr,17
2015-02-11 16:50:00,-0.238,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-12 16:50:00,-0.4584,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-13 16:50:00,-0.2386,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-17 16:50:00,0.1185,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-18 16:50:00,-0.2558,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-19 16:50:00,-0.0663,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-20 16:50:00,-0.1859,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-23 16:50:00,-0.1415,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-24 16:50:00,-0.6583,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-25 16:50:00,-0.3016,1,19,GC,shortonly,Ret_fwd6hr,17
2015-02-26 16:50:00,0.0496,0,19,GC,shortonly,Ret_fwd6hr,17
2015-02-27 16:50:00,-0.6101,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-02 16:50:00,-0.1271,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-03 16:50:00,-0.2438,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-04 16:50:00,-0.3695,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-05 16:50:00,-0.1392,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-06 16:50:00,-0.16,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-09 16:50:00,0.4888,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-10 16:50:00,-0.1694,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-11 16:50:00,0.2542,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-12 16:50:00,-0.5292,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-13 16:50:00,-0.0374,1,19,GC,shortonly,Ret_fwd6hr,17
2015-03-16 16:50:00,-0.0896,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-17 16:50:00,-0.1132,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-18 16:50:00,-0.5171,1,19,GC,shortonly,Ret_fwd6hr,17
2015-03-19 16:50:00,-0.0028,1,19,GC,shortonly,Ret_fwd6hr,17
2015-03-20 16:50:00,0.0761,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-23 16:50:00,0.2496,1,19,GC,shortonly,Ret_fwd6hr,17
2015-03-24 16:50:00,0.3521,1,19,GC,shortonly,Ret_fwd6hr,17
2015-03-25 16:50:00,-0.2957,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-26 16:50:00,0.191,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-27 16:50:00,0.3507,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-30 16:50:00,0.343,0,19,GC,shortonly,Ret_fwd6hr,17
2015-03-31 16:50:00,-0.3719,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-01 16:50:00,0.0194,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-02 16:50:00,-1.2086,1,19,GC,shortonly,Ret_fwd6hr,17
2015-04-06 16:50:00,0.1729,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-07 16:50:00,-0.0221,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-08 16:50:00,0.3909,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-09 16:50:00,-0.0921,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-10 16:50:00,0.2347,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-13 16:50:00,-0.1613,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-14 16:50:00,0.1538,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-15 16:50:00,-0.1109,1,19,GC,shortonly,Ret_fwd6hr,17
2015-04-16 16:50:00,0.0334,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-17 16:50:00,0.0139,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-20 16:50:00,-0.0669,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-21 16:50:00,0.2385,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-22 16:50:00,-0.1433,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-23 16:50:00,0.1816,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-24 16:50:00,-0.3112,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-27 16:50:00,0.0832,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-28 16:50:00,0.1706,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-29 16:50:00,0.1218,0,19,GC,shortonly,Ret_fwd6hr,17
2015-04-30 16:50:00,0.1014,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-01 16:50:00,-0.4133,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-04 16:50:00,0.1151,1,19,GC,shortonly,Ret_fwd6hr,17
2015-05-05 16:50:00,-0.3103,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-06 16:50:00,0.3554,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-07 16:50:00,0.0986,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-08 16:50:00,-0.0168,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-11 16:50:00,-0.0338,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-12 16:50:00,0.0363,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-13 16:50:00,0.2167,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-14 16:50:00,0.1038,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-15 16:50:00,-0.0027,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-18 16:50:00,0.2857,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-19 16:50:00,-0.0856,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-20 16:50:00,-0.0965,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-21 16:50:00,-0.0829,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-22 16:50:00,0.1299,1,19,GC,shortonly,Ret_fwd6hr,17
2015-05-26 16:50:00,-0.1011,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-27 16:50:00,0.014,0,19,GC,shortonly,Ret_fwd6hr,17
2015-05-28 16:50:00,-0.1318,1,19,GC,shortonly,Ret_fwd6hr,17
2015-05-29 16:50:00,-0.0644,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-01 16:50:00,0.0925,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-02 16:50:00,0.0727,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-03 16:50:00,0.0731,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-04 16:50:00,-0.068,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-05 16:50:00,-0.2306,1,19,GC,shortonly,Ret_fwd6hr,17
2015-06-08 16:50:00,-0.1506,1,19,GC,shortonly,Ret_fwd6hr,17
2015-06-09 16:50:00,0.0425,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-10 16:50:00,0.0084,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-11 16:50:00,-0.0649,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-12 16:50:00,-0.0282,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-15 16:50:00,-0.0197,1,19,GC,shortonly,Ret_fwd6hr,17
2015-06-16 16:50:00,0.1524,1,19,GC,shortonly,Ret_fwd6hr,17
2015-06-17 16:50:00,-0.1689,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-18 16:50:00,0.2164,1,19,GC,shortonly,Ret_fwd6hr,17
2015-06-19 16:50:00,0.0833,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-22 16:50:00,-0.0703,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-23 16:50:00,0.1245,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-24 16:50:00,-0.1391,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-25 16:50:00,-0.1109,1,19,GC,shortonly,Ret_fwd6hr,17
2015-06-26 16:50:00,-0.5988,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-29 16:50:00,0.1866,0,19,GC,shortonly,Ret_fwd6hr,17
2015-06-30 16:50:00,-0.1508,0,19,GC,shortonly,Ret_fwd6hr,17
2015-07-01 16:50:00,0.097,0,19,GC,shortonly,Ret_fwd6hr,17
2015-07-02 16:50:00,-0.1173,0,19,GC,shortonly,Ret_fwd6hr,17
2015-07-06 16:50:00,0.2394,0,19,GC,shortonly,Ret_fwd6hr,17
2015-07-07 16:50:00,0.1588,0,19,GC,shortonly,Ret_fwd6hr,17
