date,Return,TradeFlag,NoneTradePrice,_perm_id,_ticker,_direction,_target,_hour
2018-04-17 18:50:00,0.0608,0,2.743667,73,NG,shortonly,Ret_fwd6hr,19
2018-04-18 18:50:00,0.3519,0,2.746667,73,NG,shortonly,Ret_fwd6hr,19
2018-04-19 18:50:00,0.1744,0,2.675667,73,NG,shortonly,Ret_fwd6hr,19
2018-04-22 18:50:00,0.0843,0,2.766333,73,NG,shortonly,Ret_fwd6hr,19
2018-04-23 18:50:00,0.1917,0,2.781333,73,NG,shortonly,Ret_fwd6hr,19
2018-04-24 18:50:00,0.2726,0,2.812667,73,NG,shortonly,Ret_fwd6hr,19
2018-04-25 18:50:00,0.1302,0,2.814667,73,NG,shortonly,Ret_fwd6hr,19
2018-04-26 18:50:00,0.3184,0,2.827,73,NG,shortonly,Ret_fwd6hr,19
2018-04-29 18:50:00,-0.1206,0,2.764667,73,NG,shortonly,Ret_fwd6hr,19
2018-04-30 18:50:00,-0.3855,0,2.767333,73,NG,shortonly,Ret_fwd6hr,19
2018-05-01 18:50:00,-0.0119,0,2.803666,73,NG,shortonly,Ret_fwd6hr,19
2018-05-02 18:50:00,-0.0846,0,2.757667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-03 18:50:00,-0.1955,0,2.726667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-06 18:50:00,-0.4785,0,2.717,73,NG,shortonly,Ret_fwd6hr,19
2018-05-07 18:50:00,-0.0731,0,2.735,73,NG,shortonly,Ret_fwd6hr,19
2018-05-08 18:50:00,-0.0731,0,2.736,73,NG,shortonly,Ret_fwd6hr,19
2018-05-09 18:50:00,0.2074,0,2.732667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-10 18:50:00,-0.0713,0,2.803,73,NG,shortonly,Ret_fwd6hr,19
2018-05-13 18:50:00,0.142,0,2.816,73,NG,shortonly,Ret_fwd6hr,19
2018-05-14 18:50:00,0.1294,0,2.834666,73,NG,shortonly,Ret_fwd6hr,19
2018-05-15 18:50:00,0.2474,0,2.829,73,NG,shortonly,Ret_fwd6hr,19
2018-05-16 18:50:00,-0.0119,0,2.816667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-17 18:50:00,0.2691,0,2.849667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-20 18:50:00,0.235,0,2.837667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-22 18:50:00,0.0683,0,2.929,73,NG,shortonly,Ret_fwd6hr,19
2018-05-24 18:50:00,0.1798,0,2.966333,73,NG,shortonly,Ret_fwd6hr,19
2018-05-27 18:50:00,0.4389,0,2.962,73,NG,shortonly,Ret_fwd6hr,19
2018-05-28 18:50:00,0.0336,0,2.976,73,NG,shortonly,Ret_fwd6hr,19
2018-05-29 18:50:00,0.0575,0,2.898667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-30 18:50:00,-0.2536,0,2.891667,73,NG,shortonly,Ret_fwd6hr,19
2018-05-31 18:50:00,-0.0679,0,2.947,73,NG,shortonly,Ret_fwd6hr,19
2018-06-03 18:50:00,-0.2028,0,2.959,73,NG,shortonly,Ret_fwd6hr,19
2018-06-04 18:50:00,0.2392,0,2.926,73,NG,shortonly,Ret_fwd6hr,19
2018-06-05 18:50:00,-0.4611,0,2.891667,73,NG,shortonly,Ret_fwd6hr,19
2018-06-06 18:50:00,-0.23,0,2.898333,73,NG,shortonly,Ret_fwd6hr,19
2018-06-07 18:50:00,0.3987,0,2.926667,73,NG,shortonly,Ret_fwd6hr,19
2018-06-10 18:50:00,-0.1137,0,2.932667,73,NG,shortonly,Ret_fwd6hr,19
2018-06-11 18:50:00,-0.1916,0,2.956333,73,NG,shortonly,Ret_fwd6hr,19
2018-06-12 18:50:00,0.4425,0,2.938,73,NG,shortonly,Ret_fwd6hr,19
2018-06-13 18:50:00,0.0338,0,2.958,73,NG,shortonly,Ret_fwd6hr,19
2018-06-14 18:50:00,-0.3928,0,2.970333,73,NG,shortonly,Ret_fwd6hr,19
2018-06-17 18:50:00,0.3723,0,3.044333,73,NG,shortonly,Ret_fwd6hr,19
2018-06-18 18:50:00,0.2373,0,2.95,73,NG,shortonly,Ret_fwd6hr,19
2018-06-19 18:50:00,-0.0686,0,2.917,73,NG,shortonly,Ret_fwd6hr,19
