Date/Time,RetForward,Last10,First20,Overnight,3day
23/06/2005 15:59,-1.00007,-0.06153,0.04103,-0.06151,-0.12288
24/06/2005 15:59,-0.70996,0.06233,-0.06229,-0.10371,-1.12797
27/06/2005 15:59,-0.07315,0,0.1046,-0.06272,-1.92741
28/06/2005 15:59,0.3743,0.04162,0.18766,0.31374,-0.8297
29/06/2005 15:59,-0.13064,-0.14493,-0.06207,0.1243,0.91992
30/06/2005 15:59,-0.9388,-0.02071,0.04144,0.20764,0.73206
1/07/2005 15:59,-0.00417,0.04174,-0.06257,0.31381,-0.97369
5/07/2005 15:59,0.9182,-0.02087,0.10445,-0.25005,-0.35299
6/07/2005 15:59,-0.85993,0.04137,0.04139,-0.08271,1.17155
7/07/2005 15:59,1.01966,-0.16796,0.3582,-1.04254,-0.06251
8/07/2005 15:59,1.02207,-0.12448,0.12464,0.1873,-0.64103
11/07/2005 15:59,0.45353,-0.06151,0.18488,0.10282,1.397
12/07/2005 15:59,0.23715,0.10225,0.02045,-0.12257,1.87305
13/07/2005 15:59,0.00204,-0.06111,0.12237,0,0.82254
14/07/2005 15:59,-0.26145,-0.16194,0.20284,0.4892,0.22472
15/07/2005 15:59,0.24226,-0.16247,0,0.06096,0.36712
18/07/2005 15:59,-0.07953,0,-0.10179,-0.2437,0.3669
19/07/2005 15:59,0.37039,0.06105,-0.10165,0.38776,-0.42674
20/07/2005 15:59,0.76526,0.04068,0.02035,-0.34469,0.16247
21/07/2005 15:59,-0.47969,0.02024,-0.22213,0.0202,1.04082
22/07/2005 15:59,0.27776,-0.06078,0.2437,0.14236,-0.30414
25/07/2005 15:59,-0.3843,-0.04044,0,0,-0.10099
26/07/2005 15:59,0.09933,0.04052,-0.0405,0.26396,0.1627
27/07/2005 15:59,0.43137,0,-0.08087,0.16201,-0.16175
28/07/2005 15:59,0.37235,-0.04025,0.08056,0.12099,0.69036
29/07/2005 15:59,-0.79564,0.04011,0.0602,-0.08021,0.9923
1/08/2005 15:59,-0.29627,0.02016,0.02016,0.20202,-0.18149
2/08/2005 15:59,0.39271,0.06045,0.06048,0.26279,-0.80209
3/08/2005 15:59,0.34393,-0.12055,0.06031,-0.22066,0.70707
4/08/2005 15:59,-0.29809,-0.08048,-0.04023,-0.34075,0.849
5/08/2005 15:59,-0.3812,-0.16188,0.02024,-0.18182,-0.70211
8/08/2005 15:59,-0.73954,0.06086,0,0.32567,-1.52335
9/08/2005 15:59,0.11564,0.0203,0.06094,0.4899,-1.0303
10/08/2005 15:59,-0.90326,0.22182,0.12114,0.36474,0.44779
11/08/2005 15:59,0.39274,0.02026,0.12168,0.1015,0.55113
12/08/2005 15:59,-0.09726,0.06083,-0.22254,-0.32265,0.48632
15/08/2005 15:59,0.42861,0.04063,-0.10148,-0.06085,0.0812
16/08/2005 15:59,-0.90309,-0.02028,-0.12156,-0.16181,-0.30248
17/08/2005 15:59,0.02456,-0.06135,0.12285,0.02048,-0.95335
18/08/2005 15:59,0.10665,0.08207,-0.082,-0.20458,-1.13269
19/08/2005 15:59,-0.25717,0.04085,-0.1224,0.43024,-0.04096
22/08/2005 15:59,-0.56293,0.08142,0.30625,0.22509,-0.02046
23/08/2005 15:59,-0.12085,-0.1227,-0.10215,0.04087,0.24585
24/08/2005 15:59,-0.7117,0.08214,-0.02053,-0.10254,-0.22509
25/08/2005 15:59,0.17546,-0.08253,0,0.12394,-1.06274
26/08/2005 15:59,-0.16139,0.04135,-0.2886,-0.04121,-0.4717
29/08/2005 15:59,0.7554,0.12469,0.08319,-0.35233,-0.33051
30/08/2005 15:59,0.07031,-0.06207,-0.18587,-0.26777,0.04121
31/08/2005 15:59,1.18481,-0.28896,0.1861,-0.062,0.29016
1/09/2005 15:59,0.05729,-0.10208,0.18409,0.08188,0.61792
2/09/2005 15:59,-0.42502,-0.1225,-0.0816,0.2454,1.05394
6/09/2005 15:59,0.70152,-0.04079,0.16343,0.45147,-0.24565
7/09/2005 15:59,0.34687,-0.08107,0.04055,-0.12151,0.9816
8/09/2005 15:59,0.01009,0.04038,-0.08069,0.20214,1.51857
9/09/2005 15:59,0.47914,-0.04026,0.08058,0.16142,0.36452
12/09/2005 15:59,-0.11614,-0.02002,0.12026,-0.04007,0.88943
13/09/2005 15:59,-0.34614,-0.04024,-0.1005,-0.26063,0.64568
14/09/2005 15:59,-0.3734,-0.10085,-0.04032,0.16155,-0.78141
15/09/2005 15:59,-0.20827,-0.02021,0.04043,0.22285,-1.0425
16/09/2005 15:59,0.50088,0.0202,-0.16132,0.48632,-0.3433
19/09/2005 15:59,-0.33845,0,-0.04027,-0.18087,0.81037
20/09/2005 15:59,-0.99788,0.02017,0.04036,0.18193,0.24316
21/09/2005 15:59,-0.60918,0.04091,-0.18375,-0.26471,-1.30627
22/09/2005 15:59,0.26082,0.24717,-0.18503,0.04114,-1.71821
23/09/2005 15:59,0.45418,-0.0411,-0.16414,-0.16387,-0.59051
26/09/2005 15:59,-0.24102,-0.18352,0,0.32733,0.53476
27/09/2005 15:59,0.04302,0.10238,0,0,0.04097
28/09/2005 15:59,-0.21834,0.08168,-0.04082,0.30713,-0.08183
29/09/2005 15:59,1.26609,-0.02052,-0.24565,-0.10225,0.12285
30/09/2005 15:59,0.18059,0.10148,0,-0.16211,1.04423
3/10/2005 15:59,-0.43841,-0.08074,0.2834,0.06077,0.96115
4/10/2005 15:59,-0.96677,-0.08122,-0.18241,0.12175,-0.14184
5/10/2005 15:59,-1.29064,0,-0.04106,-0.10254,-1.23557
6/10/2005 15:59,-0.68123,0.29155,-0.12479,0.1041,-2.53653
7/10/2005 15:59,-0.03539,-0.06237,0.1249,0.46006,-1.92781
10/10/2005 15:59,-0.2595,-0.20851,-0.16653,0.02082,0
11/10/2005 15:59,-0.47284,-0.10438,0.31414,0.18884,-0.33459
12/10/2005 15:59,-1.02825,0.10476,0.48421,-0.14715,-0.95773
13/10/2005 15:59,0.15268,0.06368,-0.02122,-0.29623,-0.83928
14/10/2005 15:59,0.67001,-0.10566,-0.10555,0.29642,-0.71474
17/10/2005 15:59,0.00838,-0.02097,0.147,-0.021,0.7829
18/10/2005 15:59,-0.65571,0,-0.20969,-0.12565,1.101
19/10/2005 15:59,1.88607,0.2129,-0.31834,-0.31733,-0.75583
20/10/2005 15:59,-1.53602,-0.10425,0.10436,-0.12508,0.46073
21/10/2005 15:59,-0.17938,-0.06324,0.06328,0.48749,-0.1904
24/10/2005 15:59,0.86359,0.12605,0.27386,0.35941,-1.39671
25/10/2005 15:59,-0.03332,0.20846,-0.02084,-0.29094,1.99237
26/10/2005 15:59,-0.4375,0.16681,0.16708,-0.25,1.47992
27/10/2005 15:59,-0.91432,0.06289,-0.10471,-0.0837,-0.68579
28/10/2005 15:59,1.06495,-0.04209,0.18975,0.38095,-1.5625
31/10/2005 15:59,-0.12188,0.1241,0.37368,0.31237,0.48127
1/11/2005 15:59,-0.04149,-0.16563,0,-0.10341,2.32804
2/11/2005 15:59,0.75113,-0.06207,0.45729,-0.16601,0.35402
3/11/2005 15:59,-0.18163,-0.0204,0.26585,0.4313,0.70321
4/11/2005 15:59,-0.16132,0.02042,-0.08163,0.18401,1.49409
7/11/2005 15:59,0.24955,0,-0.16327,0.22499,0.41076
8/11/2005 15:59,0.12506,0.04102,-0.10244,-0.40808,0.20446
9/11/2005 15:59,0.27062,-0.06145,-0.02048,-0.02048,-0.10227
10/11/2005 15:59,0.82952,-0.06125,0.08173,0.06134,-0.20404
11/11/2005 15:59,0.19643,0.02025,0.06079,0,1.04423
14/11/2005 15:59,-0.06263,-0.04037,0.06059,0.06063,1.16541
15/11/2005 15:59,-0.20057,-0.04052,-0.12141,-0.10107,0.24316
16/11/2005 15:59,0.14199,0,-0.02027,0.1421,-0.44462
17/11/2005 15:59,0.64482,0,0,0.24306,-0.20214
18/11/2005 15:59,0.06402,0.04002,-0.04001,0.40169,1.07592
21/11/2005 15:59,0.57408,-0.04002,-0.09994,0.01999,1.31659
22/11/2005 15:59,0.71397,-0.05981,-0.03986,-0.19889,0.98413
23/11/2005 15:59,0.31863,0.05939,0.11893,-0.09901,0.95962
28/11/2005 15:59,-0.41699,-0.09874,-0.39339,0.29592,0.81543
29/11/2005 15:59,-0.65885,0.03952,0.03953,0.3969,-0.21782
30/11/2005 15:59,-0.71823,0,0.17871,0,-0.65102
1/12/2005 15:59,0.42205,0.03967,0.21864,0.53957,-0.69458
2/12/2005 15:59,0.10079,-0.01977,-0.07904,-0.13812,0.63542
5/12/2005 15:59,0.01582,0.05938,-0.07911,-0.17769,1.21902
6/12/2005 15:59,-0.11451,0.09874,-0.13804,0.31652,-0.25651
7/12/2005 15:59,-0.42742,0.05941,-0.1779,0,-0.11846
8/12/2005 15:59,0.07317,-0.05929,-0.13815,0.69555,-0.455
9/12/2005 15:59,0.2034,-0.03947,0.03949,0.07904,0.03953
12/12/2005 15:59,-0.15147,-0.09823,0.07865,0.2365,0.83466
13/12/2005 15:59,0.55558,-0.03941,0.01971,-0.0394,0.29638
14/12/2005 15:59,0.21113,0,0.27435,-0.01959,0.59125
15/12/2005 15:59,-0.24957,-0.11696,0.0195,0.05853,0.98503
16/12/2005 15:59,-0.46017,0.07803,-0.09745,0.2932,0.23511
19/12/2005 15:59,-0.67574,-0.01959,-0.13696,0.11753,-0.40968
20/12/2005 15:59,-0.08475,0,0.05914,0.03944,-0.87959
21/12/2005 15:59,-0.26107,0.03929,0.11802,0.29592,-0.70519
22/12/2005 15:59,0.30862,0.03932,-0.03931,0.13777,0.1972
23/12/2005 15:59,0.06662,0,-0.01958,0.09798,0.67074
27/12/2005 15:59,-1.16336,0.05867,0.01956,0.0979,0.51171
28/12/2005 15:59,-0.19929,0.07905,-0.05925,0.15826,-0.94062
29/12/2005 15:59,-0.37133,-0.03948,0.07902,0.07908,-0.95947
30/12/2005 15:59,-0.2329,0.03981,0.01991,-0.41634,-0.21761
3/01/2006 15:59,1.32841,0.01986,0,0.4589,-0.90945
4/01/2006 15:59,0.15846,-0.05874,0.098,-0.0196,1.16971
5/01/2006 15:59,-0.05273,-0.11707,0.17592,-0.07813,2.15483
6/01/2006 15:59,0.61937,0.0389,-0.17476,0.62524,0.29394
9/01/2006 15:59,0.3852,0,0.07744,-0.01936,0.89844
10/01/2006 15:59,0.32707,-0.01936,0.03874,-0.4435,1.32864
11/01/2006 15:59,0.43837,0.03862,-0.15426,0.03858,0.34843
12/01/2006 15:59,-0.41622,0.03855,-0.01927,-0.23072,0.28924
13/01/2006 15:59,0.04642,0.05804,0.07744,-0.05805,-0.30864
17/01/2006 15:59,-0.00389,-0.03881,0.03883,-0.40603,-0.55759
18/01/2006 15:59,-0.02922,0.01949,0.13659,-0.52407,-0.3096
19/01/2006 15:59,0.28202,-0.07773,0.05833,0.21434,-0.7734
20/01/2006 15:59,-1.49585,-0.05829,-0.07765,-0.09697,0.07764
23/01/2006 15:59,0.10462,-0.13796,0.13815,0.05924,-1.32502
24/01/2006 15:59,-0.28647,0.09815,0.21641,0.23664,-1.64856
25/01/2006 15:59,-0.46278,-0.01962,0.01962,0.29516,0.35545
26/01/2006 15:59,0.26478,0.05885,-0.19577,0.63042,0.0986
27/01/2006 15:59,0.24531,0.03899,0.15622,0.17606,0.59032
30/01/2006 15:59,0.01745,-0.05816,0.09703,0.07768,1.43814
31/01/2006 15:59,-0.06423,-0.05833,-0.07772,-0.19391,0.88028
1/02/2006 15:59,0.36695,-0.05849,0.05853,-0.15582,-0.29132
2/02/2006 15:59,-0.66277,0,-0.0779,-0.13613,-0.29087
3/02/2006 15:59,0.11462,-0.31527,0.03942,-0.45133,-0.74016
6/02/2006 15:59,-0.00395,-0.0985,0.17762,0.01974,-1.47802
7/02/2006 15:59,-0.65963,-0.13807,0.11848,-0.15773,-0.47096
8/02/2006 15:59,0.77473,-0.05956,-0.07935,0.21869,-0.71062
9/02/2006 15:59,-0.58285,0.09823,0.13771,0.19712,0.01972
10/02/2006 15:59,0.32989,-0.03946,0.09876,-0.05922,0.71571
13/02/2006 15:59,-0.10061,-0.03943,0.05918,-0.19689,0.11827
14/02/2006 15:59,0.77672,0.29656,-0.07902,-0.03949,-0.03948
15/02/2006 15:59,0.46047,0.09796,-0.07831,-0.07825,0.64973
16/02/2006 15:59,0.65871,-0.0779,0.01948,0.13653,1.24408
17/02/2006 15:59,-0.01164,0,-0.13555,-0.01936,1.03678
21/02/2006 15:59,-0.47623,-0.09673,0.07744,0.17455,0.56563
22/02/2006 15:59,0.48153,-0.05823,0.05826,0.15561,-0.46467
23/02/2006 15:59,0.14951,-0.01941,-0.29025,-0.13527,0.3685
24/02/2006 15:59,0.02324,-0.03874,0.01937,0.07755,0.33067
27/02/2006 15:59,-0.03471,0.0193,0.17398,0.1355,-0.17391
28/02/2006 15:59,-0.67047,0,0.05811,-0.40509,0.50407
1/03/2006 15:59,0.46843,0.05834,0.07785,0.2341,-0.77429
2/03/2006 15:59,0.40449,-0.1941,0.05826,-0.38692,-0.28935
3/03/2006 15:59,0.06215,0.05829,0.15567,-0.46485,0.72181
6/03/2006 15:59,-0.57309,0.01943,-0.2133,0.09705,-0.32888
7/03/2006 15:59,0.02742,-0.05878,-0.07831,-0.19539,-0.87159
8/03/2006 15:59,0.15074,0.23543,-0.01962,-0.15668,-0.89286
9/03/2006 15:59,-0.81367,0,0.21305,0.91869,-0.03908
10/03/2006 15:59,0.59148,0.03892,0.01946,0.11691,0.5092
13/03/2006 15:59,-0.13493,-0.05783,0.11579,0.23211,1.05551
14/03/2006 15:59,0.737,0.11556,0.28974,-0.07721,0.95479
15/03/2006 15:59,0.43943,0.09562,-0.05734,-0.05731,1.25725
16/03/2006 15:59,-0.01898,-0.01899,0,0.1712,1.4669
17/03/2006 15:59,-0.00569,0.05694,-0.0948,0.1139,0.63037
20/03/2006 15:59,-0.24266,-0.05685,0.07586,0.03794,0.26631
21/03/2006 15:59,-0.48918,0.05712,-0.15209,-0.03801,-0.1139
22/03/2006 15:59,0.4718,0.0765,0.09571,-0.07651,-0.81578
23/03/2006 15:59,-0.13893,0,0.03807,-0.13308,-0.03801
24/03/2006 15:59,0.20809,0.01911,-0.13356,-0.11435,0.36343
27/03/2006 15:59,-0.02288,0.03814,0.01907,-0.11431,-0.20913
28/03/2006 15:59,-0.57832,0,0.07637,-0.11442,-0.05718
29/03/2006 15:59,0.65234,-0.03834,0.03836,0.09599,-0.76205
30/03/2006 15:59,-0.56403,0.19033,0.2098,-0.05719,0.03814
31/03/2006 15:59,-0.44661,0.07635,0.03819,0.0191,0.51833
3/04/2006 15:59,-0.29589,0.17199,-0.11453,0.44095,-0.57186
4/04/2006 15:59,0.54701,0.13425,-0.21053,0.03829,-0.24828
5/04/2006 15:59,0.18035,0.01899,0.11409,0.03804,0.78604
6/04/2006 15:59,-0.07022,-0.0569,0.07593,-0.17055,1.03389
7/04/2006 15:59,-1.05946,-0.28398,0.15169,0.15192,0.1712
10/04/2006 15:59,-0.05557,0.05754,-0.0958,0.15352,-1.25071
11/04/2006 15:59,-0.74228,-0.1149,-0.03828,0.15337,-0.94949
12/04/2006 15:59,0.00193,-0.07716,0.09654,0.07729,-0.69085
13/04/2006 15:59,0.28642,-0.09675,-0.05802,-0.21227,-0.65184
17/04/2006 15:59,-0.37975,-0.03854,0.21244,-0.07719,0.13527
18/04/2006 15:59,1.10825,0.1349,0.11576,0.29025,-0.27017
19/04/2006 15:59,0.1103,0.13331,-0.03807,-0.03806,1.40872
20/04/2006 15:59,0.04746,0.019,-0.019,-0.019,1.85759
21/04/2006 15:59,-0.33681,-0.05676,-0.15114,0.43643,0.28544
24/04/2006 15:59,0.22701,-0.11433,-0.22814,-0.1329,0.05699
25/04/2006 15:59,-0.49467,-0.019,0.019,0.15226,-0.30361
26/04/2006 15:59,-0.10672,0.17153,0.1527,0.17208,-0.70249
27/04/2006 15:59,0.51596,0.01919,-0.09588,-0.51507,-0.2284
28/04/2006 15:59,0.06844,0.05712,0.0381,-0.19011,0.57361
1/05/2006 15:59,-0.7502,0,0.15166,0.20897,0.41969
2/05/2006 15:59,0.33311,0.03807,-0.07609,0.34358,-0.39924
3/05/2006 15:59,-0.0514,-0.01901,-0.07599,-0.1328,0.13298
4/05/2006 15:59,-0.14414,0.05699,0.17127,0.07618,0.22905
5/05/2006 15:59,0.48145,-0.01887,0.09443,0.5698,-0.11383
8/05/2006 15:59,-0.09211,-0.01879,0.15057,-0.16911,1.35212
9/05/2006 15:59,0.10361,-0.03766,0.01884,-0.11289,0.94967
10/05/2006 15:59,-0.08474,0.03767,0.03769,-0.13173,-0.15032
11/05/2006 15:59,-0.90022,-0.05667,-0.30132,0.07539,-0.16933
12/05/2006 15:59,-1.04744,0.21073,-0.09569,-0.28626,-1.39255
15/05/2006 15:59,0.48579,-0.07729,0.2907,-0.32838,-2.43121
16/05/2006 15:59,-0.28484,0,-0.01924,0.11556,-0.91603
17/05/2006 15:59,-1.21851,-0.0775,0.19414,-0.57904,0.07726
18/05/2006 15:59,-0.95771,-0.05875,0.15692,0.1375,-1.9453
19/05/2006 15:59,0.15578,-0.0197,-0.03939,0.39549,-2.39336
22/05/2006 15:59,0.0455,-0.13815,0.29691,-0.5316,-0.23571
23/05/2006 15:59,-1.07645,0.01965,0.03932,0.59324,0
24/05/2006 15:59,-0.21971,-0.03961,0.47761,-0.21843,-0.84662
25/05/2006 15:59,0.65486,0,0.01971,0.63479,-0.31639
26/05/2006 15:59,0.26592,0.01957,-0.09773,0.25475,1.33042
30/05/2006 15:59,-0.80582,-0.03926,-0.3716,-0.29251,1.72585
31/05/2006 15:59,0.40263,-0.05916,0.27684,0.19814,-1.09739
1/06/2006 15:59,0.97719,-0.11753,0.33412,0.01966,-0.79953
2/06/2006 15:59,0.26052,-0.31038,-0.11626,0.29149,1.96156
5/06/2006 15:59,-1.28362,0.09741,-0.23324,-0.23269,1.37606
6/06/2006 15:59,0.07517,-0.09883,-0.41339,0.23678,-1.51574
7/06/2006 15:59,-0.78175,0.05936,-0.21718,0.1186,-1.90033
8/06/2006 15:59,0.38962,-0.27597,0.35608,0.577,-0.82873
9/06/2006 15:59,-0.7233,0.09835,0,0.1576,0.33603
12/06/2006 15:59,-1.31396,0.03953,-0.13818,0.29697,0.49741
13/06/2006 15:59,-1.23457,-0.13975,0.60253,-0.16042,-1.75335
14/06/2006 15:59,0.11695,0.32349,0.14173,0.06078,-2.27678
15/06/2006 15:59,1.40896,0.04002,0.32122,0.32226,-0.44115
16/06/2006 15:59,-0.27657,0.09881,0.09891,-0.23683,2.65397
19/06/2006 15:59,-0.96264,-0.07911,-0.15798,0.31696,1.6717
20/06/2006 15:59,0.05601,0,-0.17971,0.16,-1.32228
21/06/2006 15:59,0.34169,-0.13903,0.6195,0.03998,-0.91125
22/06/2006 15:59,-0.30176,0.0794,-0.05951,-0.19798,1.02
23/06/2006 15:59,0.05182,0.11974,-0.09968,-0.11947,0.39984
26/06/2006 15:59,0.41999,0.07968,-0.07962,0.07968,-0.61374
27/06/2006 15:59,-0.96518,0.07929,0.03966,-0.03964,0.45798
28/06/2006 15:59,0.30347,0,-0.05992,0.20012,-0.45817
29/06/2006 15:59,1.3336,0.1385,0.15854,0.4379,-0.41625
30/06/2006 15:59,-0.14438,-0.13627,0,0.15598,2.64158
5/07/2006 15:59,0.00391,-0.07811,-0.13651,0.19539,1.87102
6/07/2006 15:59,-0.07791,0.09754,0.07809,0.11728,-0.25346
7/07/2006 15:59,-0.38127,0.01955,-0.15616,-0.13645,0.23447
10/07/2006 15:59,-0.32047,-0.03909,0.11742,0.29441,-0.41048
11/07/2006 15:59,0.6246,-0.03925,-0.01962,-0.09802,-0.5653
12/07/2006 15:59,-0.91306,-0.11712,0.07814,-0.07808,0.54956
13/07/2006 15:59,-0.5948,-0.0993,-0.29703,-0.35517,-0.64693
14/07/2006 15:59,-0.29479,-0.08018,-0.12012,-0.04002,-2.4595
17/07/2006 15:59,-0.32335,-0.12036,0.3826,-0.12068,-1.89424
18/07/2006 15:59,-0.10044,0.02007,0.14068,0.26194,-0.68041
19/07/2006 15:59,0.64793,0.11986,0.30054,0.36195,0.02011
20/07/2006 15:59,-0.70572,-0.13818,-0.03946,0.07899,2.03506
21/07/2006 15:59,-0.2621,0.16026,-0.77519,0.15927,1.00543
24/07/2006 15:59,1.06468,-0.07968,0.42008,0.28084,-1.56003
25/07/2006 15:59,0.47884,0.05927,0.01976,-0.15782,0.91579
26/07/2006 15:59,0.27949,0.09843,-0.05902,-0.31379,2.28686
27/07/2006 15:59,-0.67742,-0.01956,0.01956,0.33366,0.51292
28/07/2006 15:59,0.43847,0,0.19619,0.47309,-0.5099
31/07/2006 15:59,0.05271,0.07817,-0.1561,-0.11694,0.70658
1/08/2006 15:59,0.24748,0.0196,-0.15656,-0.29268,1.02503
2/08/2006 15:59,0.08193,-0.0585,0.19539,0.27429,-0.52621
3/08/2006 15:59,0.52433,0,0.05874,-0.46775,0.11707
4/08/2006 15:59,-0.68057,-0.25082,0.15459,0.72012,0.66614
7/08/2006 15:59,-0.04294,0.05856,-0.11698,-0.15573,0.11694
8/08/2006 15:59,-0.6037,0.15607,-0.15582,0.23428,-0.31141
9/08/2006 15:59,-0.95517,-0.13621,0.01946,0.66614,-0.6424
10/08/2006 15:59,0.53233,0.19739,-0.0789,-0.21649,-0.80047
11/08/2006 15:59,-0.00394,-0.19635,-0.01963,-0.09806,-0.09796
14/08/2006 15:59,-0.35636,0,-0.09779,0.61,0.01968
15/08/2006 15:59,0.55997,-0.11689,-0.05841,0.92356,-0.19612
16/08/2006 15:59,0.48356,-0.058,-0.11587,0.46566,1.41677
17/08/2006 15:59,0.18675,-0.0385,0.17354,-0.17324,2.08292
18/08/2006 15:59,0.52553,-0.23059,-0.15349,0.15373,0.97012
21/08/2006 15:59,0.06919,-0.05761,-0.05758,-0.2298,0.51973
22/08/2006 15:59,-0.08636,0,0.23081,-0.15364,0.05765
23/08/2006 15:59,-0.50677,-0.01918,0.1537,-0.01921,-0.3064
24/08/2006 15:59,0.01734,0.01925,-0.07694,0.3087,-0.46092
25/08/2006 15:59,-0.0462,0.09639,0.03857,-0.13482,-0.26892
28/08/2006 15:59,0.36166,0.05777,0.19294,-0.17334,0.17364
29/08/2006 15:59,0.31468,0.07675,-0.07669,-0.01917,0.48151
30/08/2006 15:59,0.05938,-0.07658,-0.13384,0.03826,0.69337
31/08/2006 15:59,-0.1435,0,-0.03826,0.05743,0.13418
1/09/2006 15:59,0.24823,0.07638,-0.01909,0.36405,-0.17215
5/09/2006 15:59,0.27265,0,-0.15232,0.0381,0.4977
6/09/2006 15:59,-0.44929,-0.01912,-0.03823,-0.51341,0.76643
7/09/2006 15:59,-0.12804,0.0191,0.03821,0.51853,-0.81905
8/09/2006 15:59,0.23697,0.05734,-0.07639,0.19135,-0.6275
11/09/2006 15:59,0.43259,0.0383,-0.05742,-0.38132,0.72979
12/09/2006 15:59,0.68811,-0.09508,0.11422,0.11435,0.40184
13/09/2006 15:59,0.35849,-0.01886,0.17,-0.05664,0.99142
14/09/2006 15:59,0.11876,0,-0.01884,-0.22561,1.37221
15/09/2006 15:59,-0.17628,0.01875,-0.20584,0.62135,0.2643
18/09/2006 15:59,0.08448,0.09395,0,-0.01879,0.0752
19/09/2006 15:59,-0.10146,-0.05635,-0.18748,0.05627,0.37658
20/09/2006 15:59,-0.04864,0,0.20615,0.35734,-0.11272
21/09/2006 15:59,-0.47571,-0.07482,-0.07477,0.13101,0.2251
22/09/2006 15:59,0.05284,-0.07537,-0.09413,-0.03764,-0.05642
25/09/2006 15:59,0.70262,-0.13178,-0.01882,0.22637,-0.78608
26/09/2006 15:59,0.64091,0.05612,0.05615,-0.05612,0.60218
27/09/2006 15:59,-0.14455,0,0.14867,-0.09283,1.60347
28/09/2006 15:59,0.15417,-0.05569,-0.05566,0.03712,0.78563
29/09/2006 15:59,-0.2577,0,-0.07418,0,0.1114
2/10/2006 15:59,-0.30486,0.01859,-0.05575,0.01859,-0.14848
3/10/2006 15:59,0.47283,0.13096,-0.18674,-0.14917,-0.53783
4/10/2006 15:59,1.31847,-0.03726,0.03727,-0.18601,-0.07435
5/10/2006 15:59,0.22997,0.09203,0.01841,-0.01841,1.30524
6/10/2006 15:59,0.37476,0.01845,-0.25768,-0.27533,1.33929
9/10/2006 15:59,0.12891,0.01842,0.01842,-0.16553,0.07362
10/10/2006 15:59,0.26133,-0.07357,-0.03677,0.03678,-0.20191
11/10/2006 15:59,0.1198,0,0.01843,-0.40382,0.20232
12/10/2006 15:59,0.57045,-0.01835,0.01835,0.33137,-0.09196
13/10/2006 15:59,0.31771,-0.09121,0.09129,-0.10943,0.64244
16/10/2006 15:59,0.21842,0.01821,0,-0.05461,1.14138
17/10/2006 15:59,0.21914,0,-0.23688,-0.32692,0.41948
18/10/2006 15:59,-0.32317,-0.1631,0.16337,0.38265,-0.10921
19/10/2006 15:59,0.18228,0.14601,-0.07295,-0.1275,-0.29059
20/10/2006 15:59,0.25885,-0.10927,-0.14548,0.05459,0.14577
23/10/2006 15:59,0.55998,0.07279,0.16405,-0.25455,0.18215
24/10/2006 15:59,0.20998,-0.05426,0.27203,-0.30736,0.63683
25/10/2006 15:59,0.28006,0.03613,0.07232,-0.09032,0.65455
26/10/2006 15:59,0.27154,-0.01797,-0.05388,0.32432,0.34352
27/10/2006 15:59,-0.32935,0.01801,-0.17976,-0.23314,0.72254
30/10/2006 15:59,0.25358,-0.16272,0.09048,-0.21668,-0.21622
31/10/2006 15:59,-0.08132,-0.01806,-0.07219,0.1084,-0.73529
1/11/2006 15:59,-0.78225,-0.10823,-0.01803,0.28938,-0.16251
2/11/2006 15:59,0.20088,-0.03653,-0.01826,-0.29133,-0.77687
3/11/2006 15:59,-0.41637,-0.0182,-0.14535,0.30982,-0.75963
6/11/2006 15:59,0.44453,0.16379,0.07285,0.25561,-0.27312
7/11/2006 15:59,0.05408,0.05412,0.05415,0.07225,0.89302
8/11/2006 15:59,0.41002,0.03615,0.05425,-0.36036,1.33285
9/11/2006 15:59,-0.51415,-0.03591,0,0.19788,0.41546
10/11/2006 15:59,0.01084,0.03615,-0.0542,0.01807,-0.28829
13/11/2006 15:59,-0.02519,0.27071,0.1084,-0.07222,-0.35978
14/11/2006 15:59,0.61569,-0.07198,-0.1617,0.17999,0.39754
15/11/2006 15:59,0.0893,0.07147,0.17899,-0.03578,0.90269
16/11/2006 15:59,-0.08722,0.03561,-0.07116,0.30335,0.86393
17/11/2006 15:59,0.2713,0.0893,-0.03571,-0.21379,0.42941
20/11/2006 15:59,0.00356,0.08911,-0.05344,-0.0712,0.24982
21/11/2006 15:59,0.08189,-0.01781,-0.07117,0.0356,0.08908
22/11/2006 15:59,0.05505,-0.1064,0.19545,0.10672,0.0712
27/11/2006 15:59,-0.89687,-0.2321,-0.10701,-0.49689,0.3026
28/11/2006 15:59,0.35396,0.10862,-0.03619,-0.18064,-1.5297
29/11/2006 15:59,0.46955,-0.01791,0.23335,0.25193,-1.38421
30/11/2006 15:59,0.20896,0,0.03565,0.07135,1.26445
1/12/2006 15:59,-0.04289,-0.03563,0.01782,0.01782,0.97175
4/12/2006 15:59,0.40568,0.05347,0.19643,0.12516,-0.23189
5/12/2006 15:59,0.06535,0.14182,-0.21228,0.17721,0.57031
6/12/2006 15:59,0.12918,-0.05303,-0.08831,-0.0706,1.3052
7/12/2006 15:59,-0.56495,0.03497,0.03498,1.04277,0.26582
8/12/2006 15:59,0.2979,-0.10545,0.1937,-0.10554,0.33533
11/12/2006 15:59,0.09476,0.15817,0,0,0.56557
12/12/2006 15:59,-0.01403,-0.01754,0.01754,-0.07013,0.33421
13/12/2006 15:59,-0.12255,0.03501,-0.13986,0.3861,0.1406
