datetime,uncompounded_returns_pct,equity_value
2024-01-01 19:47:00,0.0,100000.0
2024-01-01 19:48:00,0.0,100000.0
2024-01-01 19:49:00,0.0,100000.0
2024-01-01 19:50:00,0.0,100000.0
2024-01-01 19:51:00,0.0,100000.0
2024-01-01 19:52:00,0.0,100000.0
2024-01-01 19:53:00,0.0,100000.0
2024-01-01 19:54:00,0.0,100000.0
2024-01-01 19:55:00,0.0,100000.0
2024-01-01 19:56:00,0.0,100000.0
2024-01-01 19:57:00,0.0,100000.0
2024-01-01 19:58:00,0.0,100000.0
2024-01-01 19:59:00,0.0,100000.0
2024-01-01 20:00:00,0.0,100000.0
2024-01-01 20:01:00,0.0,100000.0
2024-01-01 20:02:00,0.0,100000.0
2024-01-01 20:03:00,0.0,100000.0
2024-01-01 20:04:00,0.0,100000.0
2024-01-01 20:05:00,0.0,100000.0
2024-01-01 20:06:00,0.0,100000.0
2024-01-01 20:07:00,0.0,100000.0
2024-01-01 20:08:00,0.0,100000.0
2024-01-01 20:09:00,0.0,100000.0
2024-01-01 20:10:00,0.0,100000.0
2024-01-01 20:11:00,0.0,100000.0
2024-01-01 20:12:00,-9.639018747839146e-05,99999.90360981252
2024-01-01 20:13:00,-4.819504728380974e-05,99999.95180490626
2024-01-01 20:14:00,-0.00014458528121756478,99999.85541471878
2024-01-01 20:15:00,-0.00024097560806218138,99999.7590245313
2024-01-01 20:16:00,-9.638997842869551e-05,99999.90360981252
2024-01-01 20:17:00,3.0196046792909656e-10,100000.0
2024-01-01 20:18:00,3.0196046792909656e-10,100000.0
2024-01-01 20:19:00,4.819539569966366e-05,100000.04819509374
2024-01-01 20:20:00,0.0001445855367227363,100000.14458528122
2024-01-01 20:21:00,4.6455388230836654e-10,100000.0
2024-01-01 20:22:00,4.6455388230836654e-10,100000.0
2024-01-01 20:23:00,4.8195558293078036e-05,100000.04819509374
2024-01-01 20:24:00,9.639062880461435e-05,100000.09639018748
2024-01-01 20:25:00,9.639062880461435e-05,100000.09639018748
2024-01-01 20:26:00,5.34236815768464e-10,100000.0
2024-01-01 20:27:00,4.81956279760115e-05,100000.04819509374
2024-01-01 20:28:00,5.574644751841189e-10,100000.0
2024-01-01 20:29:00,-9.638963001391628e-05,99999.90360981252
2024-01-01 20:30:00,-9.638963001391628e-05,99999.90360981252
2024-01-01 20:31:00,-4.8194489819334554e-05,99999.95180490626
2024-01-01 20:32:00,-0.00014458472375308962,99999.85541471878
2024-01-01 20:33:00,-0.00014458472375308962,99999.85541471878
2024-01-01 20:34:00,-0.0001927798871753979,99999.80721962504
2024-01-01 20:35:00,-0.00024097507382545515,99999.7590245313
2024-01-01 20:36:00,-0.00028917028370328374,99999.71082943756
2024-01-01 20:37:00,-0.00024097505059766139,99999.7590245313
2024-01-01 20:38:00,-0.00028917026047548997,99999.71082943756
2024-01-01 20:39:00,-0.00028917026047548997,99999.71082943756
2024-01-01 20:40:00,-0.00043375595979235705,99999.56624415635
2024-01-01 20:41:00,-0.00043375595979235705,99999.56624415635
2024-01-01 20:42:00,-0.0005783418681597709,99999.42165887513
2024-01-01 20:43:00,-0.000771123358051191,99999.22887850017
2024-01-01 20:44:00,-0.000771123358051191,99999.22887850017
2024-01-01 20:45:00,-0.0006747324272816085,99999.32526868765
2024-01-01 20:46:00,-0.0008676442666530546,99999.13235814992
2024-01-01 20:47:00,-0.0007711881608920836,99999.22881341878
2024-01-01 20:48:00,-0.0006747321481688265,99999.32526868765
2024-01-01 20:49:00,-0.000722960108018964,99999.27704105321
2024-01-01 20:50:00,-0.0006747321249094541,99999.32526868765
2024-01-01 20:51:00,-0.0007229600847595917,99999.27704105321
2024-01-01 20:52:00,-0.0008194160509640594,99999.18058578434
2024-01-01 20:53:00,-0.0007711880213357376,99999.22881341878
2024-01-01 20:54:00,-0.0007711880213357376,99999.22881341878
2024-01-01 20:55:00,-0.0008676440340589948,99999.13235814992
2024-01-01 20:56:00,-0.0008676440340589948,99999.13235814992
2024-01-01 20:57:00,-0.0007711879282980238,99999.22881341878
2024-01-01 20:58:00,-0.0007711879282980238,99999.22881341878
2024-01-01 20:59:00,-0.0008194159346669286,99999.18058578434
2024-01-01 21:00:00,-0.0007711879050386068,99999.22881341878
2024-01-01 21:01:00,-0.0008194159114075114,99999.18058578434
2024-01-01 21:02:00,-0.0008676439410212812,99999.13235814992
2024-01-01 21:03:00,-0.0009158719939090426,99999.08413051548
2024-01-01 21:04:00,-0.0008194158416291477,99999.18058578434
2024-01-01 21:05:00,-0.0009158719008712392,99999.08413051548
2024-01-01 21:06:00,-0.0009158719008712392,99999.08413051548
2024-01-01 21:07:00,-0.0008194157485913443,99999.18058578434
2024-01-01 21:08:00,-0.0008676437782051141,99999.13235814992
2024-01-01 21:09:00,-0.0008194157253319048,99999.18058578434
2024-01-01 21:10:00,-0.0008676437549456745,99999.13235814992
2024-01-01 21:11:00,-0.0008676437549456745,99999.13235814992
2024-01-01 21:12:00,-0.0008194157020724653,99999.18058578434
2024-01-01 21:13:00,-0.0008194157020724653,99999.18058578434
2024-01-01 21:14:00,-0.0008194157020724653,99999.18058578434
2024-01-01 21:15:00,-0.000867643731686235,99999.13235814992
2024-01-01 21:16:00,-0.0007711876259252642,99999.22881341878
2024-01-01 21:17:00,-0.0008676436386485214,99999.13235814992
2024-01-01 21:18:00,-0.0009158716915362828,99999.08413051548
2024-01-01 21:19:00,-0.0008194155392563879,99999.18058578434
2024-01-01 21:20:00,-0.0008194155392563879,99999.18058578434
2024-01-01 21:21:00,-0.0007711875096280661,99999.22881341878
2024-01-01 21:22:00,-0.0008676435223513233,99999.13235814992
2024-01-01 21:23:00,-0.0009158715752390847,99999.08413051548
2024-01-01 21:24:00,-0.0008676434990918612,99999.13235814992
2024-01-01 21:25:00,-0.0009158715519796228,99999.08413051548
2024-01-01 21:26:00,-0.0008676434758323992,99999.13235814992
2024-01-01 21:27:00,-0.0009158715287201607,99999.08413051548
2024-01-01 21:28:00,-0.0009158715287201607,99999.08413051548
2024-01-01 21:29:00,-0.0008194153764402658,99999.18058578434
2024-01-01 21:30:00,-0.0008194153764402658,99999.18058578434
2024-01-01 21:31:00,-0.0007711873468119439,99999.22881341878
2024-01-01 21:32:00,-0.0008194153531808486,99999.18058578434
2024-01-01 21:33:00,-0.0008194153531808486,99999.18058578434
2024-01-01 21:34:00,-0.0007711873235525268,99999.22881341878
2024-01-01 21:35:00,-0.0007711873235525268,99999.22881341878
2024-01-01 21:36:00,-0.0008194153299214314,99999.18058578434
2024-01-01 21:37:00,-0.0008194153299214314,99999.18058578434
2024-01-01 21:38:00,-0.0007229592706793399,99999.27704105321
2024-01-01 21:39:00,-0.0007229592706793399,99999.27704105321
2024-01-01 21:40:00,-0.0007711872537742976,99999.22881341878
2024-01-01 21:41:00,-0.0007229592474199451,99999.27704105321
2024-01-01 21:42:00,-0.0007229592474199451,99999.27704105321
2024-01-01 21:43:00,-0.0007711872305149028,99999.22881341878
2024-01-01 21:44:00,-0.0007711872305149028,99999.22881341878
2024-01-01 21:45:00,-0.0007711872305149028,99999.22881341878
2024-01-01 21:46:00,-0.0007711872305149028,99999.22881341878
2024-01-01 21:47:00,-0.0008194152368838075,99999.18058578434
2024-01-01 21:48:00,-0.0008194152368838075,99999.18058578434
2024-01-01 21:49:00,-0.0008194152368838075,99999.18058578434
2024-01-01 21:50:00,-0.0008194152368838075,99999.18058578434
2024-01-01 21:51:00,-0.0008194152368838075,99999.18058578434
2024-01-01 21:52:00,-0.0006265031183850724,99999.37349632209
2024-01-01 21:53:00,-0.0005782751818088368,99999.42172395652
2024-01-01 21:54:00,-0.0005300472684773766,99999.46995159096
2024-01-01 21:55:00,-0.0005782751585495317,99999.42172395652
2024-01-01 21:56:00,-0.0005782751585495317,99999.42172395652
2024-01-01 21:57:00,-0.0006265030718664399,99999.37349632209
2024-01-01 21:58:00,-0.0006747310084572276,99999.32526868765
2024-01-01 21:59:00,-0.0006747310084572276,99999.32526868765
2024-01-01 22:00:00,-0.0007229589683073651,99999.27704105321
2024-01-01 22:01:00,-0.0007711869514023228,99999.22881341878
2024-01-01 22:02:00,-0.0008194149577712275,99999.18058578434
2024-01-01 22:03:00,-0.0008676429873849973,99999.13235814992
2024-01-01 22:04:00,-0.0008676429873849973,99999.13235814992
2024-01-01 22:05:00,-0.0008194149345117879,99999.18058578434
2024-01-01 22:06:00,-0.0008194149345117879,99999.18058578434
2024-01-01 22:07:00,-0.0008194149345117879,99999.18058578434
2024-01-01 22:08:00,-0.0008194149345117879,99999.18058578434
2024-01-01 22:09:00,-0.0008194149345117879,99999.18058578434
2024-01-01 22:10:00,-0.0009158709937538796,99999.08413051548
2024-01-01 22:11:00,-0.0009640990698865509,99999.03590288105
2024-01-01 22:12:00,-0.0009640990698865509,99999.03590288105
2024-01-01 22:13:00,-0.001012327169293259,99998.98767524661
2024-01-01 22:14:00,-0.001012327169293259,99998.98767524661
2024-01-01 22:15:00,-0.0009158709239753812,99999.08413051548
2024-01-01 22:16:00,-0.0009640990001080525,99999.03590288105
2024-01-01 22:17:00,-0.0009640990001080525,99999.03590288105
2024-01-01 22:18:00,-0.0009640990001080525,99999.03590288105
2024-01-01 22:19:00,-0.0010605272958497706,99998.93947551497
2024-01-01 22:20:00,-0.0011569556845902925,99998.84304814888
2024-01-01 22:21:00,-0.001108741443735092,99998.89126183192
2024-01-01 22:22:00,-0.0011569556613441737,99998.84304814888
2024-01-01 22:23:00,-0.0011569556613441737,99998.84304814888
2024-01-01 22:24:00,-0.0011087414204889732,99998.89126183192
2024-01-01 22:25:00,-0.0011087414204889732,99998.89126183192
2024-01-01 22:26:00,-0.0011569556380980547,99998.84304814888
2024-01-01 22:27:00,-0.0011569556380980547,99998.84304814888
2024-01-01 22:28:00,-0.0011569556380980547,99998.84304814888
2024-01-01 22:29:00,-0.0011569556380980547,99998.84304814888
2024-01-01 22:30:00,-0.0010605271563731014,99998.93947551497
2024-01-01 22:31:00,-0.0010123129620101166,99998.98768919801
2024-01-01 22:32:00,-0.0010605271331270273,99998.93947551497
2024-01-01 22:33:00,-0.0010605271331270273,99998.93947551497
2024-01-01 22:34:00,-0.0010605271331270273,99998.93947551497
2024-01-01 22:35:00,-0.0010605271331270273,99998.93947551497
2024-01-01 22:36:00,-0.0010605271331270273,99998.93947551497
2024-01-01 22:37:00,-0.0011087413275045644,99998.89126183192
2024-01-01 22:38:00,-0.0012051697627227275,99998.79483446584
2024-01-01 22:39:00,-0.0012533840268240694,99998.7466207828
2024-01-01 22:40:00,-0.0011569554521290576,99998.84304814888
2024-01-01 22:41:00,-0.0011569554521290576,99998.84304814888
2024-01-01 22:42:00,-0.0011569554521290576,99998.84304814888
2024-01-01 22:43:00,-0.0011569554521290576,99998.84304814888
2024-01-01 22:44:00,-0.0012051789931190153,99998.79482516581
2024-01-01 22:45:00,-0.0012534025573786352,99998.74660218273
2024-01-01 22:46:00,-0.0013980733198937893,99998.60193323351
2024-01-01 22:47:00,-0.0013016260053477706,99998.69837919966
2024-01-01 22:48:00,-0.0013016260053477706,99998.69837919966
2024-01-01 22:49:00,-0.0012534093700419101,99998.74659520737
2024-01-01 22:50:00,-0.0013016259820993427,99998.69837919966
2024-01-01 22:51:00,-0.001398059252725616,99998.60194718423
2024-01-01 22:52:00,-0.0014462759345283997,99998.55373117652
2024-01-01 22:53:00,-0.0014944926395942307,99998.5055151688
2024-01-01 22:54:00,-0.0014944926395942307,99998.5055151688
2024-01-01 22:55:00,-0.0013980591829800852,99998.60194718423
2024-01-01 22:56:00,-0.001446275864782869,99998.55373117652
2024-01-01 22:57:00,-0.0013980591597315898,99998.60194718423
2024-01-01 22:58:00,-0.001349842477914254,99998.65016319195
2024-01-01 22:59:00,-0.001349842477914254,99998.65016319195
2024-01-01 23:00:00,-0.0013016258193599428,99998.69837919966
2024-01-01 23:01:00,-0.0013016258193599428,99998.69837919966
2024-01-01 23:02:00,-0.001398059089986216,99998.60194718423
2024-01-01 23:03:00,-0.001398059089986216,99998.60194718423
2024-01-01 23:04:00,-0.001398059089986216,99998.60194718423
2024-01-01 23:05:00,-0.001398059089986216,99998.60194718423
2024-01-01 23:06:00,-0.001398059089986216,99998.60194718423
2024-01-01 23:07:00,-0.001398059089986216,99998.60194718423
2024-01-01 23:08:00,-0.001398059089986216,99998.60194718423
2024-01-01 23:09:00,-0.0013498424081688802,99998.65016319195
2024-01-01 23:10:00,-0.0013498424081688802,99998.65016319195
2024-01-01 23:11:00,-0.0013016257496145692,99998.69837919966
2024-01-01 23:12:00,-0.0013498423849204297,99998.65016319195
2024-01-01 23:13:00,-0.0012051924092429445,99998.79481121509
2024-01-01 23:14:00,-0.0012534089980665237,99998.74659520737
2024-01-01 23:15:00,-0.0012534089980665237,99998.74659520737
2024-01-01 23:16:00,-0.001205192385994539,99998.79481121509
2024-01-01 23:17:00,-0.001205192385994539,99998.79481121509
2024-01-01 23:18:00,-0.001205192385994539,99998.79481121509
2024-01-01 23:19:00,-0.001253408974818118,99998.74659520737
2024-01-01 23:20:00,-0.001253408974818118,99998.74659520737
2024-01-01 23:21:00,-0.001253408974818118,99998.74659520737
2024-01-01 23:22:00,-0.001253408974818118,99998.74659520737
2024-01-01 23:23:00,-0.0013016255868755506,99998.69837919966
2024-01-01 23:24:00,-0.0012534089515696901,99998.74659520737
2024-01-01 23:25:00,-0.0012051923394977055,99998.79481121509
2024-01-01 23:26:00,-0.0012051923394977055,99998.79481121509
2024-01-01 23:27:00,-0.0012534089283212846,99998.74659520737
2024-01-01 23:28:00,-0.0012534089283212846,99998.74659520737
2024-01-01 23:29:00,-0.0012534089283212846,99998.74659520737
2024-01-01 23:30:00,-0.0012051923162493,99998.79481121509
2024-01-01 23:31:00,-0.0012051923162493,99998.79481121509
2024-01-01 23:32:00,-0.0012051923162493,99998.79481121509
2024-01-01 23:33:00,-0.001156975727440273,99998.8430272228
2024-01-01 23:34:00,-0.001156975727440273,99998.8430272228
2024-01-01 23:35:00,-0.001108759161865077,99998.89124323052
2024-01-01 23:36:00,-0.001060542619552794,99998.93945923823
2024-01-01 23:37:00,-0.001012326100474297,99998.98767524595
2024-01-01 23:38:00,-0.001012326100474297,99998.98767524595
2024-01-01 23:39:00,-0.0009641096046586682,99999.03589125366
2024-01-01 23:40:00,-0.0010123260772260036,99998.98767524595
2024-01-01 23:41:00,-0.0009641095814103746,99999.03589125366
2024-01-01 23:42:00,-0.0009641095814103746,99999.03589125366
2024-01-01 23:43:00,-0.0009158931088284871,99999.08410726138
2024-01-01 23:44:00,-0.0009641095581621036,99999.03589125366
2024-01-01 23:45:00,-0.0011087589758786618,99998.89124323052
2024-01-01 23:46:00,-0.0010123258912395434,99998.98767524595
2024-01-01 23:47:00,-0.0010123258912395434,99998.98767524595
2024-01-01 23:48:00,-0.0009641093954239145,99999.03589125366
2024-01-01 23:49:00,-0.0010123258679912497,99998.98767524595
2024-01-01 23:50:00,-0.0009641093721756209,99999.03589125366
2024-01-01 23:51:00,-0.0010123258447429563,99998.98767524595
2024-01-01 23:52:00,-0.0010123258447429563,99998.98767524595
2024-01-01 23:53:00,-0.0009641093489273273,99999.03589125366
2024-01-01 23:54:00,-0.0009641093489273273,99999.03589125366
2024-01-01 23:55:00,-0.0010123258214946626,99998.98767524595
2024-01-01 23:56:00,-0.0010123258214946626,99998.98767524595
2024-01-01 23:57:00,-0.0011087588131404725,99998.89124323052
2024-01-01 23:58:00,-0.0011087588131404725,99998.89124323052
2024-01-01 23:59:00,-0.0010605422708281893,99998.93945923823
2024-01-02 00:00:00,-0.0010605422708281893,99998.93945923823
2024-01-02 00:01:00,-0.0010123257517496926,99998.98767524595
2024-01-02 00:02:00,-0.0009641092559340635,99999.03589125366
2024-01-02 00:03:00,-0.0009641092559340635,99999.03589125366
2024-01-02 00:04:00,-0.0010123257285013989,99998.98767524595
2024-01-02 00:05:00,-0.00096410923268577,99999.03589125366
2024-01-02 00:06:00,-0.0010123257052531054,99998.98767524595
2024-01-02 00:07:00,-0.0010123257052531054,99998.98767524595
2024-01-02 00:08:00,-0.0010123257052531054,99998.98767524595
2024-01-02 00:09:00,-0.0010123257052531054,99998.98767524595
2024-01-02 00:10:00,-0.0009158927136072955,99999.08410726138
2024-01-02 00:11:00,-0.0008676762642882312,99999.13232326909
2024-01-02 00:12:00,-0.0008194598382174154,99999.1805392768
2024-01-02 00:13:00,-0.0007712434353802741,99999.22875528452
2024-01-02 00:14:00,-0.0007712434353802741,99999.22875528452
2024-01-02 00:15:00,-0.0006265942966425651,99999.37340330766
2024-01-02 00:16:00,-0.0006265942966425651,99999.37340330766
2024-01-02 00:17:00,-0.0006748106064724738,99999.32518729995
2024-01-02 00:18:00,-0.0006748106064724738,99999.32518729995
2024-01-02 00:19:00,-0.0007230269395650711,99999.27697129223
2024-01-02 00:20:00,-0.0007230269395650711,99999.27697129223
2024-01-02 00:21:00,-0.0006748105832243148,99999.32518729995
2024-01-02 00:22:00,-0.0007230269163169121,99999.27697129223
2024-01-02 00:23:00,-0.0007230269163169121,99999.27697129223
2024-01-02 00:24:00,-0.0007230269163169121,99999.27697129223
2024-01-02 00:25:00,-0.0007230269163169121,99999.27697129223
2024-01-02 00:26:00,-0.0006265942036499516,99999.37340330766
2024-01-02 00:27:00,-0.0005783778938054908,99999.42161931538
2024-01-02 00:28:00,-0.0005783778938054908,99999.42161931538
2024-01-02 00:29:00,-0.0005783778938054908,99999.42161931538
2024-01-02 00:30:00,-0.0007712430401617732,99999.22875528452
2024-01-02 00:31:00,-0.0007230266605873876,99999.27697129223
2024-01-02 00:32:00,-0.0007230266605873876,99999.27697129223
2024-01-02 00:33:00,-0.0007712430169135919,99999.22875528452
2024-01-02 00:34:00,-0.0007712430169135919,99999.22875528452
2024-01-02 00:35:00,-0.0007230266373392061,99999.27697129223
2024-01-02 00:36:00,-0.0007712429936654105,99999.22875528452
2024-01-02 00:37:00,-0.0008194593732543481,99999.1805392768
2024-01-02 00:38:00,-0.0008194593732543481,99999.1805392768
2024-01-02 00:39:00,-0.0007712429704172068,99999.22875528452
2024-01-02 00:40:00,-0.0007712429704172068,99999.22875528452
2024-01-02 00:41:00,-0.0007712429704172068,99999.22875528452
2024-01-02 00:42:00,-0.0007712429704172068,99999.22875528452
2024-01-02 00:43:00,-0.0007712429704172068,99999.22875528452
2024-01-02 00:44:00,-0.0007230265908428212,99999.27697129223
2024-01-02 00:45:00,-0.0007712429471690253,99999.22875528452
2024-01-02 00:46:00,-0.0007712429471690253,99999.22875528452
2024-01-02 00:47:00,-0.0007712429471690253,99999.22875528452
2024-01-02 00:48:00,-0.0007712429471690253,99999.22875528452
2024-01-02 00:49:00,-0.0007712429471690253,99999.22875528452
2024-01-02 00:50:00,-0.0008676757063323486,99999.13232326909
2024-01-02 00:51:00,-0.0007712428541761652,99999.22875528452
2024-01-02 00:52:00,-0.0007712428541761652,99999.22875528452
2024-01-02 00:53:00,-0.0007230264746017796,99999.27697129223
2024-01-02 00:54:00,-0.0007712428309279838,99999.22875528452
2024-01-02 00:55:00,-0.0007230264513535981,99999.27697129223
2024-01-02 00:56:00,-0.0007712428076798025,99999.22875528452
2024-01-02 00:57:00,-0.0007230264281054169,99999.27697129223
2024-01-02 00:58:00,-0.0007712427844316212,99999.22875528452
2024-01-02 00:59:00,-0.0007712427844316212,99999.22875528452
2024-01-02 01:00:00,-0.0007712427844316212,99999.22875528452
2024-01-02 01:01:00,-0.0007230264048572356,99999.27697129223
2024-01-02 01:02:00,-0.00077124276118344,99999.22875528452
2024-01-02 01:03:00,-0.00077124276118344,99999.22875528452
2024-01-02 01:04:00,-0.00077124276118344,99999.22875528452
2024-01-02 01:05:00,-0.00077124276118344,99999.22875528452
2024-01-02 01:06:00,-0.00077124276118344,99999.22875528452
2024-01-02 01:07:00,-0.000915891899921149,99999.08410726138
2024-01-02 01:08:00,-0.000915891899921149,99999.08410726138
2024-01-02 01:09:00,-0.000915891899921149,99999.08410726138
2024-01-02 01:10:00,-0.0008676754506020848,99999.13232326909
2024-01-02 01:11:00,-0.0008676754506020848,99999.13232326909
2024-01-02 01:12:00,-0.0009158918766729005,99999.08410726138
2024-01-02 01:13:00,-0.0010123247753255813,99998.98767524595
2024-01-02 01:14:00,-0.0009641082795099523,99999.03589125366
2024-01-02 01:15:00,-0.0009641082795099523,99999.03589125366
2024-01-02 01:16:00,-0.0009641082795099523,99999.03589125366
2024-01-02 01:17:00,-0.0009641082795099523,99999.03589125366
2024-01-02 01:18:00,-0.0010123247520772876,99998.98767524595
2024-01-02 01:19:00,-0.001060527303087944,99998.93947318291
2024-01-02 01:20:00,-0.0010123247288424172,99998.98767524595
2024-01-02 01:21:00,-0.0010605272798530734,99998.93947318291
2024-01-02 01:22:00,-0.0011087298541131523,99998.89127111985
2024-01-02 01:23:00,-0.0010605272566181806,99998.93947318291
2024-01-02 01:24:00,-0.0010605272566181806,99998.93947318291
2024-01-02 01:25:00,-0.0011087298308782593,99998.89127111985
2024-01-02 01:26:00,-0.001156932428358679,99998.8430690568
2024-01-02 01:27:00,-0.0011087298076433443,99998.89127111985
2024-01-02 01:28:00,-0.0010605272101483726,99998.93947318291
2024-01-02 01:29:00,-0.0010605272101483726,99998.93947318291
2024-01-02 01:30:00,-0.0010605272101483726,99998.93947318291
2024-01-02 01:31:00,-0.0011087297844084513,99998.89127111985
2024-01-02 01:32:00,-0.0011087297844084513,99998.89127111985
2024-01-02 01:33:00,-0.00101232458943306,99998.98767524595
2024-01-02 01:34:00,-0.00101232458943306,99998.98767524595
2024-01-02 01:35:00,-0.0008677169363865392,99999.1322814351
2024-01-02 01:36:00,-0.0009641218990134499,99999.035877309
2024-01-02 01:37:00,-0.0009641218990134499,99999.035877309
2024-01-02 01:38:00,-0.0009641218990134499,99999.035877309
2024-01-02 01:39:00,-0.0009159193712230896,99999.08407937206
2024-01-02 01:40:00,-0.000867716866682107,99999.1322814351
2024-01-02 01:41:00,-0.000867716866682107,99999.1322814351
2024-01-02 01:42:00,-0.0009641218293090177,99999.035877309
2024-01-02 01:43:00,-0.0009641218293090177,99999.035877309
2024-01-02 01:44:00,-0.0009641218293090177,99999.035877309
2024-01-02 01:45:00,-0.0009641218293090177,99999.035877309
2024-01-02 01:46:00,-0.0010605268848606342,99998.93947318291
2024-01-02 01:47:00,-0.0010605268848606342,99998.93947318291
2024-01-02 01:48:00,-0.0010123243106151074,99998.98767524595
2024-01-02 01:49:00,-0.0010123243106151074,99998.98767524595
2024-01-02 01:50:00,-0.0011087294126509721,99998.89127111985
2024-01-02 01:51:00,-0.0011087294126509721,99998.89127111985
2024-01-02 01:52:00,-0.0011087294126509721,99998.89127111985
2024-01-02 01:53:00,-0.0011087294126509721,99998.89127111985
2024-01-02 01:54:00,-0.0010605268151560004,99998.93947318291
2024-01-02 01:55:00,-0.0010123242409104736,99998.98767524595
2024-01-02 01:56:00,-0.0010123242409104736,99998.98767524595
2024-01-02 01:57:00,-0.0009641216898998174,99999.035877309
2024-01-02 01:58:00,-0.0008195141065578406,99999.18048349814
2024-01-02 01:59:00,-0.0008195141065578406,99999.18048349814
