Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,longonly,Ret_fwd6hr,16,3100,12.30,12,0.4,33.3,-0.83,0.60,-0.35,-0.35,0.87,-2.66,-0.35,4.22,-0.35,-0.08,-0.10
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,10,0.4,50.0,-0.26,0.18,-0.04,-0.04,0.32,-0.37,-0.03,1.02,-0.15,-0.03,-0.04
NQ,longonly,Ret_fwd6hr,19,2950,11.71,48,1.6,54.2,-0.36,0.26,-0.03,-0.03,1.06,-3.16,-0.12,4.34,-0.10,-0.03,-0.04
NQ,longonly,Ret_fwd6hr,2,2900,11.51,23,0.8,47.8,-0.62,0.68,-0.00,-0.00,1.25,-2.01,-0.01,3.07,-0.00,-0.00,-0.01
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,longonly,Ret_fwd6hr,0,2750,10.91,1,0.0,100.0,0.00,0.84,0.84,0.84,0.84,0.84,0.08,0.00,0.30,0.00,0.00
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,longonly,Ret_fwd6hr,4,3250,12.90,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,longonly,Ret_fwd6hr,14,3100,12.30,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,longonly,Ret_fwd6hr,8,3300,13.10,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,longonly,Ret_fwd6hr,10,3300,13.10,0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NQ,longonly,Ret_fwd6hr,12,3200,12.70,64,2.0,57.8,-0.75,0.59,0.03,0.03,2.42,-2.90,0.12,7.16,0.07,0.02,0.05
NQ,longonly,Ret_fwd6hr,6,3200,12.70,28,0.9,57.1,-0.73,0.71,0.09,0.09,1.70,-2.16,0.20,3.37,0.15,0.06,0.12
NQ,longonly,Ret_fwd6hr,17,2600,10.32,37,1.4,51.4,-0.22,0.26,0.03,0.03,0.68,-0.70,0.09,1.10,0.16,0.08,0.13
NQ,longonly,Ret_fwd6hr,23,2800,11.11,35,1.2,45.7,-0.28,0.51,0.08,0.08,1.72,-1.03,0.26,3.10,0.28,0.08,0.18
NQ,longonly,Ret_fwd6hr,21,2900,11.51,67,2.3,65.7,-0.37,0.55,0.23,0.23,3.47,-1.32,1.33,1.90,0.75,0.70,2.29
