MA1,MA2,Total_Return,Win_Loss_Ratio,Sharpe_Ratio,Trade_Count,Avg_Trade,Max_Drawdown,Status
10,5300,143.77111125087737,0.1267580559017269,0.011802112612983145,12658,11.358122235019213,0.0,Success
10,5400,139.17770851512915,0.12535919540229884,0.01158713810436432,12532,11.10578586938478,0.0,Success
10,5500,141.01454404526868,0.12786467806475083,0.011674403887927521,12402,11.370306728371956,0.0,Success
10,5600,141.96863242863634,0.1259611863786159,0.011719084524946468,12300,11.54216523810039,0.0,Success
10,5700,164.22532008300013,0.12782931354359925,0.012716634009000841,12158,13.507593360996642,0.0,Success
10,5800,148.160924648377,0.12697966451129228,0.01200596771580388,12026,12.320050278427903,0.0,Success
10,5900,157.9682845611031,0.1285308056872038,0.012446785226843228,11906,13.267956035705097,0.0,Success
10,6000,124.9663778047128,0.12849378881987578,0.010896902336232516,11628,10.747022515025003,0.0,Success
10,6100,140.9633015111973,0.12899384798571145,0.01167639421340139,11378,12.389110697064181,0.0,Success
10,6200,153.96215373392104,0.12740478994895957,0.012272896616583671,11486,13.404331685000832,0.0,Success
10,6300,138.90464559903552,0.12058561677712928,0.0115803375573252,11328,12.262062641158105,0.0,Success
10,6400,161.87236378906928,0.12714776632302405,0.01262204082357413,11152,14.515097183381238,0.0,Success
10,6500,157.10921811432925,0.12425316455696203,0.012413434946342797,11102,14.151433806010356,0.0,Success
10,6600,161.1540966995186,0.1267749514761467,0.012590228520359938,11030,14.610525539393956,0.0,Success
10,6700,157.3582928343487,0.12664302107239725,0.012423923089572684,10800,14.570212299476987,0.0,Success
10,6800,140.6360686585057,0.12132314456191773,0.011662610180325314,10712,13.128833892691544,0.0,Success
10,6900,146.6675435888071,0.12055084745762712,0.011942901943838543,10578,13.865337832180781,0.0,Success
10,7000,138.5726907433381,0.11670336583831394,0.011564765308636775,10650,13.011520257590368,0.0,Success
10,7100,138.13289787975177,0.1205342944980388,0.011543819017382889,10570,13.068391473959291,0.0,Success
10,7200,106.6708650748291,0.1185682326621924,0.009937040263497031,10500,10.159130007126532,0.0,Success
10,7300,123.20846644067393,0.11793319641119879,0.010810546959078734,10342,11.913408087475851,0.0,Success
10,7400,133.2334422157424,0.1192539769610532,0.011308986712903818,10202,13.059541483605596,0.0,Success
10,7500,138.44385242944045,0.11920897678035774,0.011560264403241491,10074,13.742689341814362,0.0,Success
10,7600,159.8221360101508,0.12300785634118967,0.012534384046170466,10006,15.972630023000846,0.0,Success
10,7700,146.48650793585944,0.11814914645103325,0.011937053355228336,9956,14.713389708302396,0.0,Success
10,7800,176.62102357050964,0.11764046203880228,0.01324633913525908,9966,17.722358375527783,0.0,Success
10,7900,162.34412354702798,0.11711095921622237,0.01264586609673867,9806,16.55559081654383,0.0,Success
10,8000,152.4693995690652,0.11392978482446206,0.012211878827900943,9836,15.501158963914579,0.0,Success
10,8100,131.06629390158625,0.11722595078299776,0.011209105711268794,9988,13.122376241648519,0.0,Success
10,8200,124.70727113054294,0.11498257839721254,0.010893386751942742,9920,12.571297492998285,0.0,Success
10,8300,105.86582965066373,0.11212661613909942,0.009899121130904923,9978,10.609924799625585,0.0,Success
10,8400,108.76993015733727,0.11401532221721496,0.010058134150016452,9888,11.000195201996698,0.0,Success
10,8500,105.85426644053277,0.11382113821138211,0.009898508970560714,9864,10.731373321222074,0.0,Success
10,8600,87.08487514965498,0.11095921622237412,0.008813168485566803,9752,8.929950281957941,0.0,Success
10,8700,82.0138144336008,0.11459173096855925,0.008501920220174946,9678,8.474252369663017,0.0,Success
10,8800,73.21631013343519,0.10973654066437571,0.007939560560153405,9688,7.557422598414066,0.0,Success
10,8900,85.08168999521477,0.10782831220193091,0.008692421595017357,9524,8.933398781522394,0.0,Success
10,9000,83.71528322233456,0.10957297043641483,0.008608522238146728,9458,8.851266993268384,0.0,Success
10,9100,87.84751499020152,0.11146838156484459,0.008861508698002491,9333,9.412569912161375,0.0,Success
10,9200,75.15754031695812,0.11119022190577904,0.008067034460518029,9364,8.026221733976774,0.0,Success
10,9300,70.50143446495605,0.10752941176470589,0.007760910196677432,9414,7.48899877469258,0.0,Success
10,9400,62.494295299201184,0.10545327429503612,0.007214684507266084,9487,6.587361157289027,0.0,Success
10,9500,62.629561204684414,0.10741265344664779,0.007224119527761108,9382,6.675502153558577,0.0,Success
10,9600,64.39510258689984,0.10587382160986222,0.007347464585911852,9150,7.037716129715923,0.0,Success
10,9700,67.03526297951872,0.10833231670123215,0.007528629279378422,9085,7.378675066540229,0.0,Success
10,9800,66.90234981956604,0.10589519650655022,0.00751956740034889,9117,7.33819785231601,0.0,Success
10,9900,44.5769163177324,0.0994243223794675,0.005888219675891189,9167,4.862759497952812,0.0,Success
10,10000,45.591482329572486,0.10417672621921777,0.005967543653244211,9147,4.984309864389672,0.0,Success
20,100,6.358015903716185,0.44135025033429737,0.0024191603550944604,92699,0.06858775071699395,0.0,Success
20,200,-51.69134799860957,0.3624146140667067,-0.006392805460329547,61231,-0.8442022504713422,0.0,Success
20,300,-61.99402807559166,0.32048736707552555,-0.00907890159042554,48553,-1.2768320819638292,0.0,Success
20,400,-22.082902443778927,0.29881354851055686,-0.0010617045525346917,40723,-0.5422710125427922,0.0,Success
20,500,-4.05950973494803,0.2775947281713344,0.0012629395465251704,35673,-0.11379782286176564,0.0,Success
20,600,35.217005050911474,0.2692596545317997,0.005102674883507201,32111,1.0967271355894532,0.0,Success
20,700,16.2658068063241,0.2600624492065529,0.003412496074451812,29459,0.5521506774270811,0.0,Success
20,800,29.438598625567145,0.24283374283374284,0.0046149591347724225,27315,1.0777447785308107,0.0,Success
20,900,52.18156933299871,0.23965003177085878,0.006429356692875496,25362,2.0574705990457716,0.0,Success
20,1000,36.33280424428109,0.23105944733353728,0.005197216364572544,24146,1.5047131717171387,0.0,Success
20,1100,39.917725151323594,0.22199989468695697,0.00548894571185976,23207,1.720072613923702,0.0,Success
20,1200,37.771376323008354,0.21936056838365897,0.0053162422017808564,21968,1.7193816607342458,0.0,Success
20,1300,82.48900053013462,0.2237836561171469,0.008471739079785155,20726,3.979976866261361,0.0,Success
20,1400,110.03356434249368,0.2176967157557459,0.010051978512509713,19762,5.567936663419522,0.0,Success
20,1500,126.59950645995397,0.2149066734850422,0.01090844991796913,19006,6.661028436280882,0.0,Success
20,1600,119.78805811433766,0.2108333885831731,0.01056744124710115,18263,6.559057006753957,0.0,Success
20,1700,165.72275676493032,0.20865950813993764,0.012702241958474872,17447,9.498639122194533,0.0,Success
20,1800,222.5758655080498,0.20611071171818834,0.014883521110549561,16777,13.266726203018903,0.0,Success
20,1900,210.41586619373908,0.20184842883548984,0.014456876859733398,16255,12.944685708627166,0.0,Success
20,2000,215.80227935234015,0.19961700497893528,0.014653176719865569,15661,13.779597685482154,0.0,Success
20,2100,235.75345046336108,0.19625799321070497,0.015344511411730053,15153,15.55820302668531,0.0,Success
20,2200,250.69741427931191,0.19788641497257178,0.015837334110897543,14849,16.88311766983022,0.0,Success
20,2300,276.2382081268071,0.1962020067999005,0.016631658701104904,14425,19.14996243513425,0.0,Success
20,2400,224.24683906124244,0.18911530815109345,0.01495986235948762,14355,15.621514389497557,0.0,Success
20,2500,259.82448380079495,0.1854344122657581,0.016134748821755664,13917,18.669575612617372,0.0,Success
20,2600,214.99822603714088,0.1837243275758357,0.014639059206416487,13775,15.60785669961096,0.0,Success
20,2700,228.7611302351947,0.18530943762690916,0.015125739429280055,13426,17.03866603867061,0.0,Success
20,2800,220.6921264881593,0.18629742852005035,0.014849252040512103,13194,16.72670353859012,0.0,Success
20,2900,226.82993853833446,0.18357975939021032,0.015064978434515234,12888,17.600088340962998,0.0,Success
20,3000,250.0078330363471,0.1807386629266012,0.015839970581656204,12628,19.79789618596351,0.0,Success
20,3100,216.79626415284758,0.17842876165113183,0.014716583354344065,12390,17.497680722586175,0.0,Success
20,3200,244.01113847252404,0.1810152382801126,0.015647869214772576,12168,20.053512366249116,0.0,Success
20,3300,298.6789461015215,0.18173679498657117,0.017312749689403776,11880,25.141325429420363,0.0,Success
20,3400,294.0457762584145,0.1794189852700491,0.017183426377892844,11530,25.50266923316655,0.0,Success
20,3500,249.61584983511594,0.18107464540842738,0.01583535951201925,11408,21.880772250624062,0.0,Success
20,3600,232.11506000842573,0.17423442449841606,0.01525664737430322,11120,20.873656475577455,0.0,Success
20,3700,225.81452199887403,0.1763953983809118,0.015043351544108729,11044,20.446805686243163,0.0,Success
20,3800,190.22285267339933,0.1713917525773196,0.013741830776717886,10908,17.438838712266396,0.0,Success
20,3900,199.90240196493687,0.1708219923788786,0.014116974391340294,10754,18.58865556675953,0.0,Success
20,4000,193.98083331328885,0.16752832471675283,0.013892918533111084,10614,18.275940579733458,0.0,Success
20,4100,215.07216246920947,0.16790589279769172,0.014676583339530687,10524,20.43635143188976,0.0,Success
20,4200,215.24003688502503,0.17037037037037037,0.014684636829285357,10112,21.28560491347186,0.0,Success
20,4300,181.7757385492156,0.16953316953316952,0.013417780240628726,9996,18.184847794039218,0.0,Success
20,4400,166.15038557203405,0.16476946073358628,0.012774814481870813,10130,16.40181496268855,0.0,Success
20,4500,196.42290491895866,0.1635762371560175,0.01399898944124714,9852,19.937363471271073,0.0,Success
20,4600,192.55985527381472,0.1635586174129944,0.013851741535116547,9796,19.65698808430043,0.0,Success
20,4700,164.89358311935166,0.16066915392947406,0.012729107966019611,9644,17.098048851032228,0.0,Success
20,4800,134.9671535515128,0.16171696525189372,0.011374844751818646,9662,13.96886292191193,0.0,Success
20,4900,139.964529482648,0.16191181919229344,0.01161338429696915,9408,14.87718213038345,0.0,Success
20,5000,135.10677043375608,0.1628599801390268,0.011382536141992887,9368,14.422157390452028,0.0,Success
20,5100,136.5888859261412,0.16049382716049382,0.011459378002661644,9212,14.827278107483576,0.0,Success
20,5200,129.68644233454137,0.16050012758356724,0.011124650204222604,9096,14.257524443110944,0.0,Success
20,5300,142.14797679098234,0.1606084042278938,0.01172335058481071,9004,15.787203108727606,0.0,Success
20,5400,155.5667870895955,0.15683716075156576,0.012334703445987655,8866,17.546445645115618,0.0,Success
20,5500,143.09667873778,0.15494791666666666,0.011768647844608349,8870,16.132658256795917,0.0,Success
20,5600,136.9915862044025,0.15367483296213807,0.011480559635513275,8806,15.556618919418742,0.0,Success
20,5700,125.98241832958763,0.15525656245877853,0.010941724870331267,8758,14.38483881360875,0.0,Success
20,5800,141.7009804477023,0.1573383927361431,0.011706044676913982,8540,16.59262066132325,0.0,Success
20,5900,166.4697009981352,0.16134361233480177,0.012811833932697102,8436,19.733250473937524,0.0,Success
20,6000,175.6923624502282,0.15796877197918133,0.013200434661005471,8232,21.342609627092944,0.0,Success
20,6100,184.6349485987961,0.16051502145922747,0.013563247533271844,8112,22.76071851563077,0.0,Success
20,6200,163.24776581716566,0.15795487003713224,0.01267772357168044,8108,20.13415957291147,0.0,Success
20,6300,136.05462246702436,0.15397923875432526,0.011441867145668135,8004,16.998328644056333,0.0,Success
20,6400,166.86819944718937,0.15894428152492668,0.012833047433411399,7904,21.111867338966633,0.0,Success
20,6500,163.2284964404843,0.15509293680297398,0.012677214933323229,7768,21.012937234871732,0.0,Success
20,6600,177.97501663579314,0.15517755893763055,0.01329477944707604,7742,22.98824808005564,0.0,Success
20,6700,146.41048427410652,0.1523838261919131,0.011927094686255397,7638,19.168693934813692,0.0,Success
20,6800,159.17269105389863,0.1499316421084612,0.012500687402921772,7570,21.026775568546554,0.0,Success
20,6900,144.41856670227105,0.15248551387618176,0.011836449752318033,7558,19.10804005057794,0.0,Success
20,7000,141.63762496076603,0.15604801477377656,0.011707350300132107,7512,18.854848903190188,0.0,Success
20,7100,153.2526908688207,0.15168539325842698,0.01224007768435145,7380,20.765947272197973,0.0,Success
20,7200,133.85114543018153,0.15043974695263077,0.011336310439965516,7456,17.95213860383356,0.0,Success
20,7300,145.48742010324628,0.14728439505399907,0.011886348123278356,7330,19.84821556660947,0.0,Success
20,7400,160.6862555097793,0.14713375796178343,0.012568846169245987,7204,22.305143740946328,0.0,Success
20,7500,168.5398517844647,0.15102305943488145,0.01290661344812525,7088,23.77819579351933,0.0,Success
20,7600,149.4808622673749,0.14979106396657024,0.012071850667240619,7154,20.894724946515385,0.0,Success
20,7700,162.08967906546573,0.14806971819514578,0.012632348810097819,7048,22.997968085338403,0.0,Success
20,7800,139.45363538785446,0.15037349788892498,0.01160837125905106,7084,19.685719281176613,0.0,Success
20,7900,130.5898742086574,0.14714029656183802,0.011181830553630855,7040,18.5496980410025,0.0,Success
20,8000,122.80600136311276,0.14997557401074743,0.010793036515167989,7062,17.3896914986003,0.0,Success
20,8100,99.68276869654915,0.14299579424134584,0.009550235531808251,7066,14.107383059234191,0.0,Success
20,8200,123.63179977026503,0.14183590576766855,0.010836136678800713,7028,17.591320399867104,0.0,Success
20,8300,102.86632486043334,0.14129208957628484,0.00973095893999024,7084,14.52093800966017,0.0,Success
20,8400,130.77169246412504,0.14393073027283124,0.01119429624078721,7002,18.676334256516004,0.0,Success
20,8500,129.22653612584946,0.14571054354944335,0.011118417732187247,6998,18.466209792204765,0.0,Success
20,8600,103.71832475252512,0.13994743758212877,0.009779333378926334,6940,14.945003566646244,0.0,Success
20,8700,94.26866176179651,0.13861875721114225,0.00924055278926961,6908,13.64630309232737,0.0,Success
20,8800,104.42764334770564,0.14066666666666666,0.009819928710101853,6844,15.258276351213356,0.0,Success
20,8900,101.51131336619082,0.14082599864590387,0.009657008630205535,6740,15.061025721986697,0.0,Success
20,9000,81.80038941467804,0.13893129770992366,0.008488279877437645,6714,12.183555170490598,0.0,Success
20,9100,89.71691450064247,0.14426059979317477,0.008972247035586507,6639,13.513618692670676,0.0,Success
20,9200,81.97497451165819,0.13682777399591559,0.008499461657075432,6680,12.271702771206435,0.0,Success
20,9300,79.20073929827663,0.13649498555158932,0.008324780473385852,6686,11.845758195973678,0.0,Success
20,9400,87.66965359948506,0.13135953717883272,0.008850090420315843,6649,13.185389321625182,0.0,Success
20,9500,90.40935995835912,0.1372817528243752,0.009014722792681725,6644,13.60767007199829,0.0,Success
20,9600,89.8374624295358,0.1370981754995656,0.008980697036171116,6544,13.728218586420551,0.0,Success
20,9700,86.77355216109781,0.1356757696990781,0.00879632701616359,6529,13.290481262229395,0.0,Success
20,9800,91.53827228270282,0.13633181659082955,0.009082157156679867,6493,14.097993575035439,0.0,Success
20,9900,102.30361839641402,0.1376258243665394,0.009703293105916796,6555,15.606959328209767,0.0,Success
20,10000,90.0599144343986,0.13568805735268405,0.008994568791116868,6495,13.866037634241879,0.0,Success
30,100,-2.1757015536895907,0.4878432232825125,0.0014865854523237493,81388,-0.02673246121892052,0.0,Success
30,200,-29.992574055369815,0.40515203391212196,-0.00225029825820803,51711,-0.5800037526902849,0.0,Success
30,300,-47.39354832804044,0.36355360755225896,-0.005446442714483784,40443,-1.1718603547718924,0.0,Success
30,400,-24.536563967958656,0.33332015185068015,-0.0014187575871337686,33717,-0.7277208520319718,0.0,Success
30,500,9.162549028902545,0.316367042869251,0.0027073818854987594,29509,0.31050015347536286,0.0,Success
30,600,34.0629012281298,0.30466321243523314,0.005006477829029835,26439,1.2883581537928728,0.0,Success
30,700,41.65450168762912,0.28988823842469397,0.005623949459351941,24237,1.7186327386898348,0.0,Success
30,800,29.90955325584799,0.2764466546112116,0.004655493157541353,22588,1.3241346403331689,0.0,Success
30,900,64.17263720030337,0.2689963184259762,0.007279023266001878,21026,3.052061124336525,0.0,Success
30,1000,91.08320536554714,0.26915647134578236,0.00898105542304331,19710,4.6211671925697715,0.0,Success
30,1100,69.20038759488114,0.2563387760520377,0.007620038100943211,18928,3.655979902519197,0.0,Success
30,1200,103.78013014327503,0.25447080926866605,0.009707099185288153,18028,5.756608062085554,0.0,Success
30,1300,116.51148346999216,0.2521088535172009,0.010390149080954626,17070,6.825511626830371,0.0,Success
30,1400,144.5444774008126,0.2494388979181178,0.011759184641774884,16144,8.953448798365521,0.0,Success
30,1500,125.73595163221785,0.24106573069559667,0.010864416341290671,15558,8.0817554719257,0.0,Success
30,1600,155.36649585900216,0.23839749402357596,0.012252067655515413,15023,10.341908797111252,0.0,Success
30,1700,246.2088468487246,0.2384026164041656,0.01567479193826186,14389,17.110907418773,0.0,Success
30,1800,308.2067829306166,0.2397729320598306,0.017527027722408512,13759,22.400376693844507,0.0,Success
30,1900,308.9413782537896,0.23488998236004086,0.017555435153382554,13301,23.22692867106161,0.0,Success
30,2000,298.2215590043303,0.23477842003853563,0.01725946083874618,12817,23.26765694033899,0.0,Success
30,2100,256.2191231547429,0.22628097541711917,0.01600745778046409,12421,20.627898168806034,0.0,Success
30,2200,261.44024025764395,0.22489149086504492,0.016174875357116807,12135,21.544313165030662,0.0,Success
30,2300,260.40426843469,0.21960016488046166,0.016144114946583774,11835,22.00289551623911,0.0,Success
30,2400,211.20626534608303,0.2126139188069594,0.014494994329846375,11709,18.037942210785424,0.0,Success
30,2500,251.25933567951165,0.21991480298189564,0.015860436536408628,11455,21.93446841375086,0.0,Success
30,2600,292.16011738007666,0.2187431333772797,0.01710511205725358,11093,26.337340429106018,0.0,Success
30,2700,297.5239070336081,0.2173621959384066,0.017263879436578488,10910,27.270752248726502,0.0,Success
30,2800,285.59038295183694,0.21463963963963964,0.016925143629382855,10786,26.477877151107222,0.0,Success
30,2900,260.3472433728538,0.2115428834214762,0.016163644323032564,10538,24.70556494333395,0.0,Success
30,3000,246.2013021054101,0.19892973476035367,0.015715034805558248,10306,23.88912304535323,0.0,Success
30,3100,236.7504370293056,0.19995289684408854,0.015404641441830753,10190,23.23360520405355,0.0,Success
30,3200,291.959068645667,0.20130813953488372,0.01711841513147598,9918,29.437292664415352,0.0,Success
30,3300,300.4676769862666,0.20628193942415554,0.017361285562211087,9678,31.04646383408383,0.0,Success
30,3400,324.5822176167504,0.2051017778922958,0.018024360419792114,9354,34.69983083352014,0.0,Success
30,3500,264.65199036202046,0.20092616413686648,0.016308326428863963,9336,28.347471118467904,0.0,Success
30,3600,226.6911548122904,0.20005261081152176,0.01506924813900444,9124,24.84558908508218,0.0,Success
30,3700,187.77803640399986,0.19946737683089213,0.01364008174889427,9008,20.845696758881253,0.0,Success
30,3800,193.51976423477987,0.19815668202764977,0.013867469027692148,8840,21.89137604465799,0.0,Success
30,3900,190.5390689147894,0.19613447665713896,0.013757479634958988,8788,21.681732921573353,0.0,Success
30,4000,191.95914582455583,0.1934032983508246,0.013813648239684782,8756,21.923155073613696,0.0,Success
30,4100,177.84399892157293,0.19457646072127482,0.013254806091562129,8546,20.810203477834044,0.0,Success
30,4200,213.26751873984747,0.19590305828043855,0.014611851286295493,8290,25.725876808184413,0.0,Success
30,4300,217.01294702292824,0.1908840179997097,0.014748023172969443,8204,26.452090080805796,0.0,Success
30,4400,157.86584697375514,0.1850574712643678,0.012416574815912169,8248,19.139894152977273,0.0,Success
30,4500,174.26695397331403,0.18653001464128843,0.013119234325041456,8104,21.503819591968472,0.0,Success
30,4600,191.0526311171917,0.18768768768768768,0.013794386319560387,7910,24.153303554638367,0.0,Success
30,4700,169.35317384036082,0.1880534293861624,0.012918491335613057,7916,21.393781435113382,0.0,Success
30,4800,145.53430814129885,0.18530935690338313,0.011870953345570619,7778,18.711019303329522,0.0,Success
30,4900,131.668772480323,0.18848653667595172,0.011214007208950775,7680,17.14437141670906,0.0,Success
30,5000,144.88201425863753,0.18511598941304686,0.01184250504272534,7612,19.033370238916973,0.0,Success
30,5100,138.46315092745675,0.1855275741153969,0.01154699457046279,7438,18.61564277056418,0.0,Success
30,5200,122.52677229579514,0.18398474737845566,0.01076446318149518,7452,16.442132621550662,0.0,Success
30,5300,127.77866886840768,0.17856010149064383,0.011028476145919433,7432,17.193039406405806,0.0,Success
30,5400,144.058443667805,0.18121241670729726,0.011809574890494985,7268,19.820919602064496,0.0,Success
30,5500,100.85551357328688,0.17281742806047798,0.009604212354581981,7214,13.980525862668307,0.0,Success
30,5600,113.63760603599182,0.17117988394584138,0.010303799694566596,7266,15.639637494631042,0.0,Success
30,5700,108.31230617773188,0.17402000984090538,0.010019693002996188,7158,15.131643780068428,0.0,Success
30,5800,133.52821062379286,0.18252361673414305,0.011313736147822672,7010,19.048246879285763,0.0,Success
30,5900,129.37539339849474,0.18235995232419547,0.011111696890108833,6944,18.631249049322417,0.0,Success
30,6000,141.27973839960805,0.17339749097783125,0.011687347589846846,6828,20.691232923199927,0.0,Success
30,6100,132.04392870770965,0.1730133889758303,0.011244785709627874,6746,19.573662719791,0.0,Success
30,6200,126.27096358188514,0.1694294189495725,0.01095959995520085,6702,18.840788358980294,0.0,Success
30,6300,137.98005621762965,0.1739441660701503,0.011531550959877826,6560,21.0335451551268,0.0,Success
30,6400,139.27426971824156,0.16984559491371481,0.011593197507171854,6440,21.62643939724241,0.0,Success
30,6500,138.46656359133038,0.17755629383536362,0.011554487195363212,6380,21.703223133437135,0.0,Success
30,6600,138.69799780290685,0.17328385899814472,0.011564589176586244,6324,21.932004712666835,0.0,Success
30,6700,116.9981677513027,0.17296892549606888,0.010484787706456639,6266,18.671906758906147,0.0,Success
30,6800,124.6640485347545,0.17484088356420815,0.010878778324233226,6276,19.86361512663318,0.0,Success
30,6900,142.11434139242806,0.17736711754619927,0.011727209125540379,6180,22.995848121752562,0.0,Success
30,7000,145.589315437977,0.1740041928721174,0.011889483186325182,6160,23.634629129542027,0.0,Success
30,7100,140.58159070295036,0.1695012421173323,0.011656758715095453,6120,22.97084815407687,0.0,Success
30,7200,124.07491681077181,0.1694072657743786,0.010850842063927073,6116,20.28693865447575,0.0,Success
30,7300,144.09401824264418,0.17284432305891534,0.011821468728338256,6012,23.96773423863027,0.0,Success
30,7400,149.77352833005818,0.1733862959285005,0.012083044802808562,5908,25.350969588703308,0.0,Success
30,7500,148.24408042229632,0.17694155324259409,0.012013828695487096,5880,25.211578303111875,0.0,Success
30,7600,150.16595426697612,0.17063331988705124,0.012101148650047404,5804,25.872838433317437,0.0,Success
30,7700,138.61335495177545,0.16869634657616292,0.011566783933076832,5854,23.678400230915134,0.0,Success
30,7800,137.1810826362548,0.1673354735152488,0.011499420588806191,5818,23.578735413587975,0.0,Success
30,7900,127.9496850157423,0.1648616125150421,0.011049992146390597,5808,22.029904444859795,0.0,Success
30,8000,126.89452977040591,0.16527749542589956,0.0109978557253065,5732,22.137915172785238,0.0,Success
30,8100,129.22888025795518,0.16646464646464645,0.011115089877745312,5774,22.381170810175437,0.0,Success
