Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
GC,longonly,Ret_fwd6hr,17,2750,10.91,308,11.2,57.8,-0.22,0.29,0.08,0.08,1.93,-1.06,2.22,1.72,1.16,1.29,4.27
NQ,longonly,Ret_fwd6hr,23,2800,11.11,265,9.5,57.4,-0.33,0.49,0.14,0.14,4.70,-1.76,3.31,4.08,0.98,0.81,3.11
NQ,longonly,Ret_fwd6hr,21,2900,11.51,314,10.8,64.0,-0.31,0.32,0.09,0.09,2.10,-3.05,2.58,4.72,0.97,0.55,2.48
NQ,longonly,Ret_fwd6hr,8,3300,13.10,375,11.4,57.9,-0.69,0.79,0.17,0.17,11.28,-3.24,4.75,9.64,0.76,0.49,2.01
GC,longonly,Ret_fwd6hr,16,2900,11.51,302,10.4,53.3,-0.21,0.30,0.06,0.06,1.59,-0.97,1.57,4.66,0.86,0.34,1.12
GC,longonly,Ret_fwd6hr,19,2800,11.11,326,11.6,54.0,-0.22,0.25,0.04,0.04,1.05,-2.11,1.14,2.95,0.66,0.39,1.08
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,309,10.0,51.8,-0.40,0.52,0.08,0.08,5.99,-2.36,1.90,5.72,0.53,0.33,0.97
NQ,longonly,Ret_fwd6hr,0,2750,10.91,308,11.2,55.8,-0.40,0.45,0.07,0.07,8.61,-3.06,2.03,4.67,0.52,0.43,0.95
GC,longonly,Ret_fwd6hr,12,2700,10.71,300,11.1,50.7,-0.25,0.31,0.04,0.04,1.62,-1.26,1.00,4.17,0.47,0.24,0.82
GC,longonly,Ret_fwd6hr,21,3100,12.30,335,10.8,52.2,-0.23,0.29,0.04,0.04,1.69,-1.59,1.16,4.53,0.62,0.26,0.78
NQ,longonly,Ret_fwd6hr,10,3300,13.10,353,10.7,56.9,-0.66,0.61,0.07,0.07,4.79,-3.48,1.66,8.48,0.38,0.20,0.67
NQ,longonly,Ret_fwd6hr,2,2900,11.51,269,9.3,53.5,-0.41,0.48,0.07,0.07,3.59,-2.83,1.69,8.00,0.51,0.21,0.64
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,310,11.3,50.6,-0.26,0.30,0.03,0.03,2.20,-1.14,0.73,4.40,0.36,0.17,0.49
NQ,longonly,Ret_fwd6hr,19,2950,11.71,331,11.2,55.3,-0.30,0.32,0.04,0.04,2.83,-3.94,1.16,7.70,0.42,0.15,0.45
GC,shortonly,Ret_fwd6hr,8,3250,12.90,369,11.4,52.3,-0.47,0.53,0.06,0.05,2.90,-2.62,1.52,9.37,0.42,0.16,0.40
GC,shortonly,Ret_fwd6hr,2,3050,12.10,309,10.1,53.1,-0.29,0.29,0.02,0.02,1.75,-2.21,0.50,5.21,0.25,0.10,0.35
NQ,longonly,Ret_fwd6hr,14,3100,12.30,338,10.9,56.8,-0.61,0.53,0.04,0.04,3.31,-5.90,0.99,9.40,0.23,0.11,0.35
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,344,10.8,46.2,-0.55,0.80,0.08,0.08,9.36,-4.03,2.01,12.26,0.38,0.16,0.34
GC,shortonly,Ret_fwd6hr,19,2800,11.11,290,10.4,50.0,-0.24,0.27,0.02,0.01,2.24,-1.53,0.38,3.14,0.21,0.12,0.30
GC,shortonly,Ret_fwd6hr,14,2450,9.72,254,10.4,48.4,-0.21,0.25,0.01,0.01,1.97,-1.07,0.35,3.75,0.21,0.09,0.27
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,307,9.9,44.0,-0.30,0.48,0.04,0.04,4.54,-1.89,1.07,8.15,0.36,0.13,0.27
NQ,longonly,Ret_fwd6hr,12,3200,12.70,329,10.3,59.0,-0.72,0.58,0.05,0.05,11.67,-6.99,1.04,11.79,0.20,0.09,0.26
