Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,longonly,Ret_fwd6hr,0,2750,10.91,319,11.6,55.5,-0.39,0.48,0.10,0.09,8.61,-1.53,2.73,6.49,0.64,0.42,1.13
NQ,longonly,Ret_fwd6hr,2,2900,11.51,329,11.3,52.6,-0.41,0.47,0.05,0.05,3.38,-2.71,1.48,6.17,0.44,0.24,0.69
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,309,10.7,46.0,-0.25,0.31,0.01,0.01,2.88,-1.09,0.27,5.65,0.14,0.05,0.11
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,316,11.5,46.8,-0.24,0.30,0.01,0.01,2.20,-1.22,0.31,4.37,0.16,0.07,0.15
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,324,11.6,46.6,-0.27,0.30,-0.00,-0.00,1.73,-1.50,-0.12,9.38,-0.04,-0.01,-0.03
NQ,longonly,Ret_fwd6hr,23,2800,11.11,321,11.5,57.3,-0.36,0.48,0.12,0.12,6.30,-2.73,3.49,5.23,0.87,0.67,4.06
NQ,longonly,Ret_fwd6hr,17,2600,10.32,282,10.8,57.1,-0.46,0.38,0.02,0.02,3.34,-4.62,0.47,11.69,0.15,0.04,0.14
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,270,10.4,50.0,-0.25,0.32,0.03,0.03,5.08,-3.54,0.86,5.27,0.33,0.16,0.34
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,305,10.3,44.6,-0.21,0.30,0.02,0.02,5.36,-2.53,0.45,7.72,0.18,0.06,0.11
NQ,longonly,Ret_fwd6hr,19,2950,11.71,350,11.9,56.9,-0.32,0.30,0.04,0.04,1.92,-3.94,1.11,7.07,0.40,0.16,0.43
NQ,longonly,Ret_fwd6hr,16,3100,12.30,352,11.4,57.7,-0.34,0.32,0.04,0.04,1.79,-2.66,1.13,7.26,0.43,0.16,0.36
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,331,10.7,45.9,-0.30,0.30,-0.02,-0.02,4.54,-3.58,-0.69,15.61,-0.24,-0.04,-0.07
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,318,11.0,47.8,-0.23,0.20,-0.02,-0.02,2.36,-2.00,-0.59,8.87,-0.32,-0.07,-0.15
NQ,longonly,Ret_fwd6hr,21,2900,11.51,320,11.0,61.9,-0.29,0.37,0.12,0.12,3.51,-2.91,3.37,3.82,1.11,0.88,6.72
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,337,10.9,46.6,-0.48,0.53,-0.01,-0.01,4.30,-4.80,-0.24,11.85,-0.04,-0.02,-0.04
NQ,longonly,Ret_fwd6hr,14,3100,12.30,327,10.5,54.7,-0.55,0.54,0.05,0.05,3.31,-5.90,1.12,8.81,0.28,0.13,0.39
NQ,longonly,Ret_fwd6hr,6,3200,12.70,347,10.8,55.9,-0.70,0.65,0.06,0.06,4.63,-4.60,1.45,11.76,0.31,0.12,0.50
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,375,11.4,46.1,-0.71,0.84,0.00,0.00,5.13,-6.64,-0.07,22.74,0.02,-0.00,-0.01
NQ,longonly,Ret_fwd6hr,10,3300,13.10,341,10.3,61.0,-0.71,0.68,0.13,0.13,10.37,-3.45,3.39,12.45,0.63,0.27,1.37
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,352,11.0,49.4,-0.47,0.56,0.04,0.04,2.45,-2.15,1.00,8.25,0.29,0.12,0.29
NQ,longonly,Ret_fwd6hr,12,3200,12.70,374,11.7,58.3,-0.70,0.68,0.11,0.11,11.67,-6.99,2.96,15.00,0.49,0.20,0.78
NQ,longonly,Ret_fwd6hr,4,3250,12.90,361,11.1,48.8,-0.47,0.53,0.02,0.02,3.98,-4.43,0.50,11.06,0.14,0.04,0.10
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,355,11.1,46.5,-0.45,0.67,0.07,0.07,9.36,-2.79,1.94,11.77,0.43,0.17,0.40
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,316,9.7,48.4,-0.38,0.46,0.03,0.03,2.37,-1.55,0.64,7.11,0.24,0.09,0.21
NQ,longonly,Ret_fwd6hr,8,3300,13.10,356,10.8,52.8,-0.80,0.83,0.06,0.06,11.28,-3.63,1.54,14.40,0.27,0.11,0.30
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,353,10.7,47.6,-0.57,0.69,0.03,0.03,3.38,-2.72,0.70,11.90,0.18,0.06,0.18
