date,Return,TradeFlag,NoneTradePrice,_perm_id,_ticker,_direction,_target,_hour
2009-07-28 07:50:00,-2.5368,0,3.745,60,NG,longonly,Ret_fwd6hr,8
2009-07-29 07:50:00,-3.0909,0,3.634333,60,NG,longonly,Ret_fwd6hr,8
2009-07-30 07:50:00,3.4444,0,3.580667,60,NG,longonly,Ret_fwd6hr,8
2009-07-31 07:50:00,-3.174,0,3.738667,60,NG,longonly,Ret_fwd6hr,8
2009-08-03 07:50:00,7.8715,1,3.735,60,NG,longonly,Ret_fwd6hr,8
2009-08-04 07:50:00,-0.6152,0,3.955333,60,NG,longonly,Ret_fwd6hr,8
2009-08-05 07:50:00,1.2431,0,3.995333,60,NG,longonly,Ret_fwd6hr,8
2009-08-06 07:50:00,-6.1605,0,4.047333,60,NG,longonly,Ret_fwd6hr,8
2009-08-07 07:50:00,-2.1924,1,3.770667,60,NG,longonly,Ret_fwd6hr,8
2009-08-10 07:50:00,-2.5087,0,3.747,60,NG,longonly,Ret_fwd6hr,8
2009-08-11 07:50:00,-3.9731,0,3.716666,60,NG,longonly,Ret_fwd6hr,8
2009-08-12 07:50:00,0.1429,1,3.5,60,NG,longonly,Ret_fwd6hr,8
2009-08-13 07:50:00,-3.0554,0,3.502,60,NG,longonly,Ret_fwd6hr,8
2009-08-14 07:50:00,-3.4747,1,3.396,60,NG,longonly,Ret_fwd6hr,8
2009-08-17 07:50:00,-0.2432,0,3.152667,60,NG,longonly,Ret_fwd6hr,8
2009-08-18 07:50:00,-1.629,0,3.171667,60,NG,longonly,Ret_fwd6hr,8
2009-08-19 07:50:00,2.7197,0,3.076333,60,NG,longonly,Ret_fwd6hr,8
2009-08-20 07:50:00,-6.5287,0,3.14,60,NG,longonly,Ret_fwd6hr,8
2009-08-21 07:50:00,-4.2037,1,2.926,60,NG,longonly,Ret_fwd6hr,8
2009-08-24 07:50:00,4.5292,0,2.782,60,NG,longonly,Ret_fwd6hr,8
2009-08-25 07:50:00,-1.0616,0,2.888667,60,NG,longonly,Ret_fwd6hr,8
2009-08-26 07:50:00,-0.0821,0,3.246667,60,NG,longonly,Ret_fwd6hr,8
2009-08-27 07:50:00,-2.5554,0,3.248,60,NG,longonly,Ret_fwd6hr,8
2009-08-28 07:50:00,-3.0505,0,3.147,60,NG,longonly,Ret_fwd6hr,8
2009-08-31 07:50:00,-0.7995,0,3.002,60,NG,longonly,Ret_fwd6hr,8
2009-09-01 07:50:00,-4.1671,0,2.967667,60,NG,longonly,Ret_fwd6hr,8
2009-09-02 07:50:00,-2.672,0,2.819333,60,NG,longonly,Ret_fwd6hr,8
2009-09-03 07:50:00,-5.1982,0,2.674,60,NG,longonly,Ret_fwd6hr,8
2009-09-04 07:50:00,7.723,0,2.425667,60,NG,longonly,Ret_fwd6hr,8
2009-09-07 07:50:00,-3.1348,0,2.764667,60,NG,longonly,Ret_fwd6hr,8
2009-09-08 07:50:00,2.3225,0,2.741333,60,NG,longonly,Ret_fwd6hr,8
2009-09-09 07:50:00,0.1274,0,2.879333,60,NG,longonly,Ret_fwd6hr,8
2009-09-10 07:50:00,9.7904,0,2.846333,60,NG,longonly,Ret_fwd6hr,8
2009-09-11 07:50:00,-9.0808,0,3.296333,60,NG,longonly,Ret_fwd6hr,8
2009-09-14 07:50:00,8.6572,0,3.018667,60,NG,longonly,Ret_fwd6hr,8
2009-09-15 07:50:00,-3.481,0,3.552667,60,NG,longonly,Ret_fwd6hr,8
2009-09-16 07:50:00,4.6437,0,3.438334,60,NG,longonly,Ret_fwd6hr,8
2009-09-17 07:50:00,-5.4362,0,3.771,60,NG,longonly,Ret_fwd6hr,8
2009-09-18 07:50:00,6.5392,0,3.502,60,NG,longonly,Ret_fwd6hr,8
2009-09-21 07:50:00,-0.9826,0,3.731667,60,NG,longonly,Ret_fwd6hr,8
2009-09-22 07:50:00,-3.7013,0,3.656333,60,NG,longonly,Ret_fwd6hr,8
2009-09-23 07:50:00,7.5705,0,3.641333,60,NG,longonly,Ret_fwd6hr,8
2009-09-24 07:50:00,3.5869,0,3.856667,60,NG,longonly,Ret_fwd6hr,8
2009-09-25 07:50:00,-1.4892,0,4.946667,60,NG,longonly,Ret_fwd6hr,8
2009-09-28 07:50:00,-3.4972,0,4.956333,60,NG,longonly,Ret_fwd6hr,8
2009-09-29 07:50:00,4.6891,0,4.727333,60,NG,longonly,Ret_fwd6hr,8
2009-09-30 07:50:00,0.1943,0,4.802667,60,NG,longonly,Ret_fwd6hr,8
2009-10-01 07:50:00,-5.3985,0,4.705,60,NG,longonly,Ret_fwd6hr,8
2009-10-02 07:50:00,5.489,1,4.427,60,NG,longonly,Ret_fwd6hr,8
2009-10-05 07:50:00,4.1841,0,4.78,60,NG,longonly,Ret_fwd6hr,8
2009-10-06 07:50:00,-4.2208,0,5.054333,60,NG,longonly,Ret_fwd6hr,8
2009-10-07 07:50:00,-1.1168,0,4.925,60,NG,longonly,Ret_fwd6hr,8
2009-10-08 07:50:00,-0.3348,0,4.978666,60,NG,longonly,Ret_fwd6hr,8
2009-10-09 07:50:00,-3.3683,0,4.958,60,NG,longonly,Ret_fwd6hr,8
2009-10-12 07:50:00,-0.2032,1,4.923,60,NG,longonly,Ret_fwd6hr,8
2009-10-13 07:50:00,-6.8471,0,4.878,60,NG,longonly,Ret_fwd6hr,8
2009-10-14 07:50:00,-1.5773,0,4.522334,60,NG,longonly,Ret_fwd6hr,8
2009-10-15 07:50:00,2.4507,0,4.393333,60,NG,longonly,Ret_fwd6hr,8
2009-10-16 07:50:00,8.229,0,4.472,60,NG,longonly,Ret_fwd6hr,8
2009-10-19 07:50:00,1.3466,0,4.777667,60,NG,longonly,Ret_fwd6hr,8
2009-10-20 07:50:00,4.8821,0,4.922667,60,NG,longonly,Ret_fwd6hr,8
2009-10-21 07:50:00,3.114,0,5.106,60,NG,longonly,Ret_fwd6hr,8
2009-10-22 07:50:00,-1.9922,0,5.036333,60,NG,longonly,Ret_fwd6hr,8
2009-10-23 07:50:00,-3.8304,0,4.977667,60,NG,longonly,Ret_fwd6hr,8
2009-10-26 07:50:00,-1.7212,0,4.609334,60,NG,longonly,Ret_fwd6hr,8
2009-10-27 07:50:00,0.9872,0,5.199667,60,NG,longonly,Ret_fwd6hr,8
2009-10-28 07:50:00,-1.8613,0,5.229333,60,NG,longonly,Ret_fwd6hr,8
2009-10-29 07:50:00,1.1444,0,5.009666,60,NG,longonly,Ret_fwd6hr,8
2009-10-30 07:50:00,-0.1659,0,5.024333,60,NG,longonly,Ret_fwd6hr,8
2009-11-02 07:50:00,-3.2753,0,5.017334,60,NG,longonly,Ret_fwd6hr,8
2009-11-03 07:50:00,1.8316,0,4.786333,60,NG,longonly,Ret_fwd6hr,8
2009-11-04 07:50:00,-3.139,0,4.906,60,NG,longonly,Ret_fwd6hr,8
2009-11-05 07:50:00,0.3599,1,4.723,60,NG,longonly,Ret_fwd6hr,8
2009-11-06 07:50:00,-1.6281,0,4.688334,60,NG,longonly,Ret_fwd6hr,8
2009-11-09 07:50:00,0.1386,0,4.570667,60,NG,longonly,Ret_fwd6hr,8
2009-11-10 07:50:00,-2.134,0,4.576666,60,NG,longonly,Ret_fwd6hr,8
2009-11-11 07:50:00,-0.5705,0,4.498667,60,NG,longonly,Ret_fwd6hr,8
2009-11-12 07:50:00,0.406,0,4.433,60,NG,longonly,Ret_fwd6hr,8
2009-11-13 07:50:00,-0.2585,0,4.383333,60,NG,longonly,Ret_fwd6hr,8
2009-11-16 07:50:00,3.2393,0,4.455667,60,NG,longonly,Ret_fwd6hr,8
2009-11-17 07:50:00,-1.4344,0,4.601,60,NG,longonly,Ret_fwd6hr,8
2009-11-18 07:50:00,-6.4034,0,4.523667,60,NG,longonly,Ret_fwd6hr,8
2009-11-19 07:50:00,1.4863,0,4.216333,60,NG,longonly,Ret_fwd6hr,8
2009-11-20 07:50:00,2.2912,0,4.291667,60,NG,longonly,Ret_fwd6hr,8
2009-11-23 07:50:00,-2.0182,0,4.525333,60,NG,longonly,Ret_fwd6hr,8
2009-11-24 07:50:00,1.017,0,4.785333,60,NG,longonly,Ret_fwd6hr,8
2009-11-25 07:50:00,6.3555,0,4.835667,60,NG,longonly,Ret_fwd6hr,8
2009-11-26 07:50:00,0.6365,0,5.132334,60,NG,longonly,Ret_fwd6hr,8
2009-11-27 07:50:00,0.0517,0,5.160334,60,NG,longonly,Ret_fwd6hr,8
2009-11-30 07:50:00,-2.7774,0,5.028667,60,NG,longonly,Ret_fwd6hr,8
2009-12-01 07:50:00,0.9759,0,4.747667,60,NG,longonly,Ret_fwd6hr,8
2009-12-02 07:50:00,-3.2903,0,4.700666,60,NG,longonly,Ret_fwd6hr,8
2009-12-03 07:50:00,-2.751,0,4.592333,60,NG,longonly,Ret_fwd6hr,8
2009-12-04 07:50:00,0.943,0,4.56,60,NG,longonly,Ret_fwd6hr,8
2009-12-07 07:50:00,4.6384,0,4.743,60,NG,longonly,Ret_fwd6hr,8
2009-12-08 07:50:00,1.1536,0,5.056667,60,NG,longonly,Ret_fwd6hr,8
2009-12-09 07:50:00,-4.9526,0,5.202667,60,NG,longonly,Ret_fwd6hr,8
2009-12-10 07:50:00,9.3917,0,4.866,60,NG,longonly,Ret_fwd6hr,8
2009-12-11 07:50:00,-1.1504,0,5.273667,60,NG,longonly,Ret_fwd6hr,8
2009-12-14 07:50:00,-0.1197,0,5.289333,60,NG,longonly,Ret_fwd6hr,8
2009-12-15 07:50:00,1.3661,0,5.417,60,NG,longonly,Ret_fwd6hr,8
2009-12-16 07:50:00,0.3164,0,5.477667,60,NG,longonly,Ret_fwd6hr,8
2009-12-17 07:50:00,4.3111,0,5.559334,60,NG,longonly,Ret_fwd6hr,8
2009-12-18 07:50:00,-2.096,0,5.916,60,NG,longonly,Ret_fwd6hr,8
2009-12-21 07:50:00,-3.4845,0,5.873666,60,NG,longonly,Ret_fwd6hr,8
2009-12-22 07:50:00,0.9803,0,5.678333,60,NG,longonly,Ret_fwd6hr,8
2009-12-23 07:50:00,2.7235,0,5.666667,60,NG,longonly,Ret_fwd6hr,8
2009-12-24 07:50:00,-1.7616,0,5.884666,60,NG,longonly,Ret_fwd6hr,8
2009-12-28 07:50:00,2.8571,0,5.775,60,NG,longonly,Ret_fwd6hr,8
2009-12-29 07:50:00,-2.3179,0,6.025667,60,NG,longonly,Ret_fwd6hr,8
2009-12-30 07:50:00,-1.4419,0,5.871666,60,NG,longonly,Ret_fwd6hr,8
2009-12-31 07:50:00,-3.5751,0,5.752666,60,NG,longonly,Ret_fwd6hr,8
2010-01-04 07:50:00,0.9302,0,5.805,60,NG,longonly,Ret_fwd6hr,8
2010-01-05 07:50:00,-2.9604,0,5.821333,60,NG,longonly,Ret_fwd6hr,8
2010-01-06 07:50:00,4.5285,0,5.726667,60,NG,longonly,Ret_fwd6hr,8
