date,Return,TradeFlag,_perm_id,_ticker,_direction,_target,_hour
2014-06-03 16:50:00,-0.0027,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-04 16:50:00,0.0188,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-05 16:50:00,0.008,1,18,GC,longonly,Ret_fwd6hr,17
2014-06-06 16:50:00,-0.0293,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-09 16:50:00,0.1757,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-10 16:50:00,0.1587,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-11 16:50:00,0.0,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-12 16:50:00,-0.0052,1,18,GC,longonly,Ret_fwd6hr,17
2014-06-13 16:50:00,0.3498,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-16 16:50:00,-0.2358,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-17 16:50:00,-0.1993,1,18,GC,longonly,Ret_fwd6hr,17
2014-06-18 16:50:00,-0.0026,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-19 16:50:00,-0.4721,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-20 16:50:00,-0.2002,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-23 16:50:00,-0.1492,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-24 16:50:00,-0.4651,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-25 16:50:00,-0.2147,1,18,GC,longonly,Ret_fwd6hr,17
2014-06-26 16:50:00,0.1721,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-27 16:50:00,-0.0582,0,18,GC,longonly,Ret_fwd6hr,17
2014-06-30 16:50:00,0.0025,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-01 16:50:00,-0.0126,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-02 16:50:00,-0.2561,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-03 16:50:00,0.005,1,18,GC,longonly,Ret_fwd6hr,17
2014-07-07 16:50:00,-0.1691,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-08 16:50:00,0.298,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-09 16:50:00,0.1556,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-10 16:50:00,0.1646,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-11 16:50:00,-0.4927,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-14 16:50:00,0.0204,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-15 16:50:00,0.1519,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-16 16:50:00,0.2616,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-17 16:50:00,-0.197,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-18 16:50:00,0.0051,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-21 16:50:00,-0.0152,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-22 16:50:00,0.0204,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-23 16:50:00,-0.5312,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-24 16:50:00,-0.1649,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-25 16:50:00,-0.2244,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-28 16:50:00,0.1457,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-29 16:50:00,0.0077,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-30 16:50:00,-0.1233,0,18,GC,longonly,Ret_fwd6hr,17
2014-07-31 16:50:00,0.0545,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-01 16:50:00,-0.0566,1,18,GC,longonly,Ret_fwd6hr,17
2014-08-04 16:50:00,0.0776,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-05 16:50:00,0.1241,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-06 16:50:00,0.0612,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-07 16:50:00,0.2969,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-08 16:50:00,-0.244,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-11 16:50:00,-0.1527,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-12 16:50:00,-0.0076,1,18,GC,longonly,Ret_fwd6hr,17
2014-08-13 16:50:00,0.0457,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-14 16:50:00,-0.0913,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-15 16:50:00,-0.337,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-18 16:50:00,0.1103,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-19 16:50:00,-0.0489,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-20 16:50:00,-0.3532,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-21 16:50:00,0.167,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-22 16:50:00,-0.3303,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-25 16:50:00,0.227,1,18,GC,longonly,Ret_fwd6hr,17
2014-08-26 16:50:00,0.1794,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-27 16:50:00,0.2363,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-28 16:50:00,0.0723,0,18,GC,longonly,Ret_fwd6hr,17
2014-08-29 16:50:00,-0.0155,0,18,GC,longonly,Ret_fwd6hr,17
2014-09-02 16:50:00,0.1001,0,18,GC,longonly,Ret_fwd6hr,17
2014-09-03 16:50:00,0.2519,0,18,GC,longonly,Ret_fwd6hr,17
2014-09-04 16:50:00,0.132,0,18,GC,longonly,Ret_fwd6hr,17
2014-09-05 16:50:00,0.1129,0,18,GC,longonly,Ret_fwd6hr,17
2014-09-08 16:50:00,-0.0026,0,18,GC,longonly,Ret_fwd6hr,17
2014-09-09 16:50:00,0.0717,0,18,GC,longonly,Ret_fwd6hr,17
2014-09-10 16:50:00,-0.064,0,18,GC,longonly,Ret_fwd6hr,17
