Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
GC,longonly,Ret_fwd6hr,4,3100,12.30,330,10.6,50.6,-0.34,0.35,0.01,0.01,2.16,-1.94,0.16,9.21,0.08,0.02,0.03
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,317,10.9,47.3,-0.27,0.31,0.00,0.00,2.88,-1.82,0.01,8.62,0.02,0.00,0.00
GC,shortonly,Ret_fwd6hr,12,2700,10.71,234,8.7,50.9,-0.32,0.30,0.00,-0.00,2.00,-2.77,-0.02,5.57,0.00,-0.00,-0.01
GC,shortonly,Ret_fwd6hr,8,3200,12.70,325,10.2,49.5,-0.52,0.50,-0.01,-0.01,3.75,-3.26,-0.42,18.19,-0.10,-0.02,-0.04
GC,shortonly,Ret_fwd6hr,14,2400,9.52,229,9.5,45.9,-0.27,0.26,-0.03,-0.03,1.60,-1.67,-0.70,13.57,-0.35,-0.05,-0.10
NQ,longonly,Ret_fwd6hr,4,3200,12.70,354,11.1,48.0,-0.51,0.48,-0.03,-0.03,3.95,-2.14,-0.97,18.65,-0.26,-0.05,-0.10
GC,longonly,Ret_fwd6hr,6,3100,12.30,342,11.0,42.4,-0.49,0.47,-0.08,-0.08,1.75,-2.64,-2.27,28.74,-0.65,-0.08,-0.11
GC,shortonly,Ret_fwd6hr,17,2700,10.71,315,11.7,48.9,-0.29,0.23,-0.03,-0.03,1.61,-1.52,-0.97,13.87,-0.47,-0.07,-0.11
GC,shortonly,Ret_fwd6hr,16,2900,11.51,330,11.4,51.5,-0.27,0.21,-0.02,-0.02,0.87,-1.36,-0.62,9.21,-0.35,-0.07,-0.26
NQ,longonly,Ret_fwd6hr,17,2600,10.32,208,8.0,52.9,-0.34,0.35,0.03,0.03,2.62,-3.51,0.50,9.00,0.21,0.06,0.12
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,217,8.3,48.8,-0.28,0.30,0.00,0.00,2.07,-2.58,0.03,6.04,0.02,0.00,0.01
NQ,longonly,Ret_fwd6hr,6,3200,12.70,323,10.1,50.2,-0.69,0.63,-0.03,-0.03,5.01,-4.60,-0.86,23.28,-0.16,-0.04,-0.07
NQ,shortonly,Ret_fwd6hr,4,3200,12.70,344,10.8,43.9,-0.36,0.42,-0.02,-0.02,2.17,-1.77,-0.48,12.26,-0.16,-0.04,-0.06
NQ,longonly,Ret_fwd6hr,10,3300,13.10,354,10.7,53.4,-0.70,0.72,0.06,0.06,10.37,-3.74,1.46,14.29,0.28,0.10,0.27
NQ,longonly,Ret_fwd6hr,21,2900,11.51,263,9.1,62.7,-0.28,0.33,0.11,0.10,3.51,-1.55,2.40,2.40,0.92,1.00,3.83
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,345,10.8,49.0,-0.44,0.53,0.03,0.03,2.85,-1.97,0.85,6.96,0.27,0.12,0.26
NQ,longonly,Ret_fwd6hr,16,3100,12.30,340,11.0,61.8,-0.34,0.33,0.07,0.07,2.49,-5.19,2.00,6.87,0.70,0.29,1.55
NQ,longonly,Ret_fwd6hr,12,3200,12.70,344,10.8,57.6,-0.80,0.57,-0.01,-0.01,4.19,-9.36,-0.47,16.92,-0.05,-0.03,-0.07
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,306,9.6,45.4,-0.37,0.53,0.04,0.04,3.62,-2.58,0.90,8.22,0.29,0.11,0.23
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,283,9.8,43.5,-0.23,0.25,-0.02,-0.02,3.05,-1.49,-0.53,9.89,-0.28,-0.05,-0.09
NQ,longonly,Ret_fwd6hr,19,2900,11.51,288,9.9,58.3,-0.29,0.28,0.05,0.05,1.46,-3.16,1.17,3.16,0.55,0.37,1.24
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,301,9.7,45.8,-0.29,0.38,0.02,0.02,4.54,-2.35,0.37,6.63,0.15,0.06,0.11
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,357,10.8,46.8,-0.60,0.62,-0.03,-0.03,4.16,-2.99,-0.94,18.99,-0.19,-0.05,-0.09
NQ,shortonly,Ret_fwd6hr,19,2900,11.51,268,9.2,44.0,-0.20,0.23,-0.01,-0.01,2.00,-1.27,-0.29,7.75,-0.18,-0.04,-0.08
NQ,longonly,Ret_fwd6hr,8,3300,13.10,326,9.9,54.0,-0.71,0.65,0.02,0.02,5.76,-3.24,0.45,15.08,0.12,0.03,0.07
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,321,9.7,52.0,-0.54,0.53,0.02,0.02,2.87,-2.85,0.36,16.06,0.11,0.02,0.04
NQ,longonly,Ret_fwd6hr,23,2800,11.11,285,10.2,56.5,-0.36,0.38,0.06,0.06,6.30,-2.57,1.50,3.83,0.48,0.39,1.16
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,265,9.5,45.3,-0.27,0.29,-0.01,-0.02,1.73,-1.56,-0.35,7.41,-0.17,-0.05,-0.08
NQ,longonly,Ret_fwd6hr,14,3100,12.30,334,10.8,55.1,-0.53,0.46,0.02,0.02,3.31,-5.99,0.42,9.14,0.12,0.05,0.11
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,297,9.6,47.5,-0.43,0.50,0.01,0.01,3.74,-3.22,0.22,10.32,0.08,0.02,0.04
