date,Return,TradeFlag,_perm_id,_ticker,_direction,_target,_hour
2013-10-25 15:50:00,0.0074,0,17,GC,shortonly,Ret_fwd6hr,16
2013-10-28 15:50:00,-0.3006,0,17,GC,shortonly,Ret_fwd6hr,16
2013-10-29 15:50:00,0.2603,0,17,GC,shortonly,Ret_fwd6hr,16
2013-10-30 15:50:00,0.2731,0,17,GC,shortonly,Ret_fwd6hr,16
2013-10-31 15:50:00,0.0176,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-01 15:50:00,0.1926,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-04 15:50:00,-0.1776,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-05 15:50:00,-0.1628,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-06 15:50:00,0.0936,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-07 15:50:00,-0.153,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-08 15:50:00,0.0285,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-11 15:50:00,0.4001,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-12 15:50:00,-0.1235,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-13 15:50:00,-0.9377,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-14 15:50:00,-0.057,1,17,GC,shortonly,Ret_fwd6hr,16
2013-11-15 15:50:00,0.0207,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-18 15:50:00,0.0105,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-19 15:50:00,-0.0969,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-20 15:50:00,-0.2599,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-21 15:50:00,-0.0242,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-22 15:50:00,0.1636,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-25 15:50:00,-0.259,0,17,GC,shortonly,Ret_fwd6hr,16
2013-11-26 15:50:00,-0.2093,1,17,GC,shortonly,Ret_fwd6hr,16
2013-11-27 15:50:00,-0.105,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-02 15:50:00,-0.1094,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-03 15:50:00,0.0709,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-04 15:50:00,0.4022,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-05 15:50:00,-0.0082,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-06 15:50:00,-0.1765,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-09 15:50:00,-0.0537,1,17,GC,shortonly,Ret_fwd6hr,16
2013-12-10 15:50:00,0.4515,1,17,GC,shortonly,Ret_fwd6hr,16
2013-12-11 15:50:00,-0.0452,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-12 15:50:00,-0.1305,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-13 15:50:00,0.1913,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-16 15:50:00,-0.0968,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-17 15:50:00,-0.2141,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-18 15:50:00,-0.0821,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-19 15:50:00,-0.5157,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-20 15:50:00,0.0555,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-23 15:50:00,-0.0584,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-26 15:50:00,-0.0882,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-27 15:50:00,0.3241,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-30 15:50:00,-0.1366,0,17,GC,shortonly,Ret_fwd6hr,16
2013-12-31 15:50:00,-1.6651,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-02 15:50:00,-0.5696,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-03 15:50:00,-0.4017,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-06 15:50:00,-0.1966,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-07 15:50:00,0.3519,1,17,GC,shortonly,Ret_fwd6hr,16
2014-01-08 15:50:00,-0.1906,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-09 15:50:00,-0.4807,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-10 15:50:00,-0.2353,1,17,GC,shortonly,Ret_fwd6hr,16
2014-01-13 15:50:00,0.2206,1,17,GC,shortonly,Ret_fwd6hr,16
2014-01-14 15:50:00,0.1824,1,17,GC,shortonly,Ret_fwd6hr,16
2014-01-15 15:50:00,0.0269,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-16 15:50:00,-0.0564,1,17,GC,shortonly,Ret_fwd6hr,16
2014-01-17 15:50:00,-0.1569,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-21 15:50:00,-0.1504,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-22 15:50:00,0.1214,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-23 15:50:00,0.1373,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-24 15:50:00,-0.4022,1,17,GC,shortonly,Ret_fwd6hr,16
2014-01-27 15:50:00,-0.1886,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-28 15:50:00,0.0213,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-29 15:50:00,0.5357,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-30 15:50:00,-0.0241,0,17,GC,shortonly,Ret_fwd6hr,16
2014-01-31 15:50:00,0.0241,0,17,GC,shortonly,Ret_fwd6hr,16
2014-02-03 15:50:00,0.0901,0,17,GC,shortonly,Ret_fwd6hr,16
2014-02-04 15:50:00,0.0664,1,17,GC,shortonly,Ret_fwd6hr,16
2014-02-05 15:50:00,0.1272,0,17,GC,shortonly,Ret_fwd6hr,16
2014-02-06 15:50:00,-0.3288,0,17,GC,shortonly,Ret_fwd6hr,16
2014-02-07 15:50:00,-0.2105,1,17,GC,shortonly,Ret_fwd6hr,16
2014-02-10 15:50:00,-0.7819,1,17,GC,shortonly,Ret_fwd6hr,16
2014-02-11 15:50:00,0.3488,0,17,GC,shortonly,Ret_fwd6hr,16
2014-02-12 15:50:00,-0.0077,0,17,GC,shortonly,Ret_fwd6hr,16
