Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,longonly,Ret_fwd6hr,0,2750,10.91,485,17.6,55.3,-0.31,0.41,0.09,0.09,8.61,-1.57,3.83,4.99,0.88,0.77,3.44
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,436,15.9,44.5,-0.22,0.26,-0.00,-0.00,2.20,-3.34,-0.17,7.60,-0.06,-0.02,-0.04
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,393,13.6,50.4,-0.24,0.29,0.03,0.03,1.44,-1.61,0.97,3.53,0.45,0.28,0.60
NQ,longonly,Ret_fwd6hr,2,2900,11.51,535,18.4,55.0,-0.40,0.41,0.05,0.04,3.59,-2.83,2.03,7.83,0.50,0.26,0.90
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,413,14.8,46.0,-0.25,0.28,-0.00,-0.01,1.65,-3.19,-0.17,6.36,-0.06,-0.03,-0.04
NQ,longonly,Ret_fwd6hr,23,2800,11.11,537,19.2,57.9,-0.34,0.37,0.07,0.07,4.70,-2.57,3.58,4.04,0.92,0.89,2.72
NQ,longonly,Ret_fwd6hr,17,2600,10.32,519,20.0,53.2,-0.35,0.32,0.01,0.01,3.34,-4.62,0.22,14.30,0.07,0.02,0.04
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,498,19.2,46.4,-0.30,0.32,-0.01,-0.01,3.89,-3.54,-0.46,16.55,-0.11,-0.03,-0.05
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,585,19.8,44.8,-0.22,0.29,0.01,0.01,5.36,-2.53,0.34,9.54,0.12,0.04,0.09
NQ,longonly,Ret_fwd6hr,19,2950,11.71,608,20.6,55.3,-0.26,0.27,0.04,0.04,2.83,-3.94,1.85,7.48,0.58,0.25,1.18
NQ,longonly,Ret_fwd6hr,4,3250,12.90,631,19.4,53.2,-0.47,0.48,0.04,0.04,3.65,-4.43,1.72,10.89,0.39,0.16,0.41
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,661,20.3,49.8,-0.39,0.43,0.02,0.02,2.37,-2.98,0.95,13.18,0.25,0.07,0.18
NQ,longonly,Ret_fwd6hr,6,3200,12.70,665,20.8,54.6,-0.66,0.60,0.03,0.03,4.63,-4.60,1.12,16.00,0.21,0.07,0.22
NQ,longonly,Ret_fwd6hr,14,3100,12.30,639,20.6,54.3,-0.53,0.51,0.03,0.03,3.31,-5.90,1.57,10.24,0.29,0.15,0.46
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,610,19.7,44.4,-0.40,0.52,0.01,0.01,5.99,-3.83,0.31,12.57,0.09,0.02,0.06
NQ,longonly,Ret_fwd6hr,21,2900,11.51,590,20.3,59.0,-0.27,0.30,0.07,0.07,3.51,-2.91,3.37,3.75,1.00,0.90,3.86
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,631,19.7,49.0,-0.57,0.59,0.00,0.00,4.33,-5.01,-0.08,14.44,0.01,-0.01,-0.01
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,414,14.3,45.7,-0.22,0.21,-0.02,-0.02,1.55,-2.00,-0.82,11.96,-0.42,-0.07,-0.12
NQ,shortonly,Ret_fwd6hr,12,3200,12.70,659,20.6,48.9,-0.50,0.64,0.06,0.06,9.36,-2.79,2.87,17.67,0.48,0.16,0.44
NQ,longonly,Ret_fwd6hr,12,3200,12.70,655,20.5,56.3,-0.63,0.57,0.05,0.05,11.67,-6.99,2.27,10.57,0.35,0.21,0.59
NQ,longonly,Ret_fwd6hr,16,3100,12.30,615,19.8,55.3,-0.34,0.31,0.02,0.02,1.96,-4.36,0.92,12.10,0.26,0.08,0.26
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,620,20.0,43.4,-0.30,0.37,-0.01,-0.01,4.54,-2.35,-0.61,17.62,-0.14,-0.03,-0.06
NQ,longonly,Ret_fwd6hr,10,3300,13.10,661,20.0,57.3,-0.68,0.60,0.05,0.05,10.37,-5.44,2.46,19.80,0.38,0.12,0.38
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,722,21.9,47.9,-0.65,0.79,0.04,0.04,5.13,-6.64,1.83,26.41,0.27,0.07,0.15
NQ,longonly,Ret_fwd6hr,8,3300,13.10,696,21.1,53.7,-0.66,0.70,0.07,0.07,11.28,-4.38,3.68,15.14,0.52,0.24,0.91
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,619,18.8,45.1,-0.62,0.65,-0.05,-0.05,3.80,-2.85,-2.35,28.05,-0.38,-0.08,-0.15
