date,Return,TradeFlag,NoneTradePrice,_perm_id,_ticker,_direction,_target,_hour
2012-12-23 18:50:00,-0.2462,0,1421.75,20,ES,longonly,Ret_fwd6hr,19
2012-12-26 18:50:00,0.0118,0,1413.833374,20,ES,longonly,Ret_fwd6hr,19
2012-12-27 18:50:00,-0.2769,0,1414.666626,20,ES,longonly,Ret_fwd6hr,19
2012-12-30 18:50:00,-0.1799,0,1390.0,20,ES,longonly,Ret_fwd6hr,19
2013-01-02 18:50:00,-0.149,0,1454.416626,20,ES,longonly,Ret_fwd6hr,19
2013-01-03 18:50:00,0.0172,0,1453.0,20,ES,longonly,Ret_fwd6hr,19
2013-01-06 18:50:00,-0.2627,0,1459.083374,20,ES,longonly,Ret_fwd6hr,19
2013-01-07 18:50:00,-0.103,0,1455.75,20,ES,longonly,Ret_fwd6hr,19
2013-01-08 18:50:00,0.0459,0,1452.583374,20,ES,longonly,Ret_fwd6hr,19
2013-01-09 18:50:00,0.2634,0,1455.166626,20,ES,longonly,Ret_fwd6hr,19
2013-01-10 18:50:00,-0.1701,0,1469.75,20,ES,longonly,Ret_fwd6hr,19
2013-01-13 18:50:00,0.1307,0,1466.833374,20,ES,longonly,Ret_fwd6hr,19
2013-01-14 18:50:00,-0.1935,0,1464.583374,20,ES,longonly,Ret_fwd6hr,19
2013-01-15 18:50:00,-0.2443,0,1467.083374,20,ES,longonly,Ret_fwd6hr,19
2013-01-16 18:50:00,-0.0114,0,1463.666626,20,ES,longonly,Ret_fwd6hr,19
2013-01-17 18:50:00,0.1074,0,1474.666626,20,ES,longonly,Ret_fwd6hr,19
2013-01-20 18:50:00,-0.0619,0,1480.916626,20,ES,longonly,Ret_fwd6hr,19
2013-01-21 18:50:00,-0.0169,0,1482.75,20,ES,longonly,Ret_fwd6hr,19
2013-01-22 18:50:00,-0.2014,0,1489.5,20,ES,longonly,Ret_fwd6hr,19
2013-01-23 18:50:00,0.0393,0,1484.666626,20,ES,longonly,Ret_fwd6hr,19
2013-01-24 18:50:00,0.0224,0,1488.416626,20,ES,longonly,Ret_fwd6hr,19
2013-01-27 18:50:00,0.1616,0,1495.333374,20,ES,longonly,Ret_fwd6hr,19
2013-01-28 18:50:00,0.1951,0,1495.083374,20,ES,longonly,Ret_fwd6hr,19
2013-01-29 18:50:00,-0.0055,0,1504.083374,20,ES,longonly,Ret_fwd6hr,19
2013-01-30 18:50:00,-0.0111,0,1494.666626,20,ES,longonly,Ret_fwd6hr,19
2013-01-31 18:50:00,0.0445,0,1497.583374,20,ES,longonly,Ret_fwd6hr,19
2013-02-03 18:50:00,-0.0332,0,1506.75,20,ES,longonly,Ret_fwd6hr,19
2013-02-04 18:50:00,0.1227,0,1493.666626,20,ES,longonly,Ret_fwd6hr,19
2013-02-05 18:50:00,0.083,0,1506.5,20,ES,longonly,Ret_fwd6hr,19
2013-02-06 18:50:00,-0.0608,0,1506.416626,20,ES,longonly,Ret_fwd6hr,19
2013-02-07 18:50:00,0.1717,0,1504.666626,20,ES,longonly,Ret_fwd6hr,19
2013-02-10 18:50:00,-0.1156,0,1514.25,20,ES,longonly,Ret_fwd6hr,19
2013-02-11 18:50:00,-0.2038,0,1512.833374,20,ES,longonly,Ret_fwd6hr,19
2013-02-12 18:50:00,-0.0714,0,1517.833374,20,ES,longonly,Ret_fwd6hr,19
2013-02-13 18:50:00,0.1044,0,1515.916626,20,ES,longonly,Ret_fwd6hr,19
2013-02-14 18:50:00,-0.1756,0,1518.416626,20,ES,longonly,Ret_fwd6hr,19
2013-02-17 18:50:00,0.0494,0,1517.0,20,ES,longonly,Ret_fwd6hr,19
2013-02-18 18:50:00,0.0989,0,1516.75,20,ES,longonly,Ret_fwd6hr,19
2013-02-19 18:50:00,-0.0055,0,1528.583374,20,ES,longonly,Ret_fwd6hr,19
2013-02-20 18:50:00,-0.1657,0,1508.5,20,ES,longonly,Ret_fwd6hr,19
2013-02-21 18:50:00,0.1608,0,1502.583374,20,ES,longonly,Ret_fwd6hr,19
2013-02-24 18:50:00,-0.066,0,1516.0,20,ES,longonly,Ret_fwd6hr,19
2013-02-25 18:50:00,0.0,0,1487.75,20,ES,longonly,Ret_fwd6hr,19
2013-02-26 18:50:00,-0.1284,0,1492.916626,20,ES,longonly,Ret_fwd6hr,19
2013-02-27 18:50:00,0.1099,0,1516.333374,20,ES,longonly,Ret_fwd6hr,19
2013-02-28 18:50:00,0.1878,0,1508.916626,20,ES,longonly,Ret_fwd6hr,19
